time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,35.88,0,
3,0.00,0.00,0.00,0.00,47.79,7,
5,0.00,0.00,0.00,0.00,58.54,7,
7,0.00,0.00,0.00,0.00,48.88,7,
9,0.00,0.00,0.00,0.00,48.35,7,4.00
11,0.00,0.00,0.00,0.00,46.94,7,
13,0.00,0.00,0.00,0.00,40.71,8,
15,0.00,0.00,0.10,1.23,51.23,8,
17,0.00,0.00,0.00,0.00,52.02,8,
19,0.00,0.00,0.09,1.08,56.51,8,4.00
21,0.00,0.00,0.00,0.00,57.47,8,
23,0.00,0.00,0.00,0.00,51.67,7,
25,0.00,0.00,0.04,0.54,54.42,7,
27,0.00,0.00,0.21,2.54,51.21,7,
29,0.00,0.00,0.24,2.90,44.28,7,2.07
31,0.21,0.85,0.06,0.49,40.94,7,
33,1.28,5.11,0.40,2.49,34.61,8,
35,1.28,5.11,0.76,4.49,36.17,8,
37,0.11,0.45,1.06,6.49,29.76,8,
39,0.87,3.50,0.52,6.20,27.44,8,3.57
41,1.28,5.14,0.59,6.71,31.57,8,
43,0.00,0.00,0.82,8.71,37.68,2,
45,1.02,4.09,0.63,4.52,44.59,2,
47,1.28,5.10,0.55,5.08,49.49,2,
49,1.27,5.10,0.89,7.08,44.41,2,2.81
51,1.27,5.10,0.76,9.08,39.05,2,
53,1.27,5.10,1.15,11.08,34.40,7,
55,1.86,5.01,1.65,13.08,38.43,7,
57,2.18,8.51,2.15,15.08,35.54,7,
59,3.12,11.55,0.80,7.09,36.40,7,2.18
61,3.04,11.52,1.20,9.09,40.76,7,
63,3.93,11.52,1.72,11.09,39.17,2,
65,4.01,11.52,2.25,13.09,37.00,2,
67,3.84,11.52,2.31,15.09,31.71,2,
69,6.20,11.52,2.47,17.09,23.11,2,1.17
71,8.83,12.59,3.00,19.09,20.69,2,
73,11.66,18.01,3.67,21.09,19.58,1,
75,14.08,22.52,4.50,23.09,17.80,1,
77,17.21,34.80,5.46,25.09,19.28,1,
79,14.61,37.97,5.85,25.11,22.70,1,2.32
81,13.48,37.67,4.03,14.51,23.96,1,
83,6.72,12.54,3.68,16.51,26.56,8,
85,6.99,22.65,4.47,18.51,29.72,8,
87,8.58,24.40,5.47,20.51,30.40,8,
89,11.09,27.71,6.25,19.91,25.92,8,2.08
91,13.07,30.08,5.15,17.98,20.18,8,
93,9.32,18.34,6.58,19.98,12.35,1,
95,9.97,23.45,7.59,21.98,10.79,1,
97,15.76,29.97,8.66,23.98,11.23,1,
99,19.39,31.32,10.12,25.98,14.59,1,2.01
101,16.76,27.78,10.83,27.98,18.83,1,
103,9.62,17.65,11.45,29.98,19.97,2,
105,8.91,17.47,11.83,31.98,21.36,2,
107,9.30,17.46,11.24,33.98,23.19,2,
109,9.11,19.90,12.18,35.98,24.00,2,2.56
111,6.75,10.43,11.67,37.98,24.43,2,
113,5.33,5.77,11.56,39.98,22.96,6,
115,6.53,8.69,12.37,41.98,22.16,6,
117,8.11,12.31,13.54,43.98,29.01,6,
119,5.78,12.20,10.89,36.87,29.09,6,1.63
121,5.78,12.20,11.70,38.87,27.29,6,
123,6.55,12.20,12.13,40.87,24.46,1,
125,9.50,16.33,13.20,42.87,27.03,1,
127,12.63,26.30,14.41,44.87,23.89,1,
129,12.66,33.64,12.06,46.87,20.00,1,2.14
131,14.82,43.38,11.98,48.87,16.81,1,
133,12.67,29.87,11.75,50.87,14.99,2,
135,10.39,23.70,12.71,52.87,13.72,2,
137,10.41,28.97,14.04,54.87,16.68,2,
139,11.41,29.22,11.94,56.87,20.63,2,2.15
141,15.26,26.76,12.27,58.87,20.72,2,
143,9.70,23.57,12.45,60.87,21.26,7,
145,11.08,29.09,13.28,62.87,25.18,7,
147,12.39,30.17,14.12,64.87,23.55,7,
149,13.39,32.92,12.45,59.30,19.35,7,1.97
151,15.56,38.10,10.83,61.30,17.62,7,
153,20.02,40.23,11.13,63.30,19.74,1,
155,11.38,23.13,11.74,65.30,21.66,1,
157,11.34,23.02,11.69,67.30,20.43,1,
159,8.58,23.02,12.94,69.30,20.41,1,1.82
161,9.32,23.02,12.95,71.30,19.70,1,
163,13.54,23.02,12.37,73.30,21.42,2,
165,14.66,23.02,13.69,75.30,23.55,2,
167,17.13,23.02,14.90,77.30,25.29,2,
169,17.62,25.03,15.47,79.30,24.59,2,2.27
171,11.23,18.05,14.82,81.30,21.00,2,
173,10.75,18.05,13.86,83.30,16.47,1,
175,14.78,21.51,15.36,85.30,12.96,1,
177,16.81,26.30,16.86,87.30,12.27,1,
179,19.14,29.74,18.38,89.30,13.85,1,1.57
181,21.20,35.97,19.51,91.30,14.15,1,
183,16.92,19.63,19.46,93.30,14.37,8,
185,15.09,19.43,20.47,95.30,17.06,8,
187,15.77,20.82,21.16,97.30,20.91,8,
189,14.81,24.49,15.24,35.73,23.31,8,2.23
191,13.61,24.45,12.15,37.24,23.41,8,
193,13.61,24.45,11.87,39.24,23.62,2,
195,14.26,24.45,12.55,41.24,21.82,2,
197,15.98,24.45,12.78,43.24,22.38,2,
199,15.33,29.14,13.44,45.24,22.57,2,1.93
201,14.57,33.83,11.90,47.24,25.49,2,
203,14.28,32.68,10.11,49.24,23.63,7,
205,17.51,45.61,10.67,51.24,22.78,7,
207,19.36,51.94,11.50,53.24,19.18,7,
209,23.58,59.72,8.84,55.24,18.32,7,2.30
211,29.48,71.12,9.32,57.24,18.00,7,
213,29.61,71.18,10.40,59.24,17.60,1,
215,31.67,74.13,11.53,61.24,19.29,1,
217,32.32,76.92,12.00,63.24,18.08,1,
219,17.80,24.45,13.49,65.24,19.28,1,1.70
221,14.51,24.45,15.02,67.24,20.59,1,
223,14.51,24.45,15.59,69.24,18.91,2,
225,15.28,24.45,16.99,71.24,17.34,2,
227,17.94,24.45,17.30,73.24,15.32,2,
229,15.16,24.45,19.00,75.24,15.69,2,1.86
231,14.60,24.45,18.24,77.24,13.90,2,
233,14.60,24.45,17.56,79.24,15.25,5,
235,14.60,24.45,18.71,81.24,17.60,5,
237,14.60,24.43,20.21,83.24,20.41,5,
239,12.93,17.75,20.64,83.19,22.07,5,1.98
241,10.50,17.66,19.86,56.90,19.85,5,
243,10.35,18.56,14.86,43.29,20.90,7,
245,10.75,18.54,14.96,45.29,22.44,7,
247,12.08,19.72,15.96,47.29,24.00,7,
249,11.32,27.78,13.04,37.99,23.68,7,1.95
251,10.68,31.81,10.20,35.57,23.32,7,
253,10.67,31.74,8.40,37.57,23.22,2,
255,11.98,31.74,8.74,39.57,23.21,2,
257,14.82,31.74,9.74,41.57,20.51,2,
