time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,41.80
5,0.00,0.00,0.00,0.00,0.00,51.10
7,0.00,0.00,0.00,0.00,0.00,59.30
9,0.00,0.00,0.00,0.00,0.00,59.30
11,0.00,0.00,0.00,0.00,0.00,59.10
13,0.00,0.00,0.00,0.00,0.00,54.40
15,0.00,0.00,0.00,0.00,0.00,47.45
17,0.00,0.00,0.00,0.00,0.00,37.70
19,0.28,0.00,0.00,1.47,0.00,40.87
21,4.95,0.00,0.00,3.47,0.00,43.38
23,4.75,0.00,0.00,5.47,0.00,42.94
25,4.75,0.00,0.00,7.47,0.00,43.53
27,4.75,0.00,0.00,9.47,0.00,41.94
29,4.75,3.32,0.00,11.47,1.52,37.39
31,4.75,4.75,0.00,13.47,3.52,29.76
33,5.91,4.74,0.00,15.47,5.52,19.49
35,11.88,4.74,0.00,17.47,7.52,15.44
37,18.57,4.66,0.00,19.47,9.52,16.23
39,28.23,0.20,0.00,21.47,11.52,17.38
41,31.67,0.00,0.00,9.65,0.00,27.35
43,23.28,0.00,0.00,9.17,0.00,31.72
45,0.00,0.00,0.00,9.17,0.00,36.17
47,0.00,0.00,0.00,10.26,0.00,45.90
49,0.00,0.00,0.00,9.41,0.00,50.87
51,0.00,0.00,1.63,0.00,0.00,38.70
53,0.00,0.00,3.63,0.00,0.00,27.90
55,2.26,0.00,5.63,0.00,1.03,17.23
57,0.00,4.10,7.63,0.00,3.03,28.90
59,0.00,5.48,9.63,0.00,5.03,27.30
61,0.00,7.46,11.63,0.00,7.03,26.30
63,0.00,12.85,13.63,0.00,9.03,24.68
65,0.00,12.76,15.63,0.00,11.03,19.14
67,0.00,12.76,17.63,0.00,13.03,11.04
69,0.00,12.76,19.63,0.00,15.03,11.17
71,0.00,9.91,0.63,0.00,17.03,19.05
