time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,47.00,1
5,0.00,0.00,0.00,0.00,55.80,1
7,0.00,0.00,0.00,0.00,63.47,1
9,0.00,0.00,0.00,0.00,64.70,1
11,0.00,0.00,0.00,0.00,58.70,7
13,0.00,0.00,0.00,0.00,51.85,7
15,0.00,0.00,0.00,0.00,47.45,7
17,0.00,0.00,0.10,0.74,50.62,7
19,0.00,0.00,0.56,2.74,51.05,5
21,1.05,4.20,0.49,3.32,51.43,5
23,1.22,4.90,0.73,5.32,47.89,5
25,1.04,4.14,1.01,7.32,47.47,5
27,0.00,0.00,0.40,1.73,40.88,4
29,0.76,3.05,1.03,3.70,38.71,4
31,1.44,5.12,1.53,5.70,42.82,4
33,2.50,10.01,1.49,6.26,44.72,4
35,2.83,11.34,1.88,8.26,46.98,8
37,2.83,11.33,2.34,10.26,46.10,8
39,2.83,11.33,2.43,12.26,40.70,8
41,2.83,11.33,2.96,14.26,36.19,8
43,2.83,11.33,2.39,16.26,29.44,7
45,3.94,12.36,3.30,18.26,26.89,7
47,6.90,18.72,4.12,20.26,23.42,7
49,8.25,24.26,5.07,22.26,26.65,7
51,8.21,24.11,5.47,24.26,27.47,7
53,7.83,22.56,5.36,21.96,27.06,3
55,2.19,4.73,4.34,12.22,30.15,3
57,3.89,10.84,4.51,14.22,34.02,3
59,3.83,10.59,4.55,16.22,38.02,3
61,3.83,10.59,4.48,18.22,43.07,4
63,3.83,10.59,4.33,20.22,44.05,4
65,3.81,10.59,4.70,22.22,47.12,4
67,2.16,8.64,3.45,23.46,48.55,4
69,0.00,0.00,2.27,14.04,46.41,4
71,1.05,4.22,0.52,2.84,44.49,4
73,2.34,9.37,0.69,4.84,42.26,4
75,2.57,10.27,1.26,6.84,37.49,5
77,2.99,10.27,1.77,8.84,30.45,5
79,3.04,12.15,2.42,10.84,26.19,5
81,5.73,22.93,3.27,12.84,26.95,5
83,6.76,27.05,3.60,14.84,28.31,5
85,8.70,29.35,3.81,13.93,31.09,5
87,4.48,12.93,2.81,10.50,33.39,5
89,2.20,4.98,2.97,10.26,38.37,5
91,3.81,10.26,3.07,9.93,39.06,8
93,3.78,10.16,2.27,11.93,34.41,8
95,5.50,13.32,2.40,13.93,32.12,8
97,6.70,16.00,3.45,15.93,36.74,8
99,5.91,15.95,4.17,17.93,38.48,8
101,4.18,6.07,4.39,12.80,37.36,8
103,4.26,6.45,4.46,11.34,37.35,8
105,6.21,11.74,4.77,13.34,35.18,3
107,7.22,12.11,5.79,15.34,34.05,3
109,8.77,17.45,6.82,17.34,32.42,3
111,11.38,21.02,8.07,19.34,30.74,3
113,10.40,24.13,6.88,16.29,30.67,3
115,5.61,7.59,7.21,18.29,31.93,4
117,7.21,12.53,7.44,20.29,28.99,4
119,10.05,17.90,7.62,22.29,25.63,4
121,13.22,17.74,9.01,24.29,26.65,4
123,17.57,25.96,5.95,26.29,27.76,4
125,16.52,29.21,6.07,13.96,29.54,4
