time,calc_time
1.00,0.15
9.00,0.07
19.00,0.06
29.00,0.06
39.00,0.08
49.00,0.07
59.00,0.07
69.00,0.07
79.00,0.06
89.00,0.08
99.00,0.10
109.00,0.06
119.00,0.08
129.00,0.06
139.00,0.09
149.00,0.07
159.00,0.14
169.00,0.08
179.00,0.08
189.00,0.09
199.00,0.08
209.00,0.06
219.00,0.08
229.00,0.08
239.00,0.08
249.00,0.07
259.00,0.06
269.00,0.05
279.00,0.07
289.00,0.07
299.00,0.05
309.00,0.06
319.00,0.08
329.00,0.06
339.00,0.06
349.00,0.06
359.00,0.07
369.00,0.06
379.00,0.08
389.00,0.06
399.00,0.05
409.00,0.08
419.00,0.06
429.00,0.06
439.00,0.06
449.00,0.07
459.00,0.08
469.00,0.07
479.00,0.06
489.00,0.05
499.00,0.06
