time,value
5,0.02
9,0.02
13,0.03
17,0.03
21,0.02
25,0.03
29,0.03
33,0.03
37,0.03
41,0.03
45,0.08
49,0.03
53,0.06
57,0.07
61,0.03
65,0.06
69,0.06
73,0.12
77,0.11
81,0.14
85,0.13
89,0.17
93,0.19
97,0.21
101,0.16
105,0.17
109,0.19
113,0.17
117,0.14
121,0.14
125,0.08
129,0.16
133,0.17
137,0.17
141,0.09
145,0.18
149,0.19
153,0.20
157,0.21
161,0.15
165,0.12
169,0.16
173,0.10
177,0.22
181,0.17
185,0.20
189,0.26
193,0.12
197,0.22
201,0.21
205,0.21
209,0.27
213,0.19
217,0.19
221,0.14
225,0.29
229,0.06
233,0.14
237,0.14
241,0.17
245,0.08
249,0.18
253,0.22
257,0.21
261,0.17
265,0.13
269,0.21
273,0.27
277,0.20
281,0.10
285,0.24
289,0.23
293,0.24
297,0.23
301,0.20
305,0.27
309,0.17
313,0.24
317,0.17
321,0.25
325,0.22
329,0.27
333,0.26
337,0.25
341,0.26
345,0.28
349,0.21
353,0.68
357,0.27
361,0.24
365,0.25
369,0.14
373,0.28
377,0.21
381,0.22
385,0.30
389,0.26
393,0.27
397,0.31
401,0.23
405,0.25
409,0.14
413,0.30
417,0.29
421,0.46
425,0.25
429,0.11
433,0.20
437,0.27
441,0.25
445,0.28
449,0.10
453,0.25
457,0.21
461,0.46
465,0.23
469,0.24
473,0.40
477,0.22
481,0.49
485,0.51
489,0.46
493,0.24
497,0.27
501,0.15
505,0.29
509,0.13
513,0.17
517,0.16
521,0.21
525,0.28
529,0.30
533,0.24
537,0.16
541,0.27
545,0.21
549,0.46
553,0.19
557,0.38
561,0.20
565,0.59
569,0.36
573,0.35
577,0.30
581,0.17
585,0.50
589,0.24
593,0.23
597,0.22
601,0.31
605,0.27
609,0.30
613,0.28
617,0.27
621,0.13
625,0.21
629,0.16
633,0.23
637,0.30
641,0.25
645,0.27
649,0.16
653,0.29
657,0.29
661,0.19
665,0.29
669,0.17
673,0.27
677,0.27
681,0.19
685,0.36
689,0.34
693,0.43
697,0.27
701,0.47
705,0.48
709,0.55
713,0.24
717,0.36
721,0.35
725,0.32
729,0.36
733,0.45
737,0.45
741,0.45
745,0.52
749,0.48
753,0.51
757,0.29
761,0.63
765,0.59
769,0.58
773,0.51
777,0.36
781,0.48
785,0.37
789,0.51
793,0.65
797,0.45
801,0.49
805,0.50
809,0.40
813,0.36
817,0.20
821,0.34
825,0.45
829,0.38
833,0.33
837,0.41
841,0.40
845,0.43
849,0.37
853,0.23
857,0.29
861,0.19
865,0.39
869,0.28
873,0.30
877,0.20
881,0.25
885,0.23
889,0.57
893,0.18
897,0.33
901,0.46
905,0.41
909,0.24
913,0.46
917,0.44
921,0.40
925,0.17
929,0.36
933,0.38
937,0.31
941,0.30
945,0.15
949,0.30
953,0.14
957,0.22
961,0.24
965,0.12
969,0.27
973,0.49
977,0.14
981,0.23
985,0.43
989,0.23
993,0.36
997,0.15
