time,calc_time
1.00,0.16
9.00,0.06
19.00,0.06
29.00,0.07
39.00,0.06
49.00,0.06
59.00,0.06
69.00,0.06
79.00,0.07
89.00,0.06
99.00,0.06
109.00,0.07
119.00,0.06
129.00,0.07
139.00,0.07
149.00,0.07
159.00,0.07
169.00,0.07
179.00,0.08
189.00,0.07
199.00,0.07
209.00,0.06
219.00,0.08
229.00,0.07
239.00,0.07
249.00,0.07
259.00,0.08
269.00,0.07
279.00,0.07
289.00,0.09
299.00,0.07
309.00,0.07
319.00,0.06
329.00,0.08
339.00,0.07
349.00,0.06
359.00,0.06
369.00,0.06
379.00,0.07
389.00,0.06
399.00,0.07
409.00,0.06
419.00,0.06
429.00,0.07
439.00,0.07
449.00,0.07
459.00,0.06
469.00,0.07
479.00,0.06
489.00,0.07
499.00,0.08
