time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,43.73,1,
5,0.00,0.00,0.00,0.00,55.00,1,
7,0.00,0.00,0.00,0.00,49.25,1,
9,0.00,0.00,0.00,0.00,56.34,1,4.00
11,0.00,0.00,0.00,0.00,61.10,1,
13,0.00,0.00,0.08,1.01,63.47,2,
15,0.00,0.00,0.00,0.00,62.79,2,
17,0.00,0.00,0.00,0.00,60.00,2,
19,0.00,0.00,0.09,1.08,41.56,2,4.00
21,0.00,0.00,0.00,0.00,49.48,2,
23,0.00,0.00,0.00,0.00,51.11,4,
25,0.00,0.00,0.00,0.00,54.48,4,
27,0.00,0.00,0.00,0.00,54.83,4,
29,0.00,0.00,0.00,0.00,51.49,4,4.00
31,0.00,0.00,0.12,1.40,54.28,4,
33,0.00,0.00,0.09,1.03,41.83,4,
35,0.00,0.00,0.08,0.41,29.94,4,
37,0.69,1.56,0.39,2.41,20.26,4,
39,2.79,5.66,0.88,4.41,15.28,4,1.88
41,2.84,5.79,1.38,6.41,11.81,4,
43,4.10,10.62,1.88,8.41,13.33,2,
45,4.43,11.95,2.38,10.41,18.89,2,
47,4.30,11.42,2.88,12.41,20.24,2,
49,2.31,5.77,3.14,14.26,28.24,2,1.74
51,2.68,5.77,2.83,16.26,32.11,2,
53,2.68,5.77,3.33,18.26,31.34,3,
55,2.66,5.69,3.83,20.26,36.74,3,
57,2.59,5.41,4.33,22.26,39.26,3,
59,2.59,5.41,3.40,24.26,38.95,3,2.17
61,2.93,6.75,3.34,26.26,31.17,3,
63,4.13,11.57,3.81,28.26,25.64,4,
65,4.48,11.46,4.23,30.26,22.42,4,
67,4.11,11.83,4.73,32.26,22.57,4,
69,5.67,18.09,3.68,34.26,21.91,4,1.37
71,5.82,17.88,4.12,36.26,23.87,4,
73,6.80,17.88,4.43,38.26,25.27,2,
75,6.71,17.88,4.93,40.26,29.08,2,
77,4.52,17.88,5.43,42.26,29.22,2,
79,4.47,17.88,4.10,44.26,31.04,2,2.21
81,4.47,17.88,4.05,46.26,29.48,2,
83,5.22,17.88,4.22,48.26,29.86,1,
85,5.85,17.88,4.45,50.26,32.03,1,
87,6.43,17.81,4.95,52.26,34.24,1,
89,4.62,7.47,3.52,29.90,25.60,1,2.19
91,4.69,8.49,3.83,26.08,18.26,1,
93,5.50,11.73,2.49,11.13,14.84,3,
95,6.25,11.70,3.58,13.13,25.68,3,
97,4.06,11.24,4.47,15.13,29.13,3,
99,3.11,7.47,2.02,10.24,29.63,3,2.70
101,4.11,11.47,2.52,12.24,30.66,3,
103,4.10,11.42,3.02,14.24,26.98,4,
105,3.97,11.42,3.54,16.24,26.47,4,
107,3.62,9.38,4.26,18.24,25.38,4,
109,2.67,5.43,3.19,20.24,28.12,4,1.69
111,3.50,8.74,3.27,22.24,29.34,4,
113,4.26,11.50,3.74,24.24,29.66,1,
115,5.57,11.48,4.74,26.24,33.99,1,
117,4.73,8.30,5.91,28.24,36.69,1,
119,4.06,5.57,5.84,30.24,35.82,1,2.15
121,4.01,5.43,6.01,32.24,34.74,1,
123,5.47,6.81,6.62,34.24,23.53,2,
125,6.97,12.00,7.61,36.24,20.93,2,
127,5.04,9.21,8.49,38.24,17.55,2,
129,6.05,13.38,5.43,24.31,21.06,2,2.26
131,7.36,18.61,5.49,26.31,24.22,2,
133,7.35,18.56,6.29,28.31,26.25,3,
135,7.33,18.56,7.19,30.31,29.56,3,
137,7.31,18.49,7.96,32.31,28.31,3,
139,4.00,5.45,5.58,25.72,26.86,3,2.56
141,3.94,5.45,6.03,27.72,27.80,3,
143,5.65,9.85,6.06,29.72,25.90,4,
145,8.16,15.23,6.58,31.72,25.60,4,
147,9.87,22.03,7.42,33.72,22.58,4,
149,9.67,24.86,4.39,25.88,20.51,4,2.38
151,10.74,28.25,5.06,27.88,18.00,4,
153,6.19,11.06,5.65,29.88,14.83,1,
155,7.34,11.76,6.53,31.88,17.00,1,
157,9.02,12.19,7.32,33.88,16.98,1,
159,10.32,17.41,3.65,18.27,15.65,1,1.62
161,10.30,17.33,4.16,20.27,17.59,1,
163,10.30,17.33,4.82,22.27,19.86,2,
165,10.30,17.33,5.49,24.27,24.59,2,
167,9.47,17.33,6.27,26.27,26.80,2,
169,8.77,17.33,6.27,28.27,24.54,2,1.43
171,8.77,17.33,5.35,30.27,19.57,2,
173,8.77,17.33,5.94,32.27,14.69,3,
175,9.46,17.33,6.37,34.27,10.00,3,
177,9.13,17.33,7.21,36.27,8.40,3,
179,5.75,17.33,6.55,34.13,14.25,3,2.37
181,5.71,17.33,4.23,36.13,19.26,3,
183,5.71,17.33,4.73,38.13,25.47,4,
185,5.69,17.33,5.23,40.13,36.44,4,
187,4.32,17.29,5.73,42.13,38.91,4,
189,2.92,11.68,4.92,42.96,38.13,4,1.83
191,2.92,11.68,4.88,39.03,29.05,4,
193,3.81,11.68,1.87,20.05,21.89,2,
195,5.38,11.68,2.62,22.05,22.91,2,
197,4.61,8.47,3.60,24.05,23.90,2,
199,4.48,12.38,3.88,23.87,23.54,2,2.24
201,4.76,12.48,2.67,9.99,27.38,2,
203,5.65,12.48,3.50,11.99,29.80,3,
205,5.60,12.48,4.44,13.99,32.76,3,
207,4.71,9.67,5.23,15.99,29.70,3,
209,3.54,5.02,4.75,17.99,31.02,3,1.62
211,4.91,9.99,4.76,19.99,29.41,3,
213,5.53,12.44,5.04,21.99,27.68,1,
215,8.52,18.06,5.85,23.99,28.11,1,
