id,link_id,input_volume
1,5,1100
2,4,1100
3,8,1100
4,1,1100
5,17,1100
6,16,1100
7,20,1100
8,13,1100
9,29,1100
10,28,1100
11,32,1100
12,25,1100
13,41,1100
14,40,1100
15,44,1100
16,37,1100
17,53,1100
18,52,1100
19,56,1100
20,49,1100
21,65,1100
22,64,1100
23,68,1100
24,61,1100
25,77,1100
26,76,1100
27,80,1100
28,73,1100
29,89,1100
30,88,1100
31,92,1100
32,85,1100
33,101,1100
34,100,1100
35,104,1100
36,97,1100
