time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.27,0
3,0.00,0.00,0.00,0.00,0.00,55.19,15
5,0.00,0.00,0.00,0.00,0.00,62.95,15
7,0.00,0.00,0.00,0.00,0.00,60.40,15
9,0.00,0.00,0.00,0.00,0.00,60.22,15
11,0.00,0.00,0.00,0.00,0.00,57.01,15
13,0.00,0.00,0.00,0.00,0.00,54.56,3
15,0.00,0.00,0.05,0.07,0.63,53.00,3
17,0.00,0.00,0.16,0.21,1.65,49.66,3
19,0.93,3.71,0.30,0.39,3.65,44.34,3
21,1.01,4.04,0.61,0.75,5.65,39.22,3
23,3.15,4.86,1.11,1.30,7.65,36.01,1
25,4.70,9.51,1.92,2.15,9.65,35.69,1
27,4.72,8.38,2.05,2.07,6.93,39.83,1
29,2.58,5.31,2.30,2.11,8.79,38.51,1
31,4.25,12.01,2.49,2.04,10.79,36.05,1
33,4.30,12.19,2.94,2.24,12.79,34.02,8
35,5.82,17.98,3.55,2.65,14.79,36.67,8
37,7.67,17.90,4.67,3.69,16.79,34.99,8
39,5.67,6.86,5.01,4.22,16.00,35.18,8
41,6.04,11.78,4.95,4.55,18.00,35.13,8
43,8.71,12.22,5.26,5.24,20.00,32.65,5
45,10.29,17.77,5.95,6.21,22.00,30.57,5
47,10.52,21.34,6.18,6.32,24.00,27.97,5
49,12.08,26.90,6.59,6.65,26.00,26.77,5
51,15.02,35.67,6.73,6.49,28.00,22.46,5
53,15.33,36.94,7.19,6.70,30.00,15.57,2
55,19.95,36.93,8.43,7.82,32.00,14.88,2
57,23.92,38.78,9.77,9.05,34.00,16.29,2
59,22.26,44.71,8.38,8.35,25.28,20.31,2
61,21.70,50.43,7.69,8.14,27.28,19.23,2
63,16.81,55.87,8.69,9.15,29.28,20.10,6
65,18.21,55.73,9.42,9.95,31.28,23.54,6
67,21.31,62.12,9.63,10.38,33.28,26.53,6
69,18.84,62.55,9.39,10.50,35.28,25.50,6
71,18.19,67.46,9.97,11.20,37.28,24.33,6
73,20.97,68.37,10.52,11.88,39.28,21.38,1
75,21.53,70.68,11.55,12.97,41.28,19.70,1
77,23.13,76.29,12.83,14.23,43.28,20.96,1
79,27.99,86.70,13.21,14.34,37.93,20.44,1
81,30.70,96.34,13.89,14.83,39.02,19.83,1
83,33.25,106.53,14.53,15.28,37.35,21.15,1
85,34.75,112.54,15.42,16.05,37.12,20.77,1
87,38.77,125.45,15.92,16.31,38.05,19.32,1
89,40.27,128.01,16.00,16.02,36.42,21.89,1
91,40.26,127.99,17.17,17.15,38.42,23.88,1
93,41.07,127.99,17.93,17.75,40.42,22.38,8
95,45.11,135.17,17.55,16.88,42.42,21.55,8
97,46.82,134.93,14.82,14.84,44.42,22.35,8
99,47.81,134.93,15.49,15.84,46.42,20.76,8
101,45.96,134.66,14.27,14.81,48.42,19.30,8
103,14.77,29.71,13.19,14.61,50.42,15.47,3
105,16.83,24.53,14.20,15.91,52.42,14.79,3
107,22.14,30.79,15.02,17.07,54.42,16.69,3
109,25.39,36.84,14.72,16.39,36.69,17.39,3
111,25.63,38.19,14.97,16.41,37.86,17.31,3
113,16.52,22.97,15.87,17.30,39.86,14.63,1
115,19.53,29.00,16.81,18.23,41.86,15.10,1
117,22.87,29.38,18.29,19.84,43.86,15.42,1
119,24.49,33.93,18.08,19.29,45.86,18.21,1
121,20.91,37.48,18.39,19.39,47.86,21.30,1
123,15.28,22.59,19.13,20.06,49.86,23.74,4
125,16.22,22.59,17.76,18.02,51.86,23.82,4
127,16.20,22.59,19.26,19.66,53.86,25.09,4
129,15.00,17.87,18.45,19.65,43.26,25.74,4
131,14.37,25.28,17.39,19.47,43.21,25.42,4
133,14.97,25.37,18.96,21.16,45.21,21.20,1
135,17.39,29.55,17.73,20.85,47.21,17.60,1
137,21.69,37.18,19.09,22.40,49.21,17.06,1
139,26.11,44.09,16.13,18.30,51.21,16.05,1
141,30.03,46.89,15.59,17.33,53.21,15.72,1
143,33.31,59.57,14.61,15.78,55.21,18.66,7
145,36.59,68.98,15.46,16.59,57.21,18.65,7
147,40.65,76.68,16.51,17.64,59.21,19.52,7
149,35.67,56.95,17.07,18.08,59.54,18.44,7
151,22.70,52.85,16.36,16.89,48.91,17.25,7
153,23.05,54.24,14.01,13.57,50.91,14.75,2
155,23.85,54.86,15.18,14.73,52.91,14.28,2
157,29.85,66.02,16.52,16.07,54.91,14.82,2
159,30.16,65.81,16.08,16.13,51.75,14.45,2
161,32.95,65.81,14.39,15.36,53.75,14.38,2
163,33.84,65.81,15.26,16.46,55.75,13.53,3
165,34.33,65.81,16.14,17.56,57.75,13.42,3
167,33.08,54.74,17.49,19.00,59.75,16.00,3
169,24.88,38.18,17.35,18.44,51.12,17.94,3
171,26.17,38.12,17.57,18.34,39.73,18.05,3
173,20.81,37.33,17.82,18.28,35.99,18.58,1
175,21.14,37.33,19.19,19.64,37.99,16.07,1
177,24.15,38.02,19.99,20.20,39.99,18.47,1
179,28.77,43.62,21.27,21.36,41.99,20.81,1
181,31.70,49.34,19.71,18.88,43.99,20.38,1
183,31.83,50.02,20.54,19.47,45.99,19.03,8
185,32.32,48.10,21.58,20.34,47.99,16.44,8
187,31.90,52.02,23.08,21.79,49.99,16.09,8
189,32.11,58.00,24.02,22.84,49.46,16.29,8
191,36.24,68.59,20.32,20.58,51.46,15.98,8
193,40.19,69.81,21.60,21.96,48.76,13.82,1
195,41.38,73.47,22.95,23.40,50.76,15.89,1
197,42.18,76.68,23.08,23.73,52.76,16.16,1
199,42.12,76.45,21.77,21.48,54.76,17.27,1
201,31.62,48.82,22.90,22.36,56.76,18.14,1
203,32.02,60.65,23.19,22.17,58.76,19.96,8
205,33.90,62.54,24.44,23.19,60.76,21.55,8
207,27.50,37.05,25.55,24.05,62.76,21.30,8
209,25.04,36.92,23.72,23.13,64.76,19.86,8
211,24.72,36.92,23.48,22.77,66.76,18.47,8
213,20.66,36.92,23.92,23.46,68.76,15.68,7
215,22.96,36.92,23.77,23.84,70.76,12.73,7
217,27.47,36.92,25.60,25.73,72.76,12.20,7
219,33.00,45.49,25.69,25.33,74.76,14.40,7
221,34.02,45.30,26.20,25.42,76.76,13.16,7
223,31.42,37.82,27.34,26.30,78.76,12.23,5
225,24.56,37.82,27.14,25.48,80.76,11.91,5
227,28.01,37.82,27.19,25.99,82.76,12.14,5
229,29.84,37.82,27.90,26.33,73.42,11.94,5
231,31.99,37.82,28.55,26.59,73.91,12.22,5
233,24.98,37.82,28.94,26.52,68.55,13.85,4
235,23.97,37.82,29.38,26.53,70.55,14.87,4
237,26.13,37.82,30.74,27.70,72.55,15.58,4
239,27.88,37.82,30.88,28.37,64.42,16.35,4
241,30.29,38.92,29.26,27.79,66.42,16.99,4
243,27.69,46.10,30.87,29.51,68.42,17.15,1
245,27.84,45.92,32.41,31.18,70.42,18.81,1
247,29.20,45.92,34.24,33.06,72.42,16.91,1
249,32.45,45.92,32.16,29.91,74.42,15.25,1
251,35.52,45.92,33.44,31.08,76.42,16.13,1
253,29.90,47.66,34.60,32.09,78.42,14.08,2
255,25.40,53.71,35.47,32.73,80.42,13.47,2
257,27.10,53.48,37.29,34.60,82.42,11.49,2
259,34.98,58.53,32.00,31.39,74.03,10.78,2
261,37.38,59.86,26.45,28.00,76.03,10.75,2
263,37.93,59.86,24.28,27.02,78.03,15.53,2
265,39.92,59.80,24.98,28.09,80.03,17.26,2
267,29.84,42.87,25.04,28.71,82.03,18.39,2
269,26.14,42.87,26.31,30.18,84.03,15.99,2
271,26.14,42.87,27.19,31.39,86.03,12.60,2
273,26.14,42.87,26.92,31.76,88.03,11.09,6
275,26.14,42.87,28.05,33.14,90.03,13.99,6
277,27.47,48.17,29.05,34.31,92.03,14.06,6
279,27.55,49.19,30.06,35.60,94.03,15.04,6
281,31.31,49.19,28.37,34.54,96.03,16.04,6
283,33.61,49.12,29.51,35.93,98.03,14.66,5
285,33.05,46.67,30.36,37.11,100.03,13.85,5
287,30.32,41.90,31.86,38.75,102.03,13.43,5
289,26.88,42.50,30.61,36.85,102.64,12.77,5
291,29.06,43.42,24.56,28.70,69.08,14.10,5
293,21.68,43.36,23.73,27.19,71.08,13.80,1
295,19.60,43.36,24.84,28.13,73.08,13.44,1
297,20.32,43.36,24.48,27.19,65.44,13.78,1
299,22.09,43.36,25.77,28.37,67.44,15.92,1
301,23.51,43.36,25.08,27.01,69.44,16.02,1
303,21.55,34.35,26.44,28.28,71.44,15.97,3
305,20.48,25.65,26.72,28.17,73.44,15.11,3
307,22.08,25.65,27.09,28.91,75.44,19.22,3
309,20.27,23.61,26.83,28.20,62.12,19.39,3
311,16.84,23.61,26.08,26.85,54.05,18.43,3
313,17.17,23.61,25.79,26.08,56.05,16.57,4
315,19.62,29.30,23.87,23.13,58.05,20.17,4
317,21.33,39.11,20.36,18.15,60.05,23.48,4
319,21.39,40.93,17.94,16.00,61.58,24.71,4
321,17.69,40.92,18.60,16.83,57.09,25.41,4
323,19.84,40.70,19.07,17.60,59.09,23.60,1
325,21.68,39.79,16.54,16.28,61.09,22.76,1
327,25.53,44.79,17.88,17.70,63.09,21.37,1
329,25.50,43.65,16.51,15.67,52.52,22.39,1
331,23.96,42.09,16.20,14.98,54.52,19.94,1
333,24.55,43.72,16.61,15.22,56.52,19.51,1
335,18.77,42.55,17.26,15.76,58.52,20.09,1
337,14.80,42.55,16.36,14.22,60.52,20.82,1
339,14.80,42.55,16.68,14.24,62.52,22.54,1
341,14.80,42.55,17.62,15.08,64.52,23.41,1
343,14.89,42.55,18.96,16.41,66.52,22.40,2
345,17.29,42.55,19.98,17.34,68.52,27.52,2
347,16.96,42.55,21.58,18.96,70.52,28.41,2
349,16.27,42.55,20.14,18.41,67.99,28.28,2
351,16.25,42.55,16.78,16.48,48.52,27.32,2
353,13.78,22.76,15.78,16.25,44.06,22.40,1
355,13.66,24.43,16.77,17.43,46.06,18.26,1
357,18.44,30.03,18.09,18.55,48.06,16.24,1
359,25.71,38.15,19.16,19.36,50.06,15.12,1
361,29.34,41.18,19.83,19.65,52.06,15.88,1
363,23.22,46.76,20.36,19.76,54.06,16.68,7
365,17.36,23.82,20.84,19.80,56.06,17.35,7
367,16.16,23.82,20.93,20.14,58.06,18.35,7
369,14.67,23.82,20.42,19.00,47.19,16.77,7
371,13.52,23.82,18.95,16.64,49.19,18.75,7
373,14.66,23.82,20.10,17.64,51.19,17.67,5
375,16.44,30.05,20.02,17.06,53.19,17.44,5
377,16.63,30.82,20.56,17.74,49.20,19.59,5
379,16.55,30.82,20.09,16.65,51.20,21.21,5
381,13.17,22.23,20.49,16.70,53.20,23.12,5
383,10.28,24.98,20.85,16.68,55.20,24.26,8
385,10.44,24.73,21.22,16.68,57.20,26.93,8
387,12.35,24.73,21.62,16.72,59.20,28.68,8
389,14.64,24.34,17.32,13.97,57.62,28.90,8
391,8.59,11.88,13.49,11.61,37.03,28.08,8
393,10.01,16.89,11.57,10.62,39.03,24.43,1
395,13.34,22.36,11.69,11.08,41.03,23.76,1
397,15.50,26.67,11.18,10.15,43.03,23.61,1
399,19.44,29.25,12.10,11.19,45.03,22.24,1
401,19.27,29.24,12.53,11.45,47.03,18.15,1
403,16.32,29.24,13.06,11.80,49.03,19.02,3
405,18.05,29.24,13.85,12.40,51.03,18.85,3
407,21.02,33.97,15.35,13.85,53.03,19.14,3
409,20.71,35.67,15.98,14.19,55.03,18.97,3
411,19.87,35.43,14.53,12.53,57.03,20.51,3
413,16.05,28.43,15.59,13.52,59.03,20.11,2
415,19.01,29.96,16.76,14.64,61.03,19.49,2
417,21.26,31.57,18.25,16.17,63.03,21.07,2
419,20.68,35.79,19.53,17.57,65.03,22.93,2
421,14.68,35.69,15.78,15.37,67.03,20.57,2
423,15.40,35.69,14.77,15.12,69.03,14.99,1
425,16.34,35.69,15.24,16.03,71.03,12.57,1
427,18.35,38.59,16.74,17.68,73.03,15.66,1
429,21.13,43.50,15.83,16.23,75.03,18.51,1
431,20.69,48.58,17.14,17.61,77.03,21.05,1
433,20.63,48.32,16.98,17.13,79.03,22.41,1
435,11.77,22.82,16.52,16.25,81.03,25.86,1
437,12.81,23.52,15.78,15.01,83.03,26.07,1
439,13.17,23.52,15.62,14.49,85.03,25.04,1
441,13.25,23.52,15.93,14.51,87.03,24.03,1
443,14.66,23.52,16.66,15.07,89.03,21.24,3
445,14.61,23.52,17.71,16.04,91.03,21.67,3
447,14.22,23.52,16.85,15.76,93.03,22.50,3
449,10.37,18.58,16.54,15.07,95.03,22.60,3
451,11.87,21.62,14.85,12.61,97.03,25.37,3
453,14.85,30.62,15.21,12.79,99.03,24.12,4
455,17.32,35.52,14.58,11.70,101.03,29.03,4
457,15.46,37.58,14.87,11.78,103.03,32.65,4
459,10.50,37.57,8.89,7.79,37.28,31.69,4
461,11.97,43.45,4.63,4.66,22.60,30.14,4
463,13.21,46.70,,,,32.26,2
465,14.02,50.01,,,,32.55,2
467,14.61,49.34,,,,31.70,2
469,14.56,47.83,,,,26.83,2
471,14.10,45.70,,,,23.59,2
473,15.57,47.98,,,,19.70,7
475,17.90,50.47,,,,19.93,7
477,21.43,60.13,,,,17.36,7
479,23.97,68.00,,,,16.46,7
481,26.42,71.40,,,,16.21,7
483,30.98,82.24,,,,16.84,1
485,34.46,89.49,,,,19.07,1
