time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,44.04,0.00,4,
5,0.00,0.00,0.00,0.00,52.61,0.00,4,
7,0.00,0.00,0.00,0.00,58.73,0.00,4,
9,0.00,0.00,0.00,0.00,60.30,0.00,4,4.00
11,0.00,0.00,0.00,0.00,59.12,0.00,4,
13,0.00,0.00,0.00,0.00,57.50,0.00,1,
15,0.00,0.00,0.00,0.00,56.58,0.00,1,
17,0.00,0.00,0.05,0.63,56.82,1.00,1,
19,0.00,0.00,0.06,0.67,56.56,1.00,1,4.00
21,0.00,0.00,0.17,1.98,55.53,1.00,1,
23,0.00,0.00,0.17,1.43,49.37,2.00,1,
25,0.00,0.00,0.22,2.56,47.68,1.00,1,
27,0.00,0.00,0.31,2.11,40.89,2.00,1,
29,1.30,3.64,0.30,3.16,33.12,0.00,1,2.95
31,2.61,5.57,0.93,5.16,36.71,2.00,1,
33,2.62,5.47,1.45,7.16,35.96,1.00,8,
35,3.15,7.14,1.80,9.16,38.53,0.00,8,
37,4.49,8.96,2.80,11.16,39.59,2.00,8,
39,2.75,5.53,1.97,10.48,38.64,1.00,8,2.31
41,3.22,7.42,2.20,12.48,36.02,0.00,8,
43,5.80,12.48,2.86,14.48,33.59,0.00,5,
45,5.84,12.76,3.53,16.48,33.49,1.00,5,
47,7.96,24.67,3.85,18.48,32.28,1.00,5,
49,6.38,25.52,3.64,14.40,34.20,3.00,5,2.56
51,6.38,25.52,3.15,16.40,33.44,2.00,5,
53,7.03,28.13,3.42,18.40,32.81,1.00,1,
55,8.07,31.55,3.69,20.40,32.86,1.00,1,
57,7.88,31.51,4.41,22.40,29.99,3.00,1,
59,9.61,31.50,4.29,19.13,26.49,2.00,1,2.75
61,6.94,17.00,4.78,17.48,24.46,2.00,1,
63,6.54,11.17,4.90,19.48,19.30,1.00,2,
65,10.31,11.14,4.11,13.41,23.62,0.00,2,
67,10.20,12.08,4.95,15.41,30.23,2.00,2,
69,5.80,12.08,4.01,17.41,38.43,2.00,2,2.54
71,5.80,12.08,3.92,19.41,39.26,1.00,2,
