time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.13,0.00,0,
3,0.00,0.00,0.00,0.00,57.76,0.00,3,
5,0.00,0.00,0.00,0.00,63.32,0.00,3,
7,0.00,0.00,0.00,0.00,58.86,0.00,3,
9,0.00,0.00,0.00,0.00,61.33,0.00,3,4.00
11,0.00,0.00,0.00,0.00,57.15,0.00,3,
13,0.00,0.00,0.00,0.00,53.48,0.00,3,
15,0.00,0.00,0.00,0.00,51.97,0.00,3,
17,0.00,0.00,0.22,1.63,49.95,2.00,3,
19,1.06,4.26,0.31,3.63,46.86,0.00,3,1.71
21,1.22,4.01,0.71,5.63,44.56,0.00,3,
23,3.29,5.15,1.21,7.63,42.32,0.00,2,
25,3.54,5.24,1.81,9.63,41.34,0.00,2,
27,3.05,8.17,2.82,11.63,40.11,2.00,2,
29,5.33,11.18,2.42,13.63,38.29,1.00,2,1.66
31,8.68,14.37,2.90,15.63,37.23,0.00,2,
33,10.08,17.14,4.13,17.63,31.87,2.00,1,
35,10.07,17.11,5.16,19.63,29.56,2.00,1,
37,12.78,20.66,4.70,12.70,26.71,1.00,1,
39,13.51,23.22,5.09,14.70,24.85,2.00,1,1.81
41,9.15,21.54,5.73,15.15,26.07,2.00,1,
43,10.50,24.80,5.78,17.15,23.08,1.00,4,
45,11.96,24.76,6.27,19.15,20.52,0.00,4,
47,13.39,24.76,7.60,21.15,19.27,2.00,4,
49,13.07,24.51,8.50,21.13,21.35,3.00,4,1.71
51,10.74,16.65,8.40,20.16,20.10,2.00,4,
53,13.69,20.58,9.08,22.16,18.33,2.00,2,
55,20.35,34.64,8.75,24.16,19.27,0.00,2,
57,20.43,35.27,10.08,26.16,20.67,2.00,2,
59,17.54,34.79,8.79,25.09,20.67,2.00,2,1.96
61,12.18,24.15,8.53,27.09,19.98,2.00,2,
63,9.55,24.15,7.28,29.09,24.38,1.00,1,
65,12.19,24.15,8.24,31.09,27.63,0.00,1,
67,14.54,24.15,9.49,33.09,28.85,3.00,1,
69,14.47,24.15,9.13,35.09,28.01,2.00,1,1.97
71,14.90,24.15,7.70,37.09,28.63,1.00,1,
73,15.73,24.15,8.21,39.09,26.20,1.00,4,
75,15.72,24.15,9.00,41.09,24.37,0.00,4,
77,15.70,24.15,10.45,43.09,24.79,3.00,4,
79,14.80,27.77,10.33,45.09,23.88,3.00,4,1.47
81,16.84,28.48,10.99,47.09,24.29,1.00,4,
83,17.33,28.48,10.98,49.09,26.15,0.00,1,
85,19.07,28.48,12.55,51.09,25.47,0.00,1,
87,19.52,28.48,14.22,53.09,24.27,2.00,1,
89,21.87,35.43,14.72,55.09,25.18,1.00,1,1.46
91,25.03,48.06,15.20,57.09,23.82,1.00,1,
93,27.01,55.99,16.73,59.09,18.53,1.00,2,
95,31.59,64.74,17.67,61.09,13.82,1.00,2,
97,37.18,75.21,16.76,63.09,13.10,0.00,2,
99,42.34,76.40,18.37,65.09,11.41,2.00,2,1.11
101,46.19,88.17,16.76,67.09,12.42,2.00,2,
103,41.09,99.13,17.16,69.09,13.91,2.00,1,
105,33.42,104.86,16.78,71.09,16.21,1.00,1,
107,35.53,104.53,18.18,73.09,15.93,1.00,1,
109,27.02,72.47,20.09,75.09,14.65,2.00,1,1.52
111,27.79,70.36,20.37,77.09,12.08,2.00,1,
113,30.23,79.05,20.91,79.09,8.70,1.00,4,
115,35.45,93.86,22.41,81.09,10.15,0.00,4,
117,38.05,102.43,24.08,83.09,10.60,2.00,4,
119,39.98,105.26,24.26,85.09,12.99,2.00,4,0.86
121,39.85,105.23,24.30,87.09,15.24,1.00,4,
123,39.79,105.23,24.44,89.09,14.48,2.00,3,
125,40.83,109.38,25.06,91.09,14.78,1.00,3,
127,41.12,113.14,24.02,93.09,17.05,2.00,3,
129,40.07,118.19,22.02,87.97,17.74,2.00,3,1.35
131,40.46,118.09,21.82,82.05,18.49,1.00,3,
