time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,52.22,6
5,0.00,0.00,0.00,0.00,0.00,57.96,6
7,0.00,0.00,0.00,0.00,0.00,59.40,6
9,0.00,0.00,0.00,0.00,0.00,56.17,6
11,0.00,0.00,0.00,0.00,0.00,56.12,6
13,0.00,0.00,0.00,0.00,0.00,53.30,7
15,0.00,0.00,0.00,0.00,0.00,47.19,7
17,0.00,0.00,0.08,0.15,1.01,41.31,7
19,0.82,1.83,0.40,0.57,3.01,44.43,7
21,2.57,10.26,0.90,1.27,5.01,40.77,7
23,3.08,12.32,1.47,2.09,7.01,40.27,1
25,3.08,12.31,2.14,3.09,9.01,34.18,1
27,3.60,14.40,2.40,3.37,11.01,27.17,1
29,4.68,18.73,2.95,4.14,13.01,17.32,1
31,5.21,18.65,3.64,4.99,15.01,20.36,1
33,7.25,18.65,4.38,5.76,17.01,23.84,7
35,8.81,18.65,5.25,6.73,19.01,32.89,7
37,7.52,18.65,6.05,7.56,21.01,37.38,7
39,7.40,18.65,6.04,7.95,23.01,37.83,7
41,7.40,18.65,6.70,8.75,25.01,33.95,7
43,7.40,18.65,7.37,9.55,27.01,32.28,2
45,8.26,22.07,8.32,10.71,29.01,27.57,2
47,11.43,28.82,7.97,9.49,29.55,26.18,2
49,10.11,32.03,6.34,9.11,30.30,25.76,2
51,8.03,20.52,5.21,6.48,24.36,26.05,2
53,5.35,15.83,4.21,5.01,21.59,26.76,2
55,6.01,16.81,4.26,4.70,23.59,29.57,2
57,6.84,16.81,4.97,5.55,25.59,33.10,2
59,6.82,16.81,5.44,5.79,27.59,35.64,2
61,6.82,16.81,6.44,6.99,29.59,34.00,2
63,7.49,19.49,6.87,7.16,31.59,31.07,1
65,8.04,22.33,7.70,8.06,33.59,29.95,1
67,8.80,22.30,6.74,5.54,35.59,29.16,1
69,11.03,28.58,7.57,6.24,37.59,27.00,1
71,12.07,32.80,6.98,6.13,39.59,32.07,1
73,8.46,13.43,6.57,4.59,41.59,30.81,8
75,7.56,14.10,6.26,4.60,43.59,30.56,8
77,8.46,17.91,6.74,4.79,45.59,31.05,8
79,5.66,11.08,4.44,3.25,22.29,30.26,8
81,5.80,12.13,3.91,2.38,24.29,33.07,8
83,5.75,11.92,3.95,2.37,26.29,36.24,4
85,5.75,11.92,4.51,2.78,28.29,36.56,4
87,7.20,17.74,5.22,3.61,30.29,35.68,4
89,7.29,18.09,5.97,4.46,32.29,32.62,4
91,7.29,18.09,5.27,3.99,34.29,27.23,4
93,7.97,18.09,5.91,4.71,36.29,21.58,2
95,8.60,18.09,7.23,6.30,38.29,20.69,2
97,11.08,18.05,7.99,6.88,40.29,25.06,2
99,8.50,14.45,6.76,6.74,42.29,28.66,2
101,7.46,17.34,7.53,7.71,44.29,31.11,2
103,7.46,17.31,6.98,6.22,46.29,31.90,3
105,7.46,17.31,7.07,6.67,48.29,33.41,3
107,8.07,17.29,7.94,7.59,50.29,33.62,3
109,3.59,8.84,7.56,7.76,36.58,33.41,3
111,5.45,12.43,5.43,6.89,18.26,31.58,3
113,6.92,16.65,5.37,7.25,20.26,30.62,1
115,9.27,16.56,6.08,8.08,22.26,30.73,1
117,11.83,16.97,3.84,3.24,12.44,30.39,1
119,11.15,19.02,4.67,3.94,14.44,31.78,1
121,5.85,13.82,5.53,4.39,16.44,31.32,1
123,7.22,18.60,5.78,4.15,18.44,29.16,4
125,8.44,18.50,6.26,4.52,20.44,28.43,4
127,7.62,18.46,7.40,5.38,22.44,27.32,4
129,7.43,13.45,5.97,4.85,22.48,23.93,4
131,10.54,22.57,6.29,4.86,24.48,24.37,4
133,13.00,29.46,6.56,5.63,26.48,23.32,2
135,14.68,29.35,7.73,6.93,28.48,25.10,2
137,15.40,32.21,8.83,7.92,30.48,26.59,2
139,17.53,36.06,7.46,7.69,19.66,26.25,2
141,19.91,35.86,8.47,8.72,21.66,24.25,2
143,13.46,37.72,9.35,9.50,23.66,21.16,5
145,15.13,44.21,10.76,11.09,25.66,18.03,5
147,19.65,54.21,12.31,12.61,27.66,17.71,5
149,24.50,62.78,11.08,12.48,29.66,22.00,5
151,27.03,65.20,12.21,13.31,31.66,25.83,5
153,28.84,70.57,13.00,14.39,33.66,27.61,1
155,29.71,70.45,13.81,14.65,35.66,27.30,1
157,31.03,70.28,12.58,12.68,37.66,26.59,1
159,16.41,24.48,13.91,13.67,39.66,24.34,1
