time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,60.00,1
13,0.00,0.00,0.00,0.00,63.90,1
15,0.00,0.00,0.00,0.00,65.10,1
17,0.00,0.00,0.00,0.00,63.40,1
19,0.00,0.00,0.00,0.00,63.70,1
21,0.00,0.00,0.00,0.00,63.40,1
23,0.00,0.00,0.00,0.00,59.70,3
25,0.00,0.00,0.00,0.00,60.80,3
27,0.00,0.00,0.00,0.00,56.60,3
29,0.00,0.00,0.00,0.00,44.40,3
31,0.00,0.00,0.00,0.00,28.70,3
33,0.00,0.00,0.00,0.00,10.60,3
35,0.13,0.53,0.13,1.51,1.00,3
37,1.16,4.64,0.29,3.51,0.00,3
39,1.12,4.46,0.46,5.51,0.00,3
41,1.12,4.46,0.63,7.51,0.00,2
43,1.12,4.46,0.79,9.51,0.00,2
45,1.12,4.46,0.96,11.51,0.00,2
47,1.12,4.46,1.13,13.51,21.70,2
49,1.12,4.46,1.29,15.51,31.82,2
51,1.12,4.46,1.46,17.51,38.88,2
53,1.12,4.46,1.63,19.51,41.56,2
55,1.12,4.46,1.79,21.51,41.37,2
57,1.12,4.46,1.96,23.51,40.70,2
59,1.12,4.46,2.13,25.51,34.55,2
61,1.57,4.46,2.53,27.51,27.36,2
63,2.51,5.57,2.74,29.51,25.01,4
65,2.81,5.76,3.35,31.51,19.85,4
67,2.75,5.59,4.04,33.51,26.03,4
69,2.06,5.59,1.92,9.16,27.73,4
71,2.87,5.90,1.65,8.18,31.79,4
73,2.85,5.82,2.19,10.18,35.58,4
75,2.85,5.82,2.65,12.18,34.27,4
77,3.87,9.68,3.15,14.18,29.70,4
79,4.46,12.00,3.65,16.18,21.66,1
81,6.23,17.01,4.15,18.18,12.25,1
83,7.65,18.34,4.76,20.18,6.73,1
85,9.96,18.34,5.61,22.18,0.50,1
87,10.46,18.34,5.84,24.18,5.24,1
89,10.46,18.34,6.50,26.18,9.64,1
91,10.46,18.34,7.17,28.18,15.46,1
93,10.46,18.34,7.84,30.18,19.90,1
95,10.46,18.34,8.50,32.18,20.18,1
97,10.46,18.34,9.17,34.18,22.41,1
99,10.75,19.51,9.84,36.18,19.84,3
101,12.26,25.56,10.56,38.18,17.62,3
103,13.04,25.41,11.49,40.18,22.63,3
105,14.73,30.33,10.89,42.18,28.54,3
107,11.83,31.58,9.82,31.65,26.15,3
109,8.80,30.20,6.13,30.89,24.85,3
111,4.62,11.63,5.39,26.17,26.84,3
113,4.14,11.71,5.33,28.17,24.11,3
115,5.71,11.69,5.23,30.17,21.53,3
117,7.89,11.94,6.35,32.17,16.25,3
119,8.60,11.94,7.16,34.17,13.67,2
121,9.67,11.94,7.97,36.17,13.28,2
123,10.26,14.35,9.14,38.17,16.56,2
125,10.06,17.86,10.31,40.17,20.45,2
127,10.00,17.81,10.49,42.17,22.09,2
129,11.10,17.81,8.97,44.17,22.22,2
131,12.67,17.81,9.81,46.17,22.92,2
133,13.02,17.81,10.68,48.17,21.27,2
135,14.71,18.84,11.68,50.17,15.81,4
137,14.64,18.57,12.45,52.17,14.77,4
139,15.69,18.57,13.32,54.17,19.69,4
141,17.40,23.98,10.93,56.17,21.67,4
143,15.95,23.90,9.45,34.31,22.96,4
145,9.99,20.36,10.42,36.31,22.06,4
147,5.71,11.87,10.21,35.38,23.37,4
149,5.63,11.73,8.37,37.38,25.02,4
151,8.99,13.42,8.38,39.38,24.99,4
153,9.98,17.39,9.22,41.38,22.87,1
155,10.39,18.97,10.20,43.38,20.87,1
157,11.47,23.29,11.27,45.38,20.65,1
159,10.44,23.25,12.47,47.38,19.36,1
161,10.16,23.25,9.47,24.82,20.34,1
163,12.90,23.25,7.82,26.16,21.95,1
