time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,45.31,0.00,0,
3,0.00,0.00,0.00,0.00,53.32,0.00,3,
5,0.00,0.00,0.00,0.00,56.02,0.00,3,
7,0.00,0.00,0.00,0.00,56.99,0.00,3,
9,0.00,0.00,0.00,0.00,57.20,0.00,3,4.00
11,0.00,0.00,0.00,0.00,57.79,0.00,3,
13,0.00,0.00,0.00,0.00,53.35,0.00,1,
15,0.00,0.00,0.01,0.14,49.39,0.00,1,
17,0.56,2.24,0.28,2.14,46.69,1.00,1,
19,1.14,4.57,0.50,4.14,40.67,2.00,1,2.09
21,1.35,4.55,0.72,6.14,34.60,0.00,1,
23,3.53,5.18,1.66,8.14,32.60,2.00,1,
25,5.85,8.67,2.15,10.14,30.91,1.00,1,
27,6.41,10.90,2.77,12.14,30.89,1.00,1,
29,6.41,10.88,3.63,14.14,30.73,1.00,1,2.05
31,6.41,10.88,4.49,16.14,32.09,1.00,1,
33,6.85,10.88,5.09,18.14,30.29,0.00,2,
35,8.03,11.57,5.93,20.14,31.99,0.00,2,
37,8.20,11.48,6.76,22.14,32.58,2.00,2,
39,8.18,16.09,6.65,24.14,29.78,1.00,2,1.24
41,9.72,22.27,6.01,26.14,26.66,1.00,2,
43,10.39,22.00,6.81,28.14,21.38,0.00,3,
45,13.59,27.09,7.69,30.14,22.69,0.00,3,
47,14.45,31.09,8.69,32.14,25.46,2.00,3,
49,16.95,41.10,6.08,29.70,28.01,2.00,3,2.23
51,17.21,42.15,6.81,31.70,30.02,2.00,3,
53,13.46,27.11,7.50,33.70,28.12,2.00,1,
55,8.68,11.48,7.91,35.70,31.01,0.00,1,
57,10.06,11.48,9.08,37.70,28.19,2.00,1,
59,9.80,16.99,8.26,39.70,24.33,2.00,1,1.84
61,11.83,19.06,8.53,41.70,22.50,0.00,1,
63,13.46,19.05,9.70,43.70,20.04,1.00,3,
65,15.96,19.05,10.49,45.70,19.26,0.00,3,
67,17.59,25.29,11.49,47.70,21.44,2.00,3,
69,18.24,31.01,12.17,49.70,25.80,2.00,3,1.81
71,15.30,22.80,12.96,51.70,25.12,2.00,3,
73,10.34,22.61,12.05,53.70,20.51,2.00,4,
75,11.19,22.61,12.53,55.70,18.37,0.00,4,
77,11.53,22.60,13.59,57.70,19.64,3.00,4,
79,6.96,11.02,11.27,46.80,27.56,1.00,4,2.73
81,6.66,10.99,9.39,33.16,28.89,3.00,4,
83,6.65,10.99,8.10,35.16,26.26,2.00,2,
85,6.93,10.99,8.30,37.16,32.85,0.00,2,
87,7.47,10.98,9.27,39.16,36.26,2.00,2,
89,5.32,10.98,5.13,21.56,34.85,1.00,2,2.12
91,5.32,10.98,4.76,23.56,29.86,0.00,2,
93,7.21,10.98,5.64,25.56,29.09,1.00,4,
95,9.86,16.18,6.61,27.56,31.59,0.00,4,
97,10.88,17.10,7.61,29.56,33.06,3.00,4,
99,6.00,14.25,6.47,31.56,34.49,2.00,4,1.77
101,6.35,19.10,6.79,33.56,31.76,1.00,4,
103,10.32,26.93,6.74,35.56,30.39,0.00,3,
105,11.64,30.00,7.83,37.56,30.57,1.00,3,
107,11.81,29.98,8.72,39.56,29.94,2.00,3,
109,12.58,29.97,7.82,36.38,28.58,2.00,3,1.97
111,8.68,11.78,6.99,38.38,27.23,1.00,3,
113,10.51,16.48,8.09,40.38,25.18,2.00,1,
115,11.15,17.11,9.37,42.38,22.98,0.00,1,
117,10.49,17.06,11.03,44.38,24.50,2.00,1,
119,11.26,16.03,8.82,19.30,25.18,2.00,1,1.75
121,12.60,17.84,8.88,21.30,25.84,1.00,1,
123,13.11,17.83,9.62,23.30,24.24,1.00,3,
125,14.42,17.83,10.54,25.30,24.77,0.00,3,
127,14.25,19.26,12.04,27.30,24.78,2.00,3,
129,15.70,23.72,12.79,29.30,23.67,2.00,3,1.39
131,10.33,17.41,12.76,31.30,25.33,2.00,3,
133,12.77,22.38,13.55,33.30,24.39,2.00,2,
135,14.30,28.54,13.60,35.30,23.27,0.00,2,
137,15.32,30.52,14.85,37.30,20.61,2.00,2,
