time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.55,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.49,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.34,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.16,0.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.56,0.00
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.28,0.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.32,0.00
31,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.16,0.20,0.47,38.22,0.00
33,0.00,0.00,0.00,0.00,2.47,0.60,0.00,1.02,1.32,2.47,31.97,1.00
35,1.16,0.00,0.58,1.16,0.00,2.60,0.00,0.87,1.11,2.60,22.95,0.00
37,5.27,0.00,2.64,5.27,0.00,4.60,0.00,1.53,1.97,4.60,18.09,0.00
39,5.18,0.00,2.59,5.18,0.00,6.60,0.00,2.20,2.83,6.60,13.61,0.00
41,5.18,0.00,2.59,5.18,0.00,8.60,0.00,2.87,3.68,8.60,9.25,0.00
43,5.18,0.00,2.59,5.18,0.00,10.60,0.00,3.53,4.54,10.60,5.14,0.00
45,5.09,0.00,2.54,5.09,0.00,12.60,0.00,4.20,5.40,12.60,26.78,0.00
47,0.22,0.00,0.11,0.22,0.00,14.60,0.00,4.87,6.26,14.60,46.35,1.00
49,0.00,0.00,0.00,0.00,0.00,8.91,0.00,2.97,3.82,8.91,57.32,1.00
