time,calc_time
1.00,0.20
9.00,0.08
19.00,0.09
29.00,0.09
39.00,0.08
49.00,0.10
59.00,0.09
69.00,0.07
79.00,0.09
89.00,0.10
99.00,0.09
109.00,0.09
119.00,0.09
129.00,0.10
139.00,0.09
149.00,0.10
159.00,0.08
169.00,0.08
179.00,0.09
189.00,0.10
199.00,0.10
209.00,0.09
219.00,0.09
229.00,0.09
239.00,0.08
249.00,0.09
259.00,0.08
269.00,0.10
279.00,0.08
289.00,0.11
299.00,0.09
309.00,0.08
319.00,0.09
329.00,0.10
339.00,0.08
349.00,0.08
359.00,0.09
369.00,0.09
379.00,0.09
389.00,0.09
399.00,0.07
409.00,0.11
419.00,0.09
429.00,0.09
439.00,0.09
449.00,0.10
459.00,0.10
469.00,0.39
479.00,0.10
489.00,0.10
499.00,0.09
