time,calc_time
1.00,0.21
9.00,0.08
19.00,0.10
29.00,0.08
39.00,0.09
49.00,0.10
59.00,0.09
69.00,0.09
79.00,0.08
89.00,0.09
99.00,0.08
109.00,0.08
119.00,0.12
129.00,0.09
139.00,0.12
149.00,0.09
159.00,0.07
169.00,0.08
179.00,0.09
189.00,0.08
199.00,0.10
209.00,0.08
219.00,0.09
229.00,0.09
239.00,0.10
249.00,0.08
259.00,0.08
269.00,0.09
279.00,0.08
289.00,0.09
299.00,0.07
309.00,0.10
319.00,0.09
329.00,0.09
339.00,0.09
349.00,0.10
359.00,0.09
369.00,0.08
379.00,0.08
389.00,0.10
399.00,0.08
409.00,0.08
419.00,0.08
429.00,0.09
439.00,0.09
449.00,0.08
459.00,0.08
469.00,0.08
479.00,0.09
489.00,0.09
499.00,0.07
