time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.52,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.76,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.15,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.96,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.28,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.30,0.00
25,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.40,0.71,1.19,26.78,0.00
27,3.91,0.00,1.96,3.91,0.00,3.19,0.00,1.06,1.91,3.19,23.74,0.00
29,4.86,1.36,3.11,4.86,0.00,5.19,1.29,2.16,3.37,5.19,18.13,0.00
31,4.86,4.87,4.86,4.87,0.00,7.19,3.29,3.49,4.97,7.19,15.16,0.00
33,10.23,4.77,7.50,10.23,1.19,9.19,5.29,5.22,6.81,9.19,22.80,0.00
35,10.89,4.77,7.83,10.89,3.19,11.19,7.29,7.22,8.81,11.19,23.18,0.00
37,10.88,4.77,7.83,10.88,5.19,13.19,9.29,9.22,10.81,13.19,19.36,0.00
39,10.88,4.77,7.83,10.88,7.19,15.19,11.29,11.22,12.81,15.19,15.74,0.00
41,10.88,4.77,7.83,10.88,9.19,17.19,13.29,13.22,14.81,17.19,18.54,0.00
43,17.42,4.77,11.09,17.42,11.19,19.19,15.29,15.22,16.81,19.19,23.73,0.00
45,17.83,4.77,11.30,17.83,13.19,21.19,17.29,17.22,18.81,21.19,26.51,1.00
47,5.13,4.77,4.95,5.13,15.19,0.00,19.29,11.49,6.90,19.29,30.55,1.00
49,0.00,4.77,2.38,4.77,7.05,0.00,21.29,9.45,5.67,21.29,36.52,1.00
