time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,43.06,0,
3,0.00,0.00,0.00,0.00,51.05,7,
5,0.00,0.00,0.00,0.00,59.66,7,
7,0.00,0.00,0.00,0.00,59.84,7,
9,0.00,0.00,0.00,0.00,62.51,7,4.00
11,0.00,0.00,0.00,0.00,57.43,7,
13,0.00,0.00,0.00,0.00,54.28,5,
15,0.00,0.00,0.00,0.00,49.69,5,
17,0.20,0.80,0.14,1.64,49.46,5,
19,1.20,4.79,0.37,3.64,44.87,5,1.77
21,1.17,4.67,0.54,5.64,40.99,5,
23,2.09,4.67,0.87,7.64,38.03,8,
25,2.62,5.24,1.41,9.64,37.41,8,
27,2.46,5.17,2.14,11.64,39.02,8,
29,2.53,5.12,2.09,13.64,36.99,8,1.83
31,3.33,8.33,2.59,15.64,33.11,8,
33,4.02,11.09,3.58,17.64,31.32,2,
35,3.99,11.07,4.36,19.64,34.91,2,
37,5.56,17.09,4.83,21.64,33.86,2,
39,6.68,17.83,4.55,23.64,30.58,2,1.51
41,7.24,17.82,5.39,25.64,34.07,2,
43,9.42,17.82,6.13,27.64,34.15,1,
45,10.21,17.82,6.96,29.64,32.82,1,
47,10.74,23.19,7.80,31.64,33.13,1,
49,8.18,19.97,6.13,33.64,32.35,1,1.62
51,7.00,11.49,6.20,35.64,29.45,1,
53,8.06,11.49,6.72,37.64,23.25,2,
55,10.31,18.25,7.61,39.64,21.37,2,
57,12.69,23.07,9.28,41.64,24.50,2,
59,8.43,11.49,10.23,43.64,24.52,2,1.48
61,8.94,11.49,11.07,45.64,21.60,2,
63,10.71,13.93,11.80,47.64,22.32,4,
65,14.26,17.95,12.63,49.64,25.83,4,
67,16.11,17.84,12.99,51.64,25.81,4,
69,10.34,17.66,13.55,53.64,23.12,4,1.90
71,8.48,18.02,12.82,55.64,23.29,4,
73,13.14,24.16,12.76,57.64,18.46,1,
75,12.94,23.95,14.42,59.64,15.81,1,
77,16.10,31.70,16.08,61.64,17.20,1,
79,19.76,37.03,15.80,63.64,17.26,1,1.61
81,20.24,36.66,15.45,65.64,16.39,1,
83,13.65,23.46,16.30,67.64,17.30,3,
85,14.32,24.15,17.28,69.64,17.97,3,
87,15.63,24.15,14.82,71.64,21.57,3,
89,16.00,22.62,9.28,27.82,24.36,3,2.11
91,9.14,14.63,8.62,22.06,24.71,3,
93,10.00,18.08,9.15,24.06,20.36,8,
95,10.97,17.98,9.04,26.06,19.26,8,
97,11.64,17.96,8.39,28.06,24.32,8,
99,9.32,20.04,7.80,25.82,22.37,8,2.41
101,9.09,25.13,6.24,27.82,21.44,8,
103,9.72,27.65,5.93,29.82,20.81,4,
105,10.88,25.74,6.18,31.82,22.39,4,
