time,delay
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,1.0
17.0,1.0
19.0,1.0
21.0,1.0
23.0,1.0
25.0,7.9
27.0,7.9
29.0,7.9
31.0,7.9
33.0,7.9
35.0,7.9
37.0,7.9
39.0,7.9
41.0,8.6
43.0,7.9
45.0,7.9
47.0,7.9
49.0,7.9
51.0,7.9
53.0,7.9
55.0,7.9
57.0,37.7
59.0,37.7
61.0,20.7
63.0,18.1
65.0,18.1
67.0,11.3
69.0,11.3
71.0,11.3
73.0,31.7
75.0,23.5
77.0,13.5
79.0,11.3
81.0,11.3
83.0,11.3
85.0,11.3
87.0,11.3
89.0,11.3
91.0,11.3
93.0,11.3
95.0,11.3
97.0,47.1
99.0,40.9
101.0,40.9
103.0,40.9
105.0,11.3
107.0,11.3
109.0,30.9
111.0,29.3
113.0,29.3
115.0,29.3
117.0,29.3
119.0,29.3
121.0,29.3
123.0,29.3
125.0,29.3
127.0,29.3
129.0,29.3
131.0,29.3
133.0,29.3
135.0,29.3
137.0,29.3
139.0,29.3
141.0,29.3
143.0,44.9
145.0,44.9
147.0,29.3
149.0,29.3
151.0,29.3
153.0,30.8
155.0,30.8
157.0,30.8
159.0,33.5
161.0,35.6
163.0,35.6
165.0,35.6
167.0,35.6
169.0,35.6
171.0,35.6
173.0,35.6
175.0,35.6
177.0,35.6
179.0,35.6
181.0,35.6
183.0,35.6
185.0,35.6
187.0,35.6
189.0,35.6
191.0,35.6
193.0,35.6
195.0,35.6
197.0,50.3
199.0,50.5
201.0,51.5
203.0,35.6
205.0,35.6
207.0,35.6
209.0,35.6
211.0,35.6
213.0,35.6
215.0,35.6
217.0,35.6
219.0,35.6
221.0,35.6
223.0,35.6
225.0,65.1
227.0,28.1
229.0,28.1
231.0,28.1
233.0,28.1
235.0,28.1
237.0,38.1
239.0,38.1
241.0,38.1
243.0,38.1
245.0,38.1
247.0,38.1
249.0,38.1
251.0,38.1
253.0,46.4
255.0,38.1
257.0,38.1
259.0,38.1
261.0,46.5
263.0,46.5
265.0,42.8
267.0,42.9
269.0,42.9
271.0,42.9
273.0,42.9
275.0,42.9
277.0,42.9
279.0,42.9
281.0,42.9
283.0,42.9
285.0,71.4
287.0,71.0
289.0,42.9
291.0,42.9
293.0,42.9
295.0,42.9
297.0,42.9
299.0,42.9
301.0,42.9
303.0,42.9
305.0,42.9
307.0,42.9
309.0,42.9
311.0,42.9
313.0,85.6
315.0,84.9
317.0,83.3
319.0,46.9
321.0,29.9
323.0,29.9
325.0,29.9
327.0,29.9
329.0,33.3
331.0,33.3
333.0,33.3
335.0,32.4
337.0,32.4
339.0,32.4
341.0,37.4
343.0,33.2
345.0,30.3
347.0,30.3
349.0,20.4
351.0,20.4
353.0,20.4
355.0,20.4
357.0,20.4
359.0,20.4
361.0,20.4
363.0,38.1
365.0,38.1
367.0,38.1
369.0,39.6
371.0,39.6
373.0,39.6
375.0,39.6
377.0,39.6
379.0,39.6
381.0,39.6
383.0,39.6
385.0,38.1
387.0,38.1
389.0,38.1
391.0,38.1
393.0,126.0
395.0,35.2
397.0,35.2
399.0,32.7
401.0,32.7
403.0,32.7
405.0,32.7
407.0,32.7
409.0,32.7
411.0,32.7
413.0,32.7
415.0,32.7
417.0,32.7
419.0,32.7
421.0,32.0
423.0,32.0
425.0,32.0
427.0,181.1
429.0,181.1
431.0,181.1
433.0,181.1
435.0,181.1
437.0,181.1
439.0,32.0
441.0,32.0
443.0,32.0
445.0,23.6
447.0,25.0
449.0,22.6
451.0,22.6
453.0,22.6
455.0,22.6
457.0,22.6
459.0,22.6
461.0,50.5
463.0,50.5
465.0,50.5
467.0,38.9
469.0,34.2
471.0,34.2
473.0,34.2
475.0,34.2
477.0,45.6
479.0,34.2
481.0,34.2
483.0,34.2
485.0,34.2
487.0,34.2
489.0,41.9
491.0,41.9
493.0,41.9
495.0,41.9
497.0,41.9
499.0,41.9
501.0,41.9
