time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.89,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.14,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.38,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.33,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.14,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.40,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.42,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.61,0.00
19,0.28,0.00,0.14,0.28,0.00,1.47,0.00,0.49,0.63,1.47,40.87,0.00
21,4.95,0.00,2.47,4.95,0.00,3.47,0.00,1.16,1.49,3.47,43.39,0.00
23,4.75,0.00,2.37,4.75,0.00,5.47,0.00,1.82,2.34,5.47,42.98,0.00
25,4.75,0.00,2.37,4.75,0.00,7.47,0.00,2.49,3.20,7.47,43.58,0.00
27,4.75,0.00,2.37,4.75,0.00,9.47,0.00,3.16,4.06,9.47,41.98,0.00
29,4.75,3.34,4.04,4.75,0.00,11.47,1.50,4.32,5.13,11.47,37.39,0.00
31,4.75,4.75,4.75,4.75,0.00,13.47,3.50,5.66,6.27,13.47,29.76,0.00
33,5.91,4.74,5.33,5.91,0.00,15.47,5.50,6.99,7.41,15.47,19.48,0.00
35,11.88,4.74,8.31,11.88,0.00,17.47,7.50,8.32,8.56,17.47,15.43,0.00
37,18.57,4.74,11.66,18.57,0.00,19.47,9.50,9.66,9.70,19.47,11.76,0.00
39,28.22,4.74,16.48,28.22,0.00,21.47,11.50,10.99,10.84,21.47,9.55,0.00
41,31.64,4.74,18.19,31.64,0.00,23.47,13.50,12.32,11.99,23.47,16.05,0.00
43,35.59,4.74,20.17,35.59,0.00,25.47,15.50,13.66,13.13,25.47,16.64,1.00
45,44.08,4.74,24.41,44.08,0.00,13.65,17.50,10.38,8.35,17.50,17.66,1.00
47,43.86,4.74,24.30,43.86,0.00,13.17,19.50,10.89,8.43,19.50,23.34,1.00
49,15.02,4.74,9.88,15.02,0.00,13.17,21.50,11.56,8.72,21.50,24.90,1.00
51,0.00,4.74,2.37,4.74,1.64,14.31,23.50,13.15,10.19,23.50,27.82,1.00
53,0.00,4.74,2.37,4.74,3.64,13.40,25.50,14.18,10.95,25.50,29.05,1.00
55,0.00,4.74,2.37,4.74,5.64,0.00,27.50,11.05,6.35,27.50,19.42,0.00
57,1.78,4.66,3.22,4.66,7.64,0.00,29.50,12.38,7.49,29.50,34.52,0.00
59,0.00,0.20,0.10,0.20,9.64,0.00,31.50,13.71,8.63,31.50,35.31,1.00
61,0.00,0.00,0.00,0.00,11.64,0.00,6.98,6.21,5.99,11.64,40.82,1.00
63,0.00,0.00,0.00,0.00,13.64,0.00,4.25,5.96,6.45,13.64,40.97,1.00
65,0.00,0.00,0.00,0.00,15.64,0.00,0.00,5.21,6.70,15.64,31.49,0.00
67,0.00,0.00,0.00,0.00,17.64,0.00,0.00,5.88,7.56,17.64,17.93,0.00
