time,calculation_time
1.0,0.020558595657348633
5.0,0.0202786922454834
9.0,0.0
13.0,0.01802372932434082
17.0,0.011165857315063477
21.0,0.0
25.0,0.01606154441833496
29.0,0.015833616256713867
33.0,0.016057729721069336
37.0,0.02950143814086914
41.0,0.011383295059204102
45.0,0.01577901840209961
49.0,0.013874292373657227
53.0,0.03359174728393555
57.0,0.029634952545166016
61.0,0.025604248046875
65.0,0.039269208908081055
69.0,0.045278310775756836
73.0,0.03856849670410156
77.0,0.03161478042602539
81.0,0.042348384857177734
85.0,0.027487516403198242
89.0,0.029639244079589844
93.0,0.03453350067138672
97.0,0.0702962875366211
101.0,0.031025409698486328
105.0,0.07883930206298828
109.0,0.04076361656188965
113.0,0.04720497131347656
117.0,0.033525705337524414
121.0,0.037146806716918945
125.0,0.1250905990600586
129.0,0.11636662483215332
133.0,0.10831809043884277
137.0,0.1405961513519287
141.0,0.06353282928466797
145.0,0.14034676551818848
149.0,0.14174747467041016
153.0,0.15070700645446777
157.0,0.1099240779876709
161.0,0.06221508979797363
165.0,0.12733912467956543
169.0,0.04778480529785156
173.0,0.12431907653808594
177.0,0.0436100959777832
181.0,0.09677886962890625
185.0,0.10793232917785645
189.0,0.09520554542541504
193.0,0.1042478084564209
197.0,0.059576988220214844
201.0,0.0886986255645752
205.0,0.05884742736816406
209.0,0.07270503044128418
213.0,0.08702540397644043
217.0,0.10557937622070312
221.0,0.11609315872192383
225.0,0.08238816261291504
229.0,0.11062192916870117
233.0,0.0777897834777832
237.0,0.06267809867858887
241.0,0.06345367431640625
245.0,0.06894063949584961
249.0,0.14942646026611328
253.0,0.11951017379760742
257.0,0.06375503540039062
261.0,0.07890462875366211
265.0,0.16982269287109375
269.0,0.17532849311828613
273.0,0.08896899223327637
277.0,0.17451739311218262
281.0,0.08695316314697266
285.0,0.190779447555542
289.0,0.17159628868103027
293.0,0.07980203628540039
297.0,0.14945411682128906
301.0,0.12266087532043457
305.0,0.0537261962890625
309.0,0.10571646690368652
313.0,0.12096190452575684
317.0,0.05457615852355957
321.0,0.10439395904541016
325.0,0.06139421463012695
329.0,0.04530620574951172
333.0,0.07948517799377441
337.0,0.0474553108215332
341.0,0.06351780891418457
345.0,0.08127045631408691
349.0,0.09465813636779785
353.0,0.05458784103393555
357.0,0.12571930885314941
361.0,0.050940513610839844
365.0,0.09718060493469238
369.0,0.0474088191986084
373.0,0.10076236724853516
377.0,0.11136007308959961
381.0,0.0645749568939209
385.0,0.11515355110168457
389.0,0.05145263671875
393.0,0.11909055709838867
397.0,0.1152944564819336
401.0,0.0620570182800293
405.0,0.11295962333679199
409.0,0.12364840507507324
413.0,0.0767066478729248
417.0,0.14987516403198242
421.0,0.08253860473632812
425.0,0.06103944778442383
429.0,0.14268827438354492
433.0,0.15033626556396484
437.0,0.1257154941558838
441.0,0.1414186954498291
445.0,0.07999563217163086
449.0,0.1275341510772705
453.0,0.06343770027160645
457.0,0.13338923454284668
461.0,0.15476369857788086
465.0,0.07169795036315918
469.0,0.1267998218536377
473.0,0.14303183555603027
477.0,0.16862177848815918
481.0,0.08514809608459473
485.0,0.22664666175842285
489.0,0.15277314186096191
493.0,0.08678436279296875
497.0,0.1304154396057129
501.0,0.10274100303649902
505.0,0.10033607482910156
509.0,0.1219930648803711
513.0,0.057996273040771484
517.0,0.08785724639892578
521.0,0.06810498237609863
525.0,0.12215614318847656
529.0,0.10634279251098633
533.0,0.049599409103393555
537.0,0.10129284858703613
541.0,0.046532630920410156
545.0,0.06109809875488281
549.0,0.025569677352905273
553.0,0.04594230651855469
557.0,0.02920365333557129
561.0,0.03135800361633301
565.0,0.05382037162780762
569.0,0.04006195068359375
573.0,0.034761667251586914
577.0,0.08244562149047852
581.0,0.07011842727661133
585.0,0.07219052314758301
589.0,0.1338059902191162
593.0,0.15320968627929688
597.0,0.1743302345275879
601.0,0.07793593406677246
605.0,0.16035985946655273
609.0,0.15352368354797363
613.0,0.06294059753417969
617.0,0.11404085159301758
621.0,0.13739800453186035
625.0,0.13022828102111816
629.0,0.08710789680480957
633.0,0.08652114868164062
637.0,0.09988069534301758
641.0,0.0679633617401123
645.0,0.11591553688049316
649.0,0.06307291984558105
653.0,0.13658761978149414
657.0,0.13829541206359863
661.0,0.14661598205566406
665.0,0.04729461669921875
669.0,0.09729290008544922
673.0,0.05652427673339844
677.0,0.10797977447509766
681.0,0.05128836631774902
685.0,0.08895683288574219
689.0,0.07883238792419434
693.0,0.18349027633666992
697.0,0.08522582054138184
701.0,0.07905268669128418
705.0,0.11523604393005371
709.0,0.12213945388793945
713.0,0.04754447937011719
717.0,0.0891263484954834
721.0,0.1424846649169922
725.0,0.14965581893920898
729.0,0.047501564025878906
733.0,0.06021261215209961
737.0,0.11369800567626953
741.0,0.13227105140686035
745.0,0.09497308731079102
749.0,0.04475736618041992
753.0,0.08232498168945312
757.0,0.06161618232727051
761.0,0.06245136260986328
765.0,0.03170323371887207
769.0,0.049796104431152344
773.0,0.013902902603149414
777.0,0.055428266525268555
781.0,0.031549930572509766
785.0,0.040079593658447266
789.0,0.07076311111450195
793.0,0.06071209907531738
797.0,0.09049749374389648
801.0,0.05315971374511719
805.0,0.08693313598632812
809.0,0.036074161529541016
813.0,0.1422114372253418
817.0,0.058550119400024414
821.0,0.12849950790405273
825.0,0.13031911849975586
829.0,0.14193344116210938
833.0,0.08299970626831055
837.0,0.19835758209228516
841.0,0.10464262962341309
845.0,0.12996864318847656
849.0,0.24819397926330566
853.0,0.2057323455810547
857.0,0.1985158920288086
861.0,0.20057964324951172
865.0,0.07652854919433594
869.0,0.18109631538391113
873.0,0.15695548057556152
877.0,0.14580774307250977
881.0,0.0953526496887207
885.0,0.17072057723999023
889.0,0.11101245880126953
893.0,0.09717464447021484
897.0,0.07721877098083496
901.0,0.07689237594604492
905.0,0.15000247955322266
909.0,0.12585663795471191
913.0,0.12349390983581543
917.0,0.13165903091430664
921.0,0.0630183219909668
925.0,0.1200871467590332
929.0,0.15143251419067383
933.0,0.07292675971984863
937.0,0.15819811820983887
941.0,0.1332108974456787
945.0,0.08560872077941895
949.0,0.10469985008239746
953.0,0.09541869163513184
957.0,0.06053876876831055
961.0,0.09656476974487305
965.0,0.11560606956481934
969.0,0.07879853248596191
973.0,0.09641051292419434
977.0,0.09117627143859863
981.0,0.10098981857299805
985.0,0.08722543716430664
989.0,0.09767723083496094
993.0,0.15793704986572266
997.0,0.12883639335632324
