time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,43.25,0.00,0,
3,0.00,0.00,0.00,0.00,52.49,0.00,7,
5,0.00,0.00,0.00,0.00,56.48,0.00,7,
7,0.00,0.00,0.00,0.00,61.09,0.00,7,
9,0.00,0.00,0.00,0.00,59.65,0.00,7,4.00
11,0.00,0.00,0.00,0.00,58.41,0.00,7,
13,0.00,0.00,0.00,0.00,55.13,0.00,7,
15,0.00,0.00,0.00,0.00,51.72,0.00,7,
17,0.00,0.00,0.13,0.89,45.87,1.00,7,
19,0.51,2.04,0.24,2.89,42.59,0.00,7,1.17
21,1.26,4.14,0.71,4.89,37.71,1.00,7,
23,2.44,5.46,1.33,6.89,38.39,0.00,8,
25,3.58,5.23,2.00,8.89,39.27,0.00,8,
27,2.33,5.01,2.86,10.89,38.81,3.00,8,
29,2.33,5.01,2.89,12.89,38.72,1.00,8,2.62
31,2.33,5.01,3.60,14.89,40.12,2.00,8,
33,3.30,8.20,4.14,16.89,40.51,2.00,2,
35,4.03,11.21,4.63,18.89,41.39,0.00,2,
37,2.85,11.19,5.68,20.89,39.01,2.00,2,
39,4.82,16.21,5.12,22.89,38.54,1.00,2,2.31
41,5.58,17.14,5.43,24.89,38.33,0.00,2,
43,6.07,17.14,6.43,26.89,35.44,3.00,5,
45,6.02,17.14,7.33,28.89,33.48,1.00,5,
47,9.08,17.11,5.99,27.86,35.53,2.00,5,
49,10.40,20.88,5.13,19.07,34.41,3.00,5,2.65
51,6.26,10.88,5.46,14.86,32.15,1.00,5,
53,6.87,11.43,5.55,16.86,30.56,2.00,6,
55,8.02,13.10,6.29,18.86,30.25,0.00,6,
57,11.96,22.23,7.62,20.86,30.24,2.00,6,
59,9.92,22.88,7.59,22.86,30.05,2.00,6,1.94
61,9.92,22.88,7.19,24.86,25.44,1.00,6,
63,11.40,28.79,7.87,26.86,20.32,1.00,1,
65,14.41,29.55,8.95,28.86,18.79,1.00,1,
67,17.80,39.48,8.81,30.86,17.25,1.00,1,
69,19.01,42.18,9.29,32.86,19.74,2.00,1,1.63
71,19.33,42.15,8.56,34.86,18.04,1.00,1,
73,17.12,25.02,8.74,36.86,18.32,1.00,8,
75,13.55,23.98,9.37,38.86,22.15,0.00,8,
77,15.49,23.96,10.53,40.86,21.50,2.00,8,
79,18.88,30.17,9.78,26.19,19.52,2.00,8,1.76
81,17.21,20.77,8.84,26.72,20.81,1.00,8,
83,13.43,25.00,9.16,28.72,18.72,1.00,7,
85,15.47,30.71,9.87,30.72,17.77,0.00,7,
87,18.05,34.97,11.04,32.72,17.12,2.00,7,
89,19.87,37.00,10.56,34.72,16.04,1.00,7,1.67
91,21.84,36.84,10.64,36.72,17.22,1.00,7,
93,14.43,22.60,10.17,38.72,20.23,1.00,4,
95,13.09,22.59,11.22,40.72,22.69,1.00,4,
97,12.90,22.59,11.44,42.72,24.47,2.00,4,
99,14.71,17.79,11.37,44.72,28.78,2.00,4,2.02
101,11.92,18.02,10.29,46.72,31.16,2.00,4,
103,11.91,17.99,11.40,48.72,30.83,1.00,1,
105,11.91,17.99,11.53,50.72,32.91,1.00,1,
107,11.36,17.99,12.80,52.72,32.88,2.00,1,
109,10.06,17.99,11.96,54.72,31.78,2.00,1,2.23
111,11.88,17.99,12.11,56.72,29.21,2.00,1,
113,13.00,17.99,12.86,58.72,26.50,1.00,3,
115,14.11,22.56,14.05,60.72,29.43,3.00,3,
117,15.18,30.94,10.42,62.72,29.72,2.00,3,
119,15.00,39.04,9.21,52.97,29.62,2.00,3,2.26
121,16.41,48.22,9.78,50.47,28.60,2.00,3,
123,17.19,51.44,6.40,35.62,26.68,1.00,2,
125,18.02,53.61,7.32,37.62,26.52,0.00,2,
127,19.05,55.13,8.38,39.62,23.26,2.00,2,
129,21.03,61.62,8.20,31.61,22.40,2.00,2,2.17
131,24.04,65.44,7.07,18.49,22.22,1.00,2,
133,26.28,69.53,8.43,20.49,22.73,2.00,1,
135,27.34,67.86,9.58,22.49,24.58,0.00,1,
137,23.75,49.90,11.25,24.49,23.46,2.00,1,
139,13.53,29.95,11.72,26.49,22.51,2.00,1,1.52
141,12.84,19.84,11.61,28.49,17.80,2.00,1,
143,16.26,29.34,12.14,30.49,14.25,2.00,5,
145,19.54,42.47,12.31,32.49,14.21,1.00,5,
147,20.96,48.17,13.09,34.49,15.82,1.00,5,
149,18.78,48.10,14.45,36.49,19.20,3.00,5,1.77
151,18.00,48.10,14.94,38.49,20.19,1.00,5,
153,18.00,48.10,15.52,40.49,18.30,1.00,2,
155,18.74,48.10,16.70,42.49,15.03,0.00,2,
157,21.19,49.95,18.20,44.49,15.86,2.00,2,
159,20.00,55.73,18.48,46.49,14.42,2.00,2,1.92
161,23.40,65.64,16.17,48.49,15.12,2.00,2,
163,25.76,69.84,15.91,50.49,19.05,2.00,8,
165,27.17,75.20,16.07,52.49,20.27,3.00,8,
167,27.54,76.67,13.70,54.49,21.81,1.00,8,
169,28.77,81.61,13.19,41.44,21.78,2.00,8,2.64
171,29.96,81.65,13.74,43.44,25.86,2.00,8,
173,11.09,18.24,11.39,45.44,26.29,1.00,4,
175,10.09,18.23,11.75,47.44,26.94,0.00,4,
177,9.45,18.23,13.04,49.44,27.63,2.00,4,
179,7.32,18.23,12.84,51.44,26.26,2.00,4,2.11
181,7.87,18.23,12.07,53.44,23.72,3.00,4,
183,9.46,18.23,12.13,55.44,23.54,1.00,1,
185,11.34,18.23,13.15,57.44,21.41,0.00,1,
187,12.43,18.23,14.65,59.44,17.29,2.00,1,
189,15.31,20.18,13.60,61.44,14.46,1.00,1,1.42
191,16.66,22.78,13.85,63.44,11.21,1.00,1,
193,19.18,28.94,14.43,65.44,15.11,1.00,3,
195,19.13,28.79,15.39,67.44,21.85,1.00,3,
197,19.33,33.15,14.90,69.44,25.17,2.00,3,
199,19.23,35.65,13.19,47.53,29.91,2.00,3,1.97
201,14.35,35.58,9.57,31.37,30.65,1.00,3,
203,14.42,34.69,9.02,27.57,28.54,1.00,7,
205,13.92,32.70,8.96,29.57,25.47,0.00,7,
207,12.74,30.57,9.96,31.57,21.11,1.00,7,
209,15.97,34.81,10.31,33.57,18.04,1.00,7,1.07
211,23.92,37.84,11.28,35.57,15.86,1.00,7,
213,24.98,46.37,12.54,37.57,15.66,1.00,8,
215,20.56,52.91,13.60,39.57,18.43,0.00,8,
217,23.04,54.55,14.93,41.57,18.11,2.00,8,
219,28.32,60.00,15.96,42.55,19.27,2.00,8,1.73
221,31.31,59.86,13.41,40.47,19.44,1.00,8,
223,32.92,59.86,11.45,42.47,18.17,1.00,2,
225,34.79,59.80,11.93,44.47,17.37,1.00,2,
227,23.49,42.87,11.95,46.47,16.17,3.00,2,
229,21.93,42.87,12.79,48.47,14.22,2.00,2,1.36
231,22.93,42.87,13.27,50.47,11.76,3.00,2,
233,24.10,47.56,12.87,52.47,10.23,0.00,4,
235,24.51,49.20,14.03,54.47,8.86,1.00,4,
237,24.51,49.19,14.19,56.47,8.34,1.00,4,
239,26.35,49.19,15.28,55.47,8.29,2.00,4,1.93
241,28.63,49.19,12.91,34.57,13.03,1.00,4,
243,28.83,49.12,13.76,36.26,13.93,1.00,7,
245,28.22,46.67,14.41,38.26,15.88,1.00,7,
247,24.20,37.33,15.56,40.26,18.65,2.00,7,
249,20.03,37.33,15.00,40.46,19.48,2.00,7,2.04
251,21.30,37.25,14.37,42.42,22.47,1.00,7,
253,15.48,23.69,14.67,44.42,19.07,0.00,6,
255,15.24,23.61,15.67,46.42,21.99,0.00,6,
257,20.22,24.19,16.73,48.42,23.84,2.00,6,
259,20.09,24.03,17.64,50.42,24.51,1.00,6,1.11
261,14.59,24.03,18.16,52.42,21.56,2.00,6,
263,16.10,24.03,18.36,54.42,22.48,2.00,5,
265,17.92,25.66,16.65,56.42,21.64,0.00,5,
267,19.20,30.16,17.48,58.42,21.69,1.00,5,
269,20.24,30.08,16.89,48.46,21.30,1.00,5,1.70
271,21.79,32.73,17.67,50.46,19.94,1.00,5,
273,16.56,37.12,16.53,52.46,17.39,1.00,8,
275,17.09,37.06,16.39,54.46,17.52,0.00,8,
277,21.91,39.89,17.56,56.46,18.69,1.00,8,
279,25.76,43.64,16.91,58.46,21.02,1.00,8,1.26
281,25.67,43.59,15.92,60.46,21.47,2.00,8,
283,20.30,43.59,15.46,62.46,22.19,1.00,1,
285,15.34,43.59,16.26,64.46,23.57,1.00,1,
287,16.82,43.59,17.10,66.46,23.42,1.00,1,
289,19.28,43.59,13.93,62.11,22.29,2.00,1,2.24
291,19.46,43.59,14.33,52.74,21.32,2.00,1,
293,21.88,47.67,13.80,33.11,18.07,1.00,2,
295,14.72,17.95,15.20,32.48,14.18,2.00,2,
297,14.03,17.95,15.94,34.48,15.21,1.00,2,
299,9.66,17.95,15.54,36.48,16.07,2.00,2,1.99
301,10.68,21.24,14.73,38.48,19.29,2.00,2,
303,12.32,27.82,13.67,40.48,20.42,2.00,7,
305,13.12,31.00,14.42,42.48,21.69,1.00,7,
307,14.51,36.56,15.00,37.62,24.13,1.00,7,
309,15.20,39.07,15.01,39.62,24.37,2.00,7,2.62
311,16.47,44.15,13.89,41.62,20.62,2.00,7,
313,13.61,32.71,13.03,43.62,18.99,2.00,1,
315,5.43,11.17,11.23,45.62,18.91,2.00,1,
317,7.19,18.20,11.37,47.62,21.63,1.00,1,
319,6.59,11.43,12.22,49.62,24.29,2.00,1,2.71
321,7.53,13.65,11.90,51.62,23.29,2.00,1,
323,8.55,17.74,12.22,53.62,22.34,2.00,4,
325,8.54,17.68,12.21,55.62,31.57,0.00,4,
327,8.53,17.64,12.91,57.62,35.88,2.00,4,
329,5.59,11.17,8.62,59.62,36.03,1.00,4,2.62
331,4.25,11.17,9.09,61.62,38.59,2.00,4,
333,4.54,11.17,8.50,63.62,36.82,2.00,5,
335,6.92,11.19,8.81,65.62,37.79,0.00,5,
337,5.33,8.03,9.48,67.62,37.70,2.00,5,
339,1.33,5.32,9.54,66.76,32.35,2.00,5,2.75
341,2.34,7.05,4.12,41.27,30.90,0.00,5,
343,7.16,11.65,4.85,43.27,28.01,1.00,2,
345,7.54,11.55,5.81,45.27,27.54,0.00,2,
347,9.30,15.79,6.64,47.27,30.01,2.00,2,
349,6.03,10.87,3.63,11.04,31.70,2.00,2,2.17
351,4.04,10.80,3.14,11.37,29.94,2.00,2,
353,4.04,10.80,2.66,13.37,24.46,0.00,11,
355,5.23,10.80,3.37,15.37,27.39,1.00,11,
357,8.09,19.11,3.88,17.37,30.95,1.00,11,
359,4.86,10.61,4.08,19.37,29.33,3.00,11,2.97
361,4.04,5.53,3.25,21.37,27.80,1.00,11,
363,4.04,5.52,3.34,23.37,27.40,1.00,4,
365,4.93,9.11,3.86,25.37,35.80,1.00,4,
