time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,43.57,0,
3,0.00,0.00,0.00,0.00,50.98,16,
5,0.00,0.00,0.00,0.00,55.41,16,
7,0.00,0.00,0.00,0.00,59.40,16,
9,0.00,0.00,0.00,0.00,61.63,16,4.00
11,0.00,0.00,0.00,0.00,60.53,16,
13,0.00,0.00,0.00,0.00,55.78,2,
15,0.00,0.00,0.00,0.00,52.85,2,
17,0.37,1.49,0.47,1.94,49.92,2,
19,1.36,5.43,0.37,3.83,43.85,2,2.24
21,1.65,5.35,0.71,5.83,38.44,2,
23,4.12,11.12,1.01,7.83,34.05,3,
25,4.46,11.39,1.50,9.83,30.90,3,
27,7.90,17.66,2.13,11.83,28.79,3,
29,6.59,11.66,2.69,13.83,31.18,3,2.34
31,6.92,11.64,2.97,15.83,33.64,3,
33,6.85,11.64,3.62,17.83,37.04,5,
35,6.85,11.64,3.78,19.83,37.64,5,
37,6.19,10.37,4.48,21.83,36.75,5,
39,3.94,10.37,5.21,23.83,33.48,5,2.15
41,3.94,10.37,5.21,25.83,30.85,5,
43,4.75,10.37,5.93,27.83,26.30,8,
45,7.76,15.90,6.25,29.83,23.55,8,
47,8.48,16.52,7.33,31.83,22.63,8,
49,7.65,18.21,6.07,22.63,21.84,8,1.67
51,6.87,18.06,5.90,24.63,21.33,8,
53,9.04,18.06,5.86,26.63,21.20,3,
55,11.56,22.72,6.88,28.63,27.49,3,
57,11.76,23.71,8.05,30.63,30.03,3,
59,10.72,19.90,8.21,32.63,31.14,3,2.27
61,7.33,12.09,9.20,34.63,34.08,3,
63,9.66,16.68,9.02,36.63,32.83,1,
65,10.16,18.76,9.61,38.63,31.55,1,
67,9.40,18.74,9.15,40.63,29.83,1,
69,7.78,11.21,9.17,28.83,29.11,1,2.24
71,8.65,18.20,8.13,29.07,28.34,1,
73,9.96,23.44,8.32,31.07,26.85,1,
75,11.38,23.41,9.15,33.07,27.65,1,
77,14.34,23.41,9.95,35.07,27.25,1,
79,15.94,23.41,10.79,37.07,23.34,1,2.11
81,16.45,23.41,11.39,39.07,22.70,1,
83,16.45,23.41,12.31,41.07,23.01,7,
85,18.66,23.41,13.31,43.07,24.55,7,
87,20.01,25.37,14.44,45.07,25.38,7,
89,22.59,31.22,14.62,47.07,27.33,7,1.71
91,19.76,23.41,15.10,49.07,28.66,7,
93,15.13,23.41,15.57,51.07,28.30,6,
95,15.11,23.41,16.18,53.07,26.85,6,
97,16.75,23.41,17.47,55.07,24.69,6,
99,15.56,25.65,13.35,44.22,23.90,6,1.53
101,16.17,30.31,13.39,46.22,24.04,6,
103,19.61,30.24,13.22,48.22,21.52,5,
105,20.04,30.24,13.37,50.22,20.22,5,
107,24.25,35.23,12.97,52.22,21.08,5,
109,26.96,36.90,13.58,54.22,22.64,5,1.72
111,28.34,36.81,14.24,56.22,21.71,5,
113,19.67,36.81,15.02,58.22,17.34,7,
115,20.18,36.81,13.89,60.22,15.83,7,
117,22.42,36.81,15.49,62.22,15.64,7,
119,27.00,44.02,16.37,64.22,16.50,7,1.41
121,29.14,52.32,17.76,66.22,15.10,7,
123,22.90,56.69,18.93,68.22,14.38,8,
125,24.92,56.63,19.34,70.22,15.14,8,
127,26.60,56.63,20.19,72.22,17.38,8,
129,27.74,58.09,18.83,54.16,17.36,8,1.92
131,29.58,63.36,18.40,47.91,18.45,8,
133,31.42,63.25,17.11,34.12,19.66,1,
135,33.69,63.24,16.85,36.12,19.86,1,
137,33.52,62.77,18.35,38.12,20.01,1,
139,23.97,29.70,17.55,40.12,20.02,1,1.63
141,22.30,35.50,18.64,42.12,19.01,1,
143,26.27,42.54,19.34,44.12,19.75,7,
145,30.83,47.83,18.98,46.12,17.95,7,
147,32.67,47.78,20.28,48.12,14.42,7,
149,34.99,47.78,19.99,50.12,10.44,7,1.44
151,36.51,47.78,20.57,52.12,9.62,7,
153,38.10,47.72,21.46,54.12,9.96,3,
155,30.74,40.86,22.64,56.12,11.90,3,
157,29.29,44.37,23.42,58.12,14.77,3,
159,29.27,44.28,24.12,54.87,17.44,3,1.70
161,29.27,44.28,23.51,56.87,18.07,3,
163,25.23,44.28,22.19,58.87,14.77,8,
165,26.47,44.28,23.39,60.87,14.08,8,
167,28.49,44.28,24.72,62.87,13.53,8,
169,31.89,44.28,25.46,64.87,14.53,8,1.56
171,32.73,44.28,24.48,66.87,13.94,8,
173,32.01,43.81,25.12,68.87,17.35,6,
175,22.02,43.81,26.06,70.87,21.02,6,
177,23.27,43.81,27.23,72.87,24.46,6,
179,24.98,43.81,20.84,57.54,25.24,6,1.41
181,28.49,43.77,22.07,59.54,24.76,6,
183,20.99,28.85,20.83,60.45,23.41,5,
185,18.78,28.85,19.78,62.45,21.86,5,
187,24.26,31.42,21.11,64.45,21.81,5,
189,31.04,37.29,21.76,66.45,20.53,5,1.56
191,34.22,38.02,22.05,68.45,18.00,5,
193,30.32,43.08,21.74,70.45,14.24,7,
