time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.79,0.00,1
3,0.00,0.00,0.00,0.00,50.38,0.00,1
5,0.00,0.00,0.00,0.00,55.70,0.00,1
7,0.00,0.00,0.00,0.00,58.34,0.00,1
9,0.00,0.00,0.00,0.00,60.04,0.00,1
11,0.00,0.00,0.00,0.00,57.62,0.00,1
13,0.00,0.00,0.00,0.00,54.67,0.00,1
15,0.00,0.00,0.02,0.20,48.57,0.00,1
17,0.51,2.04,0.24,2.20,44.43,1.00,1
19,1.15,4.59,0.60,4.20,39.05,2.00,1
21,2.95,5.32,1.04,6.20,32.44,0.00,3
23,6.19,10.54,1.90,8.20,27.72,1.00,3
25,6.31,10.88,2.79,10.20,30.45,0.00,3
27,5.42,10.88,3.96,12.20,25.32,2.00,3
29,6.98,11.51,3.28,11.33,24.86,0.00,3
31,9.86,11.57,4.43,13.33,23.61,0.00,3
33,12.48,22.07,5.69,15.33,24.57,0.00,3
35,12.85,23.54,7.03,17.33,26.54,0.00,3
37,13.92,23.53,8.36,19.33,26.35,0.00,3
39,14.28,23.53,9.75,21.33,24.91,2.00,3
41,14.52,23.53,11.03,23.33,26.22,0.00,3
43,15.56,23.53,12.39,25.33,26.21,1.00,2
45,15.54,23.53,13.69,27.33,23.38,0.00,2
47,16.87,23.53,15.03,29.33,22.47,0.00,2
49,18.14,25.58,16.43,31.33,21.93,2.00,2
51,20.60,29.77,16.67,33.33,22.68,2.00,2
53,20.55,29.69,15.37,35.33,20.93,2.00,4
55,20.90,29.69,14.02,37.33,21.39,1.00,4
57,24.94,29.69,14.98,39.33,21.52,1.00,4
59,26.81,31.68,15.42,41.33,20.84,2.00,4
61,27.48,31.51,14.54,36.29,21.05,1.00,4
63,21.43,29.38,13.90,38.29,22.24,3.00,4
65,13.35,33.64,13.91,40.29,19.72,2.00,1
67,14.56,34.40,14.44,42.29,17.92,2.00,1
69,18.30,37.15,15.06,44.29,19.59,0.00,1
