time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.85,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.64,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.07,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.88,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.85,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.14,0.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.16,0.00
27,0.00,0.00,0.00,0.00,1.73,0.00,0.00,0.58,0.74,1.73,50.31,1.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.36,0.00
31,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.12,0.15,0.36,51.00,1.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.48,0.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.26,0.34,0.78,37.12,0.00
37,0.00,4.02,2.01,4.02,0.00,0.00,2.78,0.93,1.19,2.78,27.01,0.00
39,0.00,4.73,2.36,4.73,0.00,0.00,4.78,1.59,2.05,4.78,16.78,0.00
41,0.00,5.50,2.75,5.50,0.00,0.00,6.78,2.26,2.91,6.78,9.45,0.00
43,0.00,11.79,5.89,11.79,1.13,0.00,8.78,3.31,4.25,8.78,0.00,1.00
45,0.00,11.60,5.80,11.60,0.00,0.00,10.78,3.59,4.62,10.78,0.00,0.00
47,0.00,11.60,5.80,11.60,0.00,0.00,12.78,4.26,5.48,12.78,0.00,0.00
49,0.00,11.60,5.80,11.60,0.00,0.00,14.78,4.93,6.34,14.78,17.51,0.00
