time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,,0.00,0.00,,,,60.00
3,0.00,0.00,0.00,0.00,,0.00,0.00,,,,60.00
5,0.00,0.00,0.00,0.00,,0.00,0.00,,,,60.00
7,0.00,0.00,0.00,0.00,,0.00,0.00,,,,37.20
9,0.00,0.00,0.00,0.00,,0.00,0.00,,,,49.30
11,0.00,0.00,0.00,0.00,,0.00,0.00,,,,59.80
13,0.00,0.00,0.00,0.00,,0.00,0.00,,,,65.30
15,0.00,0.00,0.00,0.00,,0.00,0.00,,,,47.20
17,0.00,0.00,0.00,0.00,,0.00,0.00,,,,26.60
19,0.00,0.00,0.00,0.00,,0.72,0.00,,,,28.90
21,0.00,0.00,0.00,0.00,,2.72,0.00,,,,49.30
23,0.00,0.00,0.00,0.00,,4.72,0.00,,,,48.90
25,0.00,0.00,0.00,0.00,,0.00,0.00,,,,58.17
27,0.00,0.00,0.00,0.00,,0.00,0.00,,,,53.65
29,0.00,0.00,0.00,0.00,,0.64,0.00,,,,49.24
31,0.00,0.00,0.00,0.00,,2.64,0.00,,,,47.67
33,4.02,0.00,2.01,4.02,,4.64,0.00,,,,39.33
35,5.82,0.00,2.91,5.82,,6.64,0.00,,,,30.59
37,5.72,1.54,3.63,5.72,,8.64,1.86,,,,31.63
39,0.49,5.57,3.03,5.57,,10.64,3.86,,,,24.62
41,0.00,5.47,2.73,5.47,,5.79,5.86,,,,23.53
43,0.00,13.63,6.81,13.63,,6.72,7.86,,,,24.88
45,0.00,18.22,9.11,18.22,,2.80,9.86,,,,25.22
47,0.00,18.17,9.08,18.17,,,11.86,,,,23.12
49,0.00,18.17,9.08,18.17,,,13.86,,,,19.16
51,2.06,18.13,10.09,18.13,,,15.86,,,,14.25
