time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,47.80,1
5,0.00,0.00,0.00,0.00,55.43,1
7,0.00,0.00,0.00,0.00,60.27,1
9,0.00,0.00,0.00,0.00,55.92,2
11,0.00,0.00,0.00,0.00,55.30,2
13,0.00,0.00,0.00,0.00,55.99,2
15,0.00,0.00,0.00,0.00,53.70,2
17,0.00,0.00,0.13,0.71,51.98,2
19,0.00,0.00,0.14,0.95,52.37,4
21,0.00,0.00,0.61,2.95,49.01,4
23,0.00,0.00,0.47,3.11,42.26,4
25,1.30,5.21,0.80,5.11,38.71,4
27,2.02,8.09,1.07,4.89,33.27,3
29,0.74,2.96,1.67,6.89,20.16,3
31,0.62,2.47,1.94,6.21,22.30,3
33,2.16,5.64,3.02,8.21,32.43,3
35,3.45,10.01,2.88,9.26,37.52,4
37,4.22,11.31,2.98,11.26,43.32,4
39,4.22,11.30,3.68,13.26,45.02,4
41,4.19,11.30,4.38,15.26,49.09,4
43,2.10,8.16,2.16,11.59,46.98,2
45,0.00,0.00,2.49,11.25,39.67,2
47,1.11,1.77,1.50,5.27,34.57,2
49,3.15,8.19,2.20,7.27,32.00,2
51,3.12,9.68,2.23,7.93,30.90,1
53,3.66,14.63,3.00,9.93,28.31,1
55,4.69,16.82,3.40,11.93,29.32,1
57,5.39,16.81,4.72,13.93,33.36,1
59,7.42,16.77,3.16,9.94,38.84,3
61,5.05,11.11,4.26,11.94,39.19,3
63,4.14,11.11,4.75,13.76,35.31,3
65,5.53,11.11,5.85,15.76,34.74,3
67,4.86,9.57,5.01,17.76,31.45,1
69,5.19,11.09,5.39,19.76,26.28,1
71,7.36,20.10,4.31,21.76,27.55,1
73,11.00,25.39,5.30,23.76,27.75,1
75,12.18,29.15,3.74,13.65,28.35,4
77,12.60,29.10,4.31,15.65,28.81,4
79,8.97,14.24,3.38,13.03,25.51,4
81,7.11,12.13,4.00,15.03,29.81,4
83,6.03,10.89,4.17,17.03,36.89,4
85,3.15,7.50,2.54,14.85,38.43,4
87,5.71,17.74,2.65,16.85,37.76,2
89,5.80,18.09,3.52,18.85,31.08,2
91,5.86,18.09,4.37,20.85,25.42,2
93,9.01,18.09,5.76,22.85,24.13,2
95,7.94,18.05,7.33,24.85,23.72,4
97,5.42,9.64,7.59,24.93,25.49,4
99,5.60,11.26,8.07,26.93,26.42,4
101,9.39,12.54,9.27,28.93,28.93,4
103,10.52,18.21,5.06,30.93,29.73,4
105,10.50,18.13,5.97,32.93,29.89,3
107,10.50,18.13,3.12,34.93,29.19,3
109,12.02,23.31,3.52,36.93,30.36,3
111,14.49,24.71,4.22,38.93,30.07,3
113,9.63,24.71,3.52,19.53,29.70,1
115,10.41,24.71,3.03,21.53,28.49,1
117,12.64,24.71,3.10,23.53,30.23,1
119,13.18,24.71,3.80,25.53,29.32,1
121,9.57,24.71,4.40,27.53,28.58,1
123,8.85,24.71,4.16,29.53,26.92,1
125,10.10,24.71,4.54,31.53,24.45,1
127,10.08,24.71,5.46,33.53,21.87,1
129,11.99,24.71,6.50,35.53,19.16,2
131,14.35,24.71,6.40,37.53,20.15,2
133,16.07,29.46,7.37,39.53,22.25,2
135,16.04,29.35,8.36,41.53,24.20,2
137,16.87,31.90,9.79,42.07,27.06,2
139,16.98,35.72,10.95,42.82,26.82,2
141,12.19,14.55,11.45,35.03,24.49,4
143,14.47,23.65,11.32,35.27,21.44,4
145,15.59,26.71,11.85,37.27,20.04,4
147,19.57,36.03,10.90,39.27,19.87,4
149,21.05,46.66,10.67,29.64,23.18,1
151,18.40,50.21,10.02,31.64,25.35,1
153,21.11,56.15,11.37,33.64,26.77,1
155,22.21,56.89,12.87,35.64,25.87,1
157,22.18,56.89,13.70,37.64,26.10,1
159,24.84,61.83,12.86,39.64,23.37,1
161,26.23,63.15,13.36,41.64,18.81,1
163,29.41,67.59,14.55,43.64,15.92,1
165,34.27,76.09,16.26,45.64,12.58,1
167,31.90,56.57,17.67,47.64,10.62,1
169,20.30,31.39,18.48,49.64,13.73,2
171,23.50,37.20,18.82,51.64,15.56,2
173,23.68,37.22,19.37,53.64,19.38,2
175,24.09,37.22,17.56,55.64,22.45,2
177,26.90,37.22,19.01,57.64,24.06,2
179,24.05,37.03,19.06,59.64,26.81,2
181,14.05,22.09,19.56,61.64,26.28,2
183,14.41,22.09,17.32,63.64,22.83,3
185,15.54,22.09,17.41,65.64,21.48,3
187,18.12,27.04,17.16,67.64,19.61,3
189,19.30,29.36,17.64,69.64,17.83,3
191,21.18,32.58,18.74,71.64,17.13,3
193,22.77,34.83,16.79,58.28,20.22,4
195,24.52,41.24,16.31,49.45,20.99,4
197,23.91,42.16,16.18,51.45,22.89,4
199,17.41,42.16,14.11,53.45,22.08,4
201,17.07,42.16,13.46,35.95,23.74,1
203,20.39,42.13,9.80,37.09,28.89,1
205,24.66,40.83,7.25,39.09,30.50,1
207,15.65,30.39,8.85,41.09,31.82,1
209,16.35,30.39,10.07,43.09,29.80,1
211,17.27,30.39,11.06,45.09,28.79,3
213,19.30,32.62,9.23,47.09,27.48,3
215,20.30,36.24,9.12,49.09,22.76,3
217,21.23,36.56,10.46,51.09,20.13,3
219,25.90,43.23,11.91,53.09,19.32,2
221,26.41,43.03,11.81,35.83,16.86,2
223,30.04,58.12,11.90,32.17,16.73,2
225,27.70,82.06,13.14,34.17,16.77,2
227,30.44,87.66,13.43,36.17,17.18,2
229,31.05,87.44,13.17,38.17,19.47,2
231,31.04,87.41,13.76,40.17,18.80,2
233,31.86,87.22,14.65,42.17,18.21,1
235,33.87,86.92,14.06,44.17,13.74,1
237,36.85,86.90,15.61,46.17,13.24,1
239,42.35,94.83,14.08,48.17,17.23,1
241,45.68,104.12,15.16,50.17,19.76,1
243,44.71,104.96,15.47,52.17,22.03,1
245,43.68,97.38,16.03,54.17,21.79,1
247,31.54,65.81,14.21,56.17,19.55,1
249,27.85,45.17,14.79,58.17,17.07,2
251,20.91,53.13,15.64,60.17,14.24,2
253,24.17,60.76,15.86,62.17,13.79,2
255,29.32,70.66,17.06,64.17,14.80,2
257,37.39,89.04,18.38,66.17,15.42,2
259,40.13,92.47,19.00,68.17,14.31,2
261,41.26,91.80,19.83,70.17,15.40,3
263,42.99,91.76,21.33,72.17,15.68,3
265,45.18,91.76,21.19,74.17,16.04,3
267,45.11,91.76,22.65,76.17,15.86,3
269,42.98,91.30,20.70,54.17,14.71,4
271,27.47,44.95,17.93,56.17,16.07,4
273,30.13,51.30,18.37,58.17,18.32,4
275,33.22,57.46,18.69,60.17,21.58,4
277,31.31,58.18,19.59,61.43,23.44,1
279,25.20,59.62,20.03,53.28,19.72,1
281,24.79,65.51,18.35,40.30,17.19,1
283,27.26,70.87,19.05,42.30,14.94,1
285,30.47,70.69,19.84,44.30,12.91,1
287,35.48,80.12,20.99,46.30,11.32,1
289,38.00,88.48,21.50,48.30,10.29,4
291,39.56,88.52,20.69,50.30,14.12,4
293,40.55,92.39,20.78,52.30,18.46,4
295,41.60,95.13,21.34,54.30,20.98,4
297,39.82,95.10,19.61,56.30,21.94,2
299,26.75,47.31,17.49,58.30,21.97,2
301,18.21,55.66,16.94,60.30,20.01,2
303,21.55,61.60,17.32,58.17,19.87,2
305,25.03,65.11,18.55,60.17,17.67,2
307,27.70,65.08,18.21,53.75,17.57,2
