time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,52.86,4,
5,0.00,0.00,0.00,0.00,56.84,4,
7,0.00,0.00,0.00,0.00,60.40,4,
9,0.00,0.00,0.00,0.00,60.11,4,0.94
11,0.00,0.00,0.00,0.00,54.36,4,
13,0.00,0.00,0.00,0.00,45.94,10,
15,0.00,0.00,0.03,0.41,49.87,10,
17,0.00,0.00,0.20,2.41,54.81,10,
19,0.00,0.00,0.06,0.70,48.66,10,3.08
21,0.00,0.00,0.16,1.96,46.20,10,
23,0.00,0.00,0.08,0.99,40.30,6,
25,0.00,0.00,0.15,1.22,38.24,6,
27,0.60,2.39,0.59,3.22,30.67,6,
29,1.72,6.87,0.60,5.22,30.00,6,2.72
31,2.55,10.20,0.93,7.22,34.89,6,
33,4.03,16.13,1.34,9.22,35.43,1,
35,4.05,16.18,1.60,11.22,38.55,1,
37,4.01,16.04,1.96,13.22,39.60,1,
39,1.35,2.96,1.20,11.96,36.05,1,2.76
41,1.40,5.59,1.38,10.57,35.77,1,
43,1.77,7.07,0.71,6.31,32.59,10,
45,4.52,18.08,1.18,8.31,29.89,10,
47,4.74,18.66,1.68,10.31,30.49,10,
49,3.26,7.89,1.15,8.18,33.17,10,3.23
51,1.24,4.95,1.45,9.68,35.32,10,
53,1.24,4.95,1.48,9.62,37.74,7,
55,2.18,5.02,1.62,11.62,42.25,7,
57,1.27,5.06,1.99,13.62,34.79,7,
59,1.27,5.06,0.70,4.50,31.86,7,2.93
61,1.85,5.06,1.27,6.50,28.51,7,
63,2.60,5.33,1.24,8.50,26.42,8,
65,2.67,5.50,1.82,10.50,29.15,8,
67,1.73,5.48,2.45,12.50,34.03,8,
69,2.68,5.48,2.26,14.50,37.32,8,2.65
71,2.66,5.48,2.76,16.50,38.24,8,
73,2.66,5.48,3.42,18.50,36.33,10,
75,2.96,6.99,3.76,20.50,36.73,10,
77,3.11,12.45,4.26,22.50,28.57,10,
79,3.08,12.33,2.08,18.20,22.70,10,2.61
81,4.87,17.12,2.21,20.20,23.48,10,
83,7.34,18.36,2.58,22.20,19.97,3,
85,7.27,18.36,2.70,24.20,23.98,3,
87,7.98,18.30,3.22,26.20,28.58,3,
89,5.43,10.72,2.61,15.17,29.16,3,2.71
91,3.91,10.72,2.73,13.34,29.30,3,
93,3.91,10.72,2.14,15.34,26.76,6,
95,5.59,11.65,2.61,17.34,29.95,6,
97,5.06,10.72,3.17,19.34,31.21,6,
99,2.68,10.72,2.45,21.34,36.49,6,3.09
101,2.68,10.72,2.04,23.34,38.11,6,
103,2.68,10.72,2.11,25.34,34.39,5,
105,3.31,10.72,2.43,27.34,34.62,5,
107,2.75,10.72,3.26,29.34,29.20,5,
109,4.98,10.72,3.38,31.34,23.06,5,1.66
111,5.76,11.43,3.96,33.34,17.54,5,
113,8.71,18.78,4.63,35.34,13.66,2,
115,10.03,24.30,5.30,37.34,17.99,2,
117,9.75,28.07,6.07,39.34,19.75,2,
119,14.03,37.27,5.61,41.34,21.73,2,2.30
121,14.80,37.36,6.06,43.34,25.64,2,
123,6.80,11.11,6.39,45.34,29.63,10,
125,5.46,11.11,6.19,47.34,32.50,10,
127,5.46,11.11,6.71,49.34,34.21,10,
129,5.46,11.11,6.04,51.34,31.43,10,3.08
131,5.46,11.11,5.94,53.34,30.61,10,
133,6.92,16.58,6.42,55.34,29.95,14,
135,8.33,17.72,6.51,57.34,29.42,14,
137,8.39,17.69,7.51,59.34,28.25,14,
139,6.67,11.11,7.90,60.62,29.36,14,2.51
141,5.25,11.11,4.18,24.90,27.16,14,
143,5.23,11.11,4.35,26.90,20.66,5,
145,6.48,11.03,5.35,28.90,23.41,5,
147,4.01,5.13,6.35,30.90,30.14,5,
149,3.75,5.13,3.82,14.20,30.31,5,2.61
151,4.55,8.25,3.33,16.20,33.08,5,
153,5.25,11.02,4.15,18.20,35.18,10,
155,6.55,15.97,4.99,20.20,34.31,10,
157,6.91,17.67,5.82,22.20,31.49,10,
159,3.95,5.80,5.03,21.74,25.89,10,1.36
161,3.91,6.13,5.76,23.74,21.37,10,
163,6.38,11.20,6.28,25.74,18.55,8,
165,7.02,11.49,7.31,27.74,21.39,8,
167,9.09,10.61,8.81,29.74,25.63,8,
169,8.75,17.85,4.80,11.66,30.11,8,2.40
171,7.33,17.69,4.93,13.66,29.89,8,
173,7.27,17.69,5.25,15.66,24.14,1,
175,7.27,17.69,6.13,17.66,24.29,1,
177,8.37,18.80,7.32,19.66,19.57,1,
179,10.94,27.20,6.02,21.66,19.07,1,2.08
181,13.23,33.77,6.28,23.66,19.27,1,
183,14.91,37.05,6.77,25.66,17.99,2,
185,15.08,37.76,7.27,27.66,19.31,2,
187,17.31,49.26,8.10,29.66,19.04,2,
189,16.63,49.87,8.36,31.66,19.79,2,2.65
191,18.54,56.87,7.05,33.66,22.93,2,
193,18.56,56.94,6.71,35.66,20.99,5,
195,19.14,59.29,7.52,37.66,21.56,5,
197,20.10,62.73,8.68,39.66,23.26,5,
199,13.09,44.98,7.56,34.28,21.50,5,2.50
201,6.95,27.78,5.88,25.59,23.29,5,
203,7.67,30.69,5.86,27.59,24.97,2,
205,8.79,31.74,6.28,29.59,25.68,2,
207,12.31,39.66,7.29,31.59,23.86,2,
209,14.91,43.59,7.73,31.71,21.55,2,2.45
211,17.45,45.39,7.72,29.35,18.76,2,
213,21.58,58.10,8.20,27.60,16.10,1,
215,22.85,61.09,6.75,28.18,16.33,1,
217,14.14,36.70,7.75,30.18,17.51,1,
219,13.62,42.81,7.23,32.18,17.43,1,1.97
221,15.93,48.84,7.85,34.18,20.34,1,
223,19.44,56.34,8.73,36.18,20.48,6,
225,22.04,60.72,8.85,38.18,24.22,6,
227,14.91,29.74,9.75,40.18,21.91,6,
229,7.55,24.32,8.41,33.05,18.82,6,2.47
231,11.99,32.19,7.30,20.36,14.85,6,
233,13.66,36.79,7.17,20.29,12.98,5,
235,9.80,15.86,8.64,22.29,14.77,5,
237,8.18,10.20,9.90,24.29,18.93,5,
239,5.27,10.81,10.50,26.29,20.29,5,2.29
241,6.79,11.15,8.78,28.29,20.08,5,
243,9.73,20.50,9.29,30.29,15.68,6,
245,13.29,30.78,9.16,32.29,15.50,6,
247,17.82,48.94,9.27,34.29,18.25,6,
249,20.29,57.30,7.74,31.57,19.89,6,2.44
251,21.69,57.27,8.66,31.28,20.82,6,
253,21.84,57.14,9.27,26.56,20.46,6,
255,18.51,39.55,10.08,27.01,20.75,6,
257,8.59,17.85,8.99,26.26,17.87,6,
259,11.50,23.59,9.09,26.53,16.23,6,1.78
261,11.86,24.68,8.78,28.53,19.00,6,
263,12.04,24.68,9.95,30.53,19.26,1,
265,14.30,24.68,9.79,32.53,22.15,1,
267,15.81,24.68,11.29,34.53,25.06,1,
269,17.24,24.12,12.23,35.69,24.76,1,1.59
271,9.41,21.50,12.19,37.69,24.33,1,
273,10.39,25.02,12.06,39.69,18.48,2,
275,13.93,24.98,11.23,41.69,13.90,2,
277,18.23,32.89,12.56,43.69,11.71,2,
279,20.75,43.27,10.99,45.69,11.84,2,1.99
281,22.00,48.07,12.27,47.69,12.63,2,
283,25.21,60.93,12.76,49.69,10.20,5,
285,26.26,63.14,11.71,51.69,15.61,5,
287,27.56,62.52,13.04,53.69,18.68,5,
289,24.14,58.96,12.51,55.69,18.22,5,1.72
291,16.53,37.54,12.06,57.69,18.49,5,
293,13.55,25.61,12.63,59.69,16.95,4,
295,15.12,31.87,13.20,61.69,17.12,4,
297,16.23,38.89,14.28,63.69,17.12,4,
299,18.26,62.69,14.38,58.97,19.32,4,1.74
301,19.79,66.48,8.18,27.41,18.75,4,
303,20.87,64.31,7.35,29.41,15.80,2,
305,23.19,64.08,8.22,31.41,12.41,2,
307,25.51,64.08,9.38,33.41,9.23,2,
309,25.07,73.02,9.38,31.98,12.14,2,1.99
311,25.75,77.39,9.26,33.98,14.54,2,
313,28.78,77.34,9.27,33.02,17.57,6,
315,29.10,77.34,10.35,33.55,18.07,6,
317,29.60,79.34,10.65,34.02,20.49,6,
319,32.10,89.36,11.35,28.53,22.27,6,2.25
321,29.88,80.47,12.05,27.05,21.76,6,
323,11.25,29.71,12.09,26.92,18.44,1,
325,14.89,43.97,12.45,28.92,14.84,1,
327,17.63,52.65,13.76,28.86,10.77,1,
329,20.19,55.01,13.30,30.86,11.92,1,2.03
331,24.32,61.64,13.87,32.86,11.28,1,
333,24.70,61.40,14.69,34.86,12.62,5,
335,23.35,48.85,15.01,36.86,16.75,5,
337,11.19,32.20,14.24,38.86,21.14,5,
339,11.09,32.20,12.62,40.86,23.39,5,2.34
341,11.09,32.20,12.36,42.86,22.86,5,
343,11.09,32.20,12.99,44.86,18.29,2,
345,11.09,32.20,13.32,46.86,20.57,2,
347,13.06,35.69,14.44,48.86,22.00,2,
349,14.80,41.85,11.09,39.53,24.59,2,2.92
351,15.45,44.46,11.25,41.32,26.74,2,
353,14.67,41.33,11.61,43.32,23.45,4,
355,5.49,12.15,12.01,45.32,24.04,4,
357,4.60,8.85,13.34,47.32,22.56,4,
359,6.89,11.95,9.32,38.35,22.25,4,2.16
361,10.80,19.86,7.60,32.66,25.68,4,
363,13.33,24.23,14.55,81.08,23.70,2,
365,13.61,24.18,15.59,83.08,24.74,2,
367,13.60,24.18,16.85,85.08,23.00,2,
369,11.06,23.90,14.99,87.08,24.65,2,2.36
371,6.01,15.88,15.46,89.08,26.30,2,
373,6.06,19.45,14.24,91.08,26.17,6,
375,7.42,24.88,13.58,93.08,27.21,6,
377,7.38,24.73,14.21,95.08,24.83,6,
379,8.54,27.69,13.81,97.08,23.58,6,2.24
381,9.83,30.20,15.03,99.08,19.86,6,
383,10.44,28.65,15.55,101.08,15.14,1,
385,14.37,26.11,16.62,103.08,15.46,1,
387,24.56,44.50,17.87,105.08,15.33,1,
389,24.76,49.76,18.62,107.08,16.30,1,2.11
391,23.26,51.04,18.38,109.08,16.77,1,
393,25.71,55.50,18.18,111.08,20.14,5,
395,17.51,36.74,19.02,113.08,23.65,5,
397,15.39,42.17,19.03,115.08,25.57,5,
399,13.39,42.03,16.36,117.08,26.64,5,2.25
401,13.92,42.03,14.54,119.08,24.17,5,
403,15.03,42.03,15.12,121.08,23.52,8,
405,15.47,42.03,15.87,123.08,23.57,8,
407,16.27,42.03,17.19,125.08,19.91,8,
409,14.61,42.03,13.82,78.34,12.63,8,1.33
411,17.67,42.03,8.84,32.63,12.34,8,
413,21.58,47.02,9.10,34.63,13.44,1,
415,26.33,54.69,10.27,36.63,15.50,1,
417,26.99,57.64,11.44,38.63,16.81,1,
419,27.81,61.73,10.38,40.63,17.57,1,2.40
421,22.23,67.92,10.96,42.63,15.79,1,
423,18.17,67.74,10.39,44.63,15.06,6,
425,20.69,77.53,10.42,46.63,15.16,6,
427,26.75,82.17,11.58,48.63,14.85,6,
429,30.11,87.60,12.37,50.63,14.99,6,2.18
431,31.23,87.47,13.47,49.28,16.69,6,
433,31.78,87.47,14.97,51.28,17.33,1,
435,34.95,91.14,14.11,49.84,15.98,1,
437,38.47,93.20,15.78,51.84,16.59,1,
439,37.70,101.24,16.51,53.84,18.42,1,1.46
441,39.73,111.48,16.07,55.84,16.51,1,
443,35.12,111.83,14.80,57.84,14.77,2,
445,36.80,118.63,15.63,59.84,13.59,2,
447,37.96,118.29,16.96,61.84,11.96,2,
449,32.05,79.36,17.11,58.07,11.71,2,2.09
451,25.48,69.61,18.30,56.09,9.13,2,
453,31.37,84.46,15.94,43.43,7.15,1,
455,37.11,100.41,16.37,45.43,8.98,1,
457,37.20,100.78,17.87,47.43,10.36,1,
