time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.10
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.10
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.60
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.55
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.20
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.28
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.24
21,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.27,0.27,0.82,42.54
23,5.31,0.00,2.66,5.31,0.00,2.82,0.00,0.94,0.94,2.82,41.15
25,5.31,0.00,2.66,5.31,0.00,4.82,0.00,1.61,1.61,4.82,36.40
27,5.31,0.00,2.66,5.31,0.00,6.82,1.17,2.66,2.66,6.82,33.89
29,5.31,4.77,5.04,5.31,0.00,8.82,3.17,3.99,3.99,8.82,28.24
31,5.31,12.01,8.66,12.01,0.42,10.82,5.17,5.47,5.47,10.82,22.46
33,12.54,12.10,12.32,12.54,2.42,12.82,7.17,7.47,7.47,12.82,20.57
35,17.97,12.10,15.04,17.97,4.42,14.82,9.17,9.47,9.47,14.82,22.00
37,7.73,14.20,10.97,14.20,6.42,6.99,11.17,8.19,8.19,11.17,20.86
39,0.00,18.56,9.28,18.56,0.00,8.99,13.17,7.39,7.39,13.17,22.21
41,0.00,21.88,10.94,21.88,0.00,0.40,15.17,5.19,5.19,15.17,24.16
43,0.00,24.79,12.40,24.79,0.00,2.40,17.17,6.52,6.52,17.17,25.22
45,4.42,24.76,14.59,24.76,0.00,4.40,19.17,7.85,7.85,19.17,24.27
47,5.24,24.76,15.00,24.76,0.00,6.40,21.17,9.19,9.19,21.17,21.40
49,5.24,24.76,15.00,24.76,0.00,8.40,23.17,10.52,10.52,23.17,20.22
51,5.24,24.76,15.00,24.76,0.00,10.40,25.17,11.85,11.85,25.17,14.86
53,7.14,24.76,15.95,24.76,0.29,12.40,27.17,13.28,13.28,27.17,10.08
55,27.91,24.76,26.34,27.91,2.29,14.40,29.17,15.28,15.28,29.17,10.84
57,29.69,24.76,27.23,29.69,4.29,16.40,31.17,17.28,17.28,31.17,11.10
59,29.29,24.76,27.03,29.29,6.29,18.40,33.17,19.28,19.28,33.17,15.45
61,38.17,24.76,31.47,38.17,8.29,12.18,35.17,18.55,18.55,35.17,16.16
63,28.32,28.81,28.56,28.81,10.29,0.00,37.17,15.82,15.82,37.17,15.69
65,0.00,31.17,15.59,31.17,10.11,0.00,39.17,16.43,16.43,39.17,19.42
67,0.00,31.16,15.58,31.16,7.84,0.00,41.17,16.34,16.34,41.17,17.36
69,0.00,31.16,15.58,31.16,9.84,0.04,43.17,17.68,17.68,43.17,13.41
71,0.00,31.16,15.58,31.16,0.00,2.04,45.17,15.74,15.74,45.17,15.02
