id,link_id,input_volume
1,4,700
2,6,700
3,1,700
4,13,700
5,15,700
6,10,700
7,22,700
8,24,700
9,19,700
10,31,700
11,33,700
12,28,700
13,40,700
14,42,700
15,37,700
16,49,700
17,51,700
18,46,700
19,58,700
20,60,700
21,55,700
22,67,700
23,69,700
24,64,700
25,76,700
26,78,700
27,73,700
