time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,49.30,1
7,0.00,0.00,0.00,0.00,53.55,1
9,0.00,0.00,0.00,0.00,59.40,4
11,0.00,0.00,0.00,0.00,58.77,4
13,0.00,0.00,0.00,0.00,57.95,4
15,0.00,0.00,0.00,0.00,56.70,4
17,0.00,0.00,0.02,0.41,53.74,4
19,0.00,0.00,0.12,2.41,51.73,1
21,0.00,0.00,0.19,1.28,47.10,1
23,1.32,4.68,0.70,3.28,42.74,1
25,2.55,5.32,1.48,5.28,43.07,1
27,0.98,3.91,2.38,7.28,38.96,1
29,1.21,4.86,1.60,5.19,34.24,1
31,1.23,4.90,1.35,7.19,34.72,1
33,2.56,10.23,2.11,9.19,34.16,1
35,3.18,10.89,2.29,11.19,32.06,2
37,4.11,10.88,3.03,13.19,28.72,2
39,4.09,10.88,3.74,15.19,29.68,2
41,4.48,10.88,4.74,17.19,32.85,2
43,5.49,16.51,5.74,19.19,32.85,2
45,3.68,8.22,3.65,17.22,34.07,2
47,5.45,10.92,4.24,19.22,33.62,1
49,6.59,10.83,5.14,21.22,34.42,1
51,6.58,10.83,5.97,23.22,33.67,1
53,7.91,13.67,6.97,25.22,32.66,1
55,9.83,17.61,7.52,27.22,32.60,1
57,4.73,6.71,6.26,29.22,36.48,1
59,4.58,7.73,4.98,31.22,35.68,1
61,6.41,10.80,5.51,33.22,33.71,2
63,6.89,11.72,6.76,35.22,29.77,2
65,8.62,17.80,6.81,37.22,31.32,2
67,7.31,17.53,7.71,39.22,29.15,2
69,5.93,17.84,6.85,41.22,27.97,2
71,5.67,17.90,6.33,43.22,25.16,2
73,6.79,17.90,6.50,45.22,25.22,3
75,7.33,19.80,6.61,47.22,22.32,3
77,8.58,24.91,7.09,49.22,21.70,3
79,7.39,24.80,8.14,51.22,22.75,3
81,9.21,28.66,7.69,53.22,21.47,3
83,10.04,29.60,8.48,55.22,20.36,3
85,10.04,29.60,9.24,57.22,20.93,1
87,10.04,29.60,10.00,59.22,15.52,1
89,10.04,29.60,11.30,61.22,11.31,1
91,10.29,29.60,12.01,63.22,11.78,1
93,13.12,30.33,13.40,65.22,15.01,1
95,14.58,35.89,13.36,67.22,17.73,1
97,8.20,17.19,13.59,69.22,23.23,1
99,7.73,20.40,14.78,71.22,28.39,1
101,8.59,23.85,13.79,73.22,31.38,2
103,8.59,23.81,13.66,75.22,29.56,2
105,8.74,24.51,14.66,77.22,33.68,2
107,10.45,31.75,15.66,79.22,31.49,2
109,11.49,35.90,10.26,81.22,26.96,2
111,10.95,33.74,10.60,83.22,21.19,2
113,6.30,8.79,10.67,85.22,16.52,1
115,11.20,19.85,10.83,87.22,14.71,1
117,14.13,23.62,11.70,89.22,21.30,1
119,14.21,23.57,12.60,91.22,24.68,1
121,11.92,19.76,13.89,93.22,28.46,1
123,6.98,11.77,14.57,95.22,31.69,1
125,6.98,11.77,12.84,97.22,32.85,1
127,6.98,11.77,13.25,99.22,29.69,4
129,7.68,11.77,13.50,101.22,28.21,4
131,9.46,15.04,14.07,103.22,26.24,4
133,11.74,24.13,14.81,105.22,24.98,4
135,11.16,24.46,15.77,107.22,20.66,4
137,10.19,29.71,9.78,51.10,21.32,2
139,12.44,38.73,8.93,53.10,23.23,2
141,14.96,38.46,9.70,55.10,23.38,2
143,16.79,44.77,9.75,57.10,23.67,2
145,17.05,51.90,7.90,59.10,23.02,2
147,18.59,51.80,8.16,61.10,22.38,2
149,18.59,51.80,8.21,63.10,23.32,2
151,11.40,23.04,8.40,65.10,24.44,2
153,8.81,12.98,9.06,67.10,24.71,2
155,12.35,20.42,9.41,69.10,26.59,2
157,13.36,24.54,10.19,71.10,27.11,1
159,13.35,24.51,9.83,73.10,25.32,1
161,13.35,24.51,9.41,75.10,25.11,1
163,14.75,30.09,9.72,77.10,23.96,1
165,16.92,35.59,8.80,79.10,23.13,1
