time,calc_time
1.00,0.02
9.00,0.01
19.00,0.01
29.00,0.01
39.00,0.01
49.00,0.02
59.00,0.01
69.00,0.02
79.00,0.01
89.00,0.01
99.00,0.01
109.00,0.02
119.00,0.01
129.00,0.01
139.00,0.01
149.00,0.02
159.00,0.02
169.00,0.02
179.00,0.02
189.00,0.02
199.00,0.01
209.00,0.01
219.00,0.02
229.00,0.02
239.00,0.02
249.00,0.02
259.00,0.01
269.00,0.02
279.00,0.01
289.00,0.01
299.00,0.01
309.00,0.02
319.00,0.00
329.00,0.01
339.00,0.02
349.00,0.01
359.00,0.02
369.00,0.02
379.00,0.02
389.00,0.02
399.00,0.02
409.00,0.02
419.00,0.01
429.00,0.02
439.00,0.01
449.00,0.01
459.00,0.02
469.00,0.01
479.00,0.02
489.00,0.02
499.00,0.01
509.00,0.02
519.00,0.02
529.00,0.02
539.00,0.02
549.00,0.01
559.00,0.01
569.00,0.02
579.00,0.01
589.00,0.01
599.00,0.01
609.00,0.01
619.00,0.02
629.00,0.01
639.00,0.02
649.00,0.02
659.00,0.01
669.00,0.02
679.00,0.00
689.00,0.01
699.00,0.02
709.00,0.01
719.00,0.02
729.00,0.02
739.00,0.01
749.00,0.01
759.00,0.01
769.00,0.01
779.00,0.02
789.00,0.02
799.00,0.00
809.00,0.01
819.00,0.01
829.00,0.05
839.00,0.02
849.00,0.01
859.00,0.01
869.00,0.02
879.00,0.01
889.00,0.01
899.00,0.01
909.00,0.02
919.00,0.01
929.00,0.02
939.00,0.02
949.00,0.02
959.00,0.03
969.00,0.01
979.00,0.01
989.00,0.01
999.00,0.01
