time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,44.34,0,
3,0.00,0.00,0.00,0.00,53.04,7,
5,0.00,0.00,0.00,0.00,54.59,7,
7,0.00,0.00,0.00,0.00,56.93,7,
9,0.00,0.00,0.00,0.00,60.04,7,4.00
11,0.00,0.00,0.00,0.00,57.79,7,
13,0.00,0.00,0.00,0.00,52.11,5,
15,0.00,0.00,0.00,0.00,44.62,5,
17,0.39,1.54,0.26,1.92,39.55,5,
19,1.15,4.62,0.55,3.92,36.78,5,2.28
21,2.48,4.55,0.90,5.92,33.95,5,
23,5.19,11.00,1.50,7.92,30.80,8,
25,5.68,10.88,1.99,9.92,34.79,8,
27,5.23,10.88,2.70,11.92,35.33,8,
29,5.23,10.88,2.55,13.92,34.04,8,1.93
31,5.23,10.88,3.28,15.92,34.99,8,
33,5.23,10.88,3.94,17.92,33.78,6,
35,6.51,16.00,4.55,19.92,35.53,6,
37,6.65,16.58,5.26,21.92,36.46,6,
39,3.68,5.49,5.11,23.92,36.76,6,1.81
41,3.51,8.54,4.92,25.92,33.86,6,
43,5.68,14.08,4.83,27.92,36.01,5,
45,7.32,18.11,5.66,29.92,39.51,5,
47,6.73,18.04,6.30,31.92,38.04,5,
49,5.74,18.04,5.64,33.92,36.46,5,2.19
51,5.71,18.04,5.80,35.92,33.57,5,
53,6.40,18.04,6.65,37.92,29.84,6,
55,7.12,18.04,7.68,39.92,31.99,6,
57,6.72,18.04,8.43,41.92,28.79,6,
59,5.70,18.04,8.25,43.92,28.53,6,1.71
61,6.96,22.07,8.71,45.92,26.61,6,
63,8.35,22.00,9.70,47.92,22.38,7,
65,10.93,22.00,10.58,49.92,21.02,7,
67,12.53,23.42,11.46,51.92,19.53,7,
69,15.79,28.50,7.08,29.16,21.83,7,2.21
71,13.74,24.00,7.84,28.40,23.43,7,
73,12.00,23.88,6.08,18.36,19.74,5,
75,12.58,23.88,5.78,20.36,16.40,5,
77,14.21,23.88,6.85,22.36,14.47,5,
79,16.01,22.36,7.56,24.36,18.89,5,1.57
81,13.28,24.96,8.48,26.36,16.92,5,
83,13.97,24.82,9.00,28.36,16.30,4,
85,16.23,28.16,8.71,30.36,21.05,4,
87,17.32,31.83,9.50,32.36,25.39,4,
89,13.88,31.80,8.88,34.36,29.73,4,2.54
91,10.61,19.05,9.07,36.36,29.95,4,
93,7.25,19.05,8.34,38.36,28.58,6,
95,9.52,19.05,9.13,40.36,29.88,6,
97,8.78,19.05,9.46,42.36,32.80,6,
99,8.78,19.05,8.50,44.36,34.56,6,1.94
101,8.78,19.05,9.51,46.36,34.88,6,
103,8.78,19.05,10.84,48.36,32.72,3,
105,8.75,19.05,11.73,50.36,33.49,3,
107,10.24,23.71,12.92,52.36,30.12,3,
109,12.28,23.74,13.09,54.36,28.06,3,1.73
111,10.16,11.19,14.02,56.36,26.52,3,
113,12.50,16.49,12.88,58.36,22.48,5,
115,15.25,17.10,14.00,60.36,18.25,5,
117,15.80,19.02,15.69,62.36,14.20,5,
119,13.30,21.20,16.12,64.36,11.18,5,1.24
121,14.31,24.72,17.54,66.36,7.95,5,
123,16.36,30.89,18.46,68.36,8.27,4,
125,17.42,30.64,19.50,70.36,10.10,4,
127,17.39,30.64,20.45,72.36,9.79,4,
129,16.74,30.64,20.13,74.36,10.03,4,1.56
131,17.41,30.64,16.38,76.36,14.58,4,
133,17.40,30.64,17.45,78.36,18.86,2,
