time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.57,0
3,0.00,0.00,0.00,0.00,50.98,8
5,0.00,0.00,0.00,0.00,55.54,8
7,0.00,0.00,0.00,0.00,59.59,8
9,0.00,0.00,0.00,0.00,61.71,8
11,0.00,0.00,0.00,0.00,60.68,8
13,0.00,0.00,0.00,0.00,55.87,7
15,0.00,0.00,0.00,0.00,49.96,7
17,0.37,1.49,0.32,1.83,44.45,7
19,2.08,5.43,0.87,3.83,40.32,7
21,2.65,5.39,1.36,5.83,34.80,7
23,5.63,11.31,1.96,7.83,30.34,5
25,5.76,12.06,2.81,9.83,26.37,5
27,6.93,12.06,3.95,11.83,24.42,5
29,7.15,12.06,5.03,13.83,25.67,5
31,9.28,14.22,5.56,15.83,28.00,5
33,10.52,18.74,6.68,17.83,30.89,7
35,10.50,18.67,7.56,19.83,31.28,7
37,9.66,18.67,8.60,21.83,30.76,7
39,8.06,18.67,8.38,23.83,29.37,7
41,9.83,18.67,8.80,25.83,25.89,7
43,10.16,18.67,9.42,27.83,20.07,8
45,12.07,18.67,10.59,29.83,16.74,8
47,15.21,23.48,11.80,31.83,17.79,8
49,17.82,29.53,10.92,33.06,19.38,8
51,15.00,17.47,8.57,35.06,19.71,8
53,12.54,21.15,7.69,37.06,18.46,5
55,15.00,28.91,8.73,39.06,24.01,5
57,15.80,29.93,10.07,41.06,26.13,5
59,16.13,29.92,10.93,43.06,26.48,5
61,11.59,17.47,9.98,45.06,28.69,5
63,8.65,17.47,10.06,47.06,29.78,7
65,10.95,17.50,10.82,49.06,30.62,7
67,13.70,18.23,12.04,51.06,30.51,7
69,11.72,17.69,12.51,53.06,27.63,7
71,11.47,22.82,12.32,55.06,25.38,7
73,13.27,30.03,12.73,57.06,23.31,5
75,13.25,29.94,13.63,59.06,22.28,5
77,15.15,29.94,14.96,61.06,21.14,5
79,16.74,29.93,15.23,63.06,21.20,5
81,14.04,17.47,16.38,65.06,21.95,5
83,10.36,17.47,17.15,67.06,21.05,7
85,12.77,17.90,18.34,69.06,22.06,7
87,16.22,18.55,19.84,71.06,23.47,7
89,14.61,22.80,20.16,73.06,24.50,7
91,14.67,30.05,20.94,75.06,26.19,7
93,15.03,31.48,21.87,77.06,25.54,6
95,15.03,31.48,22.44,79.06,25.31,6
97,15.48,31.48,23.77,81.06,23.42,6
99,19.84,36.84,22.98,79.49,22.83,6
101,20.74,38.22,21.42,59.64,23.88,6
103,15.90,24.52,18.31,56.17,21.52,8
105,16.29,25.81,18.75,58.17,19.36,8
107,21.56,32.51,20.08,60.17,18.83,8
109,24.99,36.90,15.78,38.94,19.94,8
111,28.36,36.62,14.75,40.94,18.32,8
113,22.80,38.04,13.17,42.94,16.34,5
115,25.49,46.41,12.82,44.94,16.19,5
117,29.53,54.45,14.32,46.94,15.15,5
119,30.64,54.22,13.64,38.97,14.77,5
121,32.60,56.42,13.48,31.86,12.77,5
123,39.12,63.29,13.19,33.86,13.56,7
125,40.30,66.94,14.59,35.86,13.36,7
127,41.53,66.70,16.21,37.86,13.84,7
129,41.73,65.52,17.53,39.86,14.79,7
