time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,34.90,7
3,0.00,0.00,0.00,0.00,45.70,7
5,0.00,0.00,0.00,0.00,55.40,1
7,0.00,0.00,0.00,0.00,62.60,1
9,0.00,0.00,0.00,0.00,59.10,1
11,0.00,0.00,0.00,0.00,62.35,1
13,0.00,0.00,0.09,1.13,59.30,1
15,0.00,0.00,0.00,0.00,62.40,1
17,0.00,0.00,0.00,0.00,55.05,5
19,0.00,0.00,0.00,0.05,59.80,5
21,0.00,0.00,0.00,0.00,63.47,5
23,0.00,0.00,0.00,0.05,59.05,5
25,0.00,0.00,0.00,0.00,42.40,5
27,0.00,0.00,0.00,0.00,35.88,8
29,0.00,0.00,0.09,0.91,39.67,8
31,0.85,3.39,0.24,2.91,47.82,8
33,1.18,4.71,0.41,4.91,58.78,8
35,0.10,0.39,0.58,6.91,52.50,5
37,0.00,0.00,0.00,0.00,40.55,5
39,0.26,1.05,0.04,0.47,32.26,5
41,1.10,4.42,0.29,2.47,34.19,5
43,1.42,5.66,0.74,4.47,37.23,6
45,1.51,5.69,0.57,4.96,37.86,6
47,2.91,5.93,0.91,6.96,36.88,6
49,2.82,5.70,1.24,8.96,37.52,6
51,1.54,5.70,1.57,10.96,35.54,1
53,1.42,5.70,1.31,9.94,33.97,1
55,3.86,5.70,1.82,11.94,29.36,1
57,4.62,5.70,2.65,13.94,30.74,1
59,4.75,8.20,3.49,15.94,28.59,2
61,5.40,11.02,3.40,17.94,24.37,2
63,5.39,10.99,3.95,19.94,18.54,2
65,6.89,10.99,4.66,21.94,19.85,2
67,7.18,11.70,5.50,23.94,20.65,5
69,4.34,11.68,5.79,25.94,24.26,5
71,5.49,13.73,5.08,27.94,26.03,5
73,7.59,17.93,5.75,29.94,32.94,5
75,7.54,17.77,6.42,31.94,32.52,5
77,4.55,12.37,5.08,33.94,30.43,4
79,3.71,14.82,5.27,35.94,25.01,4
81,5.76,18.87,5.14,37.94,23.97,4
83,9.49,18.79,6.05,39.94,20.05,4
85,9.84,22.26,4.71,21.41,17.53,2
87,10.13,23.39,5.02,23.41,16.47,2
89,11.60,23.39,6.15,25.41,17.45,2
91,11.49,23.32,7.31,27.41,17.47,2
93,9.45,15.15,5.12,16.45,19.16,1
95,5.66,11.83,6.45,18.45,17.51,1
97,6.83,11.83,7.75,20.45,21.18,1
99,6.29,9.12,9.08,22.45,24.17,1
101,8.18,16.74,9.56,24.45,24.36,6
103,8.07,16.29,8.86,26.45,24.74,6
105,8.07,16.28,9.90,28.45,30.41,6
107,8.48,17.94,8.95,30.45,33.38,6
109,8.41,17.64,9.55,32.45,29.82,1
111,4.00,5.57,8.51,34.45,24.89,1
113,6.15,10.12,9.68,36.45,26.91,1
115,8.57,18.15,10.85,38.45,28.12,1
117,6.32,9.18,11.73,40.45,25.54,1
119,5.42,5.71,12.38,42.45,22.64,1
121,6.96,11.84,13.26,44.45,19.66,1
123,7.05,12.22,14.05,46.45,19.58,1
125,7.48,13.95,14.93,48.45,15.91,1
127,8.63,18.55,16.15,50.45,13.38,1
129,8.61,18.45,16.99,52.45,6.16,6
131,9.34,21.38,18.23,54.45,10.95,6
133,10.32,25.28,18.93,56.45,16.73,6
135,10.31,25.24,20.10,58.45,18.83,6
137,10.15,24.60,19.15,60.45,19.49,3
139,4.00,5.57,18.21,62.45,15.31,3
141,3.96,5.48,18.69,64.45,19.50,3
143,2.85,5.50,15.43,66.45,24.22,3
145,3.20,5.47,6.55,68.45,23.55,1
147,4.02,5.47,7.22,70.45,32.42,1
149,4.29,5.39,7.88,72.45,41.50,1
151,2.98,5.99,8.55,74.45,43.76,1
153,2.78,5.89,7.12,76.45,39.69,6
155,3.05,6.97,7.51,78.45,36.57,6
157,4.42,12.45,7.79,80.45,34.17,6
159,4.02,10.06,8.21,82.45,27.70,6
161,4.07,13.69,8.17,84.45,23.65,6
163,6.43,19.16,8.55,86.45,21.59,6
165,7.12,19.03,9.10,88.45,20.51,6
167,7.14,19.03,9.77,90.45,22.47,6
169,7.11,19.03,10.60,92.45,25.62,6
171,7.11,19.03,11.05,94.45,28.03,6
173,7.11,19.03,12.05,96.45,30.04,6
175,7.11,19.03,12.83,98.45,31.69,6
177,7.11,19.03,13.54,100.45,29.35,8
179,7.11,19.03,14.33,102.45,27.14,8
181,8.84,19.03,15.14,104.45,25.49,8
183,8.78,19.00,15.90,106.45,25.79,8
185,6.49,10.97,10.17,27.61,28.02,8
187,5.90,10.97,10.19,29.41,29.86,7
189,7.00,10.97,8.58,31.08,28.73,7
191,8.26,14.69,8.82,33.08,26.62,7
193,11.67,17.90,9.65,35.08,27.57,7
195,11.78,18.07,10.49,37.08,29.03,7
197,9.60,18.49,7.56,39.08,26.70,1
199,11.82,23.69,7.96,41.08,21.70,1
201,15.12,29.96,7.72,43.08,18.11,1
203,17.10,31.74,8.75,45.08,14.06,1
205,20.38,35.00,8.26,28.36,13.29,1
207,26.24,44.50,7.96,23.73,14.02,1
209,21.45,44.20,8.77,25.73,12.86,1
211,21.42,44.20,9.11,27.73,12.49,1
213,21.87,44.20,9.98,29.73,11.00,6
215,22.79,44.20,10.58,31.73,7.26,6
217,22.77,44.20,11.08,33.73,8.94,6
219,22.77,44.20,12.23,35.73,14.30,6
221,25.13,44.20,12.41,37.73,17.38,6
223,25.99,44.20,12.88,39.73,19.47,6
225,25.74,43.21,13.86,41.73,21.65,6
227,14.93,25.19,14.73,43.73,20.48,6
229,14.93,25.19,15.37,45.73,18.06,8
231,15.90,25.19,16.18,47.73,15.52,8
233,16.23,25.19,15.06,49.73,15.14,8
235,16.23,25.19,16.23,51.73,14.69,8
237,16.16,24.91,14.42,53.73,13.58,8
239,13.98,24.38,15.10,55.73,12.44,8
241,11.19,24.27,15.85,57.73,11.07,3
243,13.99,24.27,15.68,59.73,8.41,3
245,16.26,24.27,14.42,61.73,11.70,3
247,18.13,24.27,15.58,63.73,13.72,3
249,17.71,24.27,15.03,54.04,15.45,2
251,17.07,24.27,14.01,46.93,16.41,2
253,16.91,24.27,12.06,42.15,16.84,2
255,18.21,24.27,13.23,44.15,21.97,2
257,12.68,24.27,13.84,46.15,21.27,5
259,10.40,24.27,20.23,98.29,16.81,5
261,10.88,24.27,12.14,50.15,17.89,5
263,12.39,26.77,13.31,52.15,17.30,5
265,13.57,30.91,10.23,40.43,17.18,5
267,12.65,19.40,10.20,37.95,16.68,5
269,9.06,18.41,10.83,38.56,18.04,5
271,9.03,18.31,9.93,40.56,16.22,5
273,9.75,21.18,10.55,42.56,16.49,1
275,11.85,25.02,11.88,44.56,19.04,1
277,13.50,24.97,13.23,46.56,19.34,1
279,13.90,24.97,13.90,48.56,21.12,1
281,11.58,26.98,13.58,35.83,22.36,2
283,10.85,31.11,12.67,35.43,25.16,2
285,10.83,31.03,12.90,37.43,28.98,2
287,11.72,31.03,14.07,39.43,26.88,2
289,13.33,31.00,12.45,41.43,24.18,1
291,10.06,16.54,11.07,43.43,22.77,1
293,11.59,21.72,10.18,45.43,19.82,1
295,11.89,21.50,11.39,47.43,18.53,1
297,10.55,25.26,12.49,49.43,16.30,1
299,9.16,16.77,12.50,51.43,17.52,1
301,10.57,18.67,13.66,53.43,20.41,6
303,10.56,18.63,14.02,55.43,22.01,6
305,12.09,18.63,13.78,57.43,23.57,6
307,12.06,18.57,14.94,59.43,25.00,6
309,9.94,18.44,13.16,61.43,25.52,6
311,8.74,18.44,11.98,63.43,23.54,7
313,9.80,18.44,11.67,65.43,20.12,7
315,11.97,18.44,12.70,67.43,16.51,7
317,13.75,19.38,13.80,69.43,15.45,7
319,15.34,23.85,13.75,71.43,15.23,7
321,16.41,30.18,15.21,73.43,10.89,8
323,13.87,35.30,15.07,75.43,5.86,8
325,16.04,35.17,16.04,77.43,7.57,8
327,18.71,35.17,17.37,79.43,13.06,8
329,19.29,35.17,11.92,33.27,15.79,8
331,19.87,37.49,12.30,35.27,17.74,8
333,20.62,40.50,12.98,37.27,21.38,8
335,14.83,25.76,14.05,39.27,21.79,8
337,10.50,25.76,15.20,41.27,21.12,8
339,11.90,31.37,15.25,43.27,20.32,8
341,13.62,32.08,16.75,45.27,19.78,6
343,14.05,32.08,17.48,47.27,17.77,6
345,14.92,35.59,18.81,49.27,17.93,6
347,18.86,38.63,20.27,51.27,17.38,6
349,22.10,38.60,20.06,53.27,17.31,1
351,25.56,47.84,18.15,55.27,17.58,1
353,26.16,52.30,19.48,57.27,17.70,1
355,27.48,52.24,20.82,59.27,16.75,1
357,28.25,52.24,20.40,61.27,15.58,1
359,29.37,52.24,20.69,63.27,14.24,1
361,32.14,55.66,18.58,65.27,14.25,1
363,26.78,61.04,18.52,67.27,15.26,1
365,25.13,64.26,19.18,69.27,14.24,6
367,26.15,63.16,18.95,71.27,12.57,6
369,26.25,63.68,19.61,73.27,13.68,6
371,27.41,68.32,20.94,75.27,15.09,6
373,27.39,68.23,20.08,77.27,17.93,2
375,27.40,68.23,20.76,79.27,16.73,2
377,27.39,68.23,21.75,81.27,15.48,2
379,29.29,75.44,20.45,83.27,15.91,2
381,31.16,75.21,21.23,85.27,16.71,2
383,33.71,80.78,22.38,87.27,15.17,2
385,33.60,79.84,23.57,89.27,14.19,2
387,17.80,29.28,23.93,91.27,10.60,2
389,15.22,29.11,25.02,93.27,10.46,7
391,17.86,29.11,25.68,95.27,10.56,7
393,19.28,29.11,26.15,97.27,13.73,7
395,21.73,29.11,27.48,99.27,15.40,7
397,22.68,29.11,24.50,89.10,16.31,8
399,19.07,29.11,21.78,91.10,15.02,8
401,19.58,29.11,21.77,93.10,15.87,8
403,20.86,29.11,23.11,95.10,18.00,8
405,20.80,29.07,23.04,97.10,18.91,8
407,21.71,30.54,24.20,99.10,16.55,8
409,15.36,31.49,25.16,101.10,12.62,6
411,15.40,31.49,26.05,103.10,9.29,6
413,17.27,31.49,25.69,105.10,8.34,6
415,21.12,31.49,27.04,107.10,8.87,6
417,22.83,37.11,26.48,109.10,10.06,6
419,24.48,43.70,27.23,111.10,10.13,6
421,24.27,42.87,27.07,113.10,10.25,1
423,16.11,31.49,28.13,115.10,8.93,1
425,15.38,34.41,29.52,117.10,8.28,1
427,17.99,37.48,31.02,119.10,9.58,1
429,19.72,37.45,28.90,121.10,8.71,1
431,19.66,37.17,25.53,123.10,9.61,1
