time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.5
21.0,4.8
23.0,5.5
25.0,5.3
27.0,5.3
29.0,5.3
31.0,5.3
33.0,10.5
35.0,17.5
37.0,17.3
39.0,17.3
41.0,17.3
43.0,8.4
45.0,11.3
47.0,11.3
49.0,12.4
51.0,20.3
53.0,23.5
55.0,26.6
57.0,36.1
59.0,36.1
61.0,36.1
63.0,36.1
65.0,36.1
67.0,41.2
69.0,41.8
71.0,24.7
73.0,24.7
75.0,24.7
77.0,24.7
79.0,24.7
81.0,24.7
83.0,24.7
85.0,24.7
87.0,24.7
89.0,24.7
91.0,24.7
93.0,24.7
95.0,23.1
97.0,19.7
99.0,31.4
101.0,37.0
103.0,36.9
105.0,37.8
107.0,38.1
109.0,45.2
111.0,48.5
113.0,38.1
115.0,38.1
117.0,38.1
119.0,43.8
121.0,44.2
123.0,49.3
125.0,50.8
127.0,50.7
129.0,24.2
131.0,24.2
133.0,24.2
135.0,24.2
137.0,24.2
139.0,20.1
141.0,18.8
143.0,24.5
145.0,25.2
147.0,24.9
149.0,12.0
151.0,16.1
153.0,18.5
155.0,22.7
157.0,24.7
159.0,24.4
161.0,24.5
163.0,36.3
165.0,43.8
167.0,46.5
169.0,49.5
171.0,49.4
173.0,49.4
175.0,49.4
177.0,36.3
179.0,37.1
181.0,37.1
183.0,37.1
185.0,37.1
187.0,37.1
189.0,40.9
191.0,43.1
193.0,43.0
195.0,23.5
197.0,23.4
199.0,23.4
201.0,23.4
203.0,28.3
205.0,40.2
207.0,43.8
209.0,45.7
211.0,49.8
213.0,49.7
215.0,49.7
217.0,49.7
219.0,49.7
221.0,31.0
223.0,31.0
225.0,31.0
227.0,31.0
229.0,37.6
231.0,37.6
233.0,37.6
235.0,37.6
237.0,37.5
239.0,40.4
241.0,44.7
243.0,44.7
245.0,52.4
247.0,64.0
249.0,64.7
251.0,80.9
253.0,87.4
255.0,100.2
257.0,103.7
259.0,106.5
261.0,115.5
263.0,119.3
265.0,128.9
267.0,138.0
269.0,154.5
271.0,175.1
273.0,179.5
275.0,178.3
277.0,177.1
279.0,174.4
281.0,170.9
283.0,108.7
285.0,75.8
287.0,81.7
289.0,90.4
291.0,101.4
293.0,115.1
295.0,126.3
297.0,130.8
299.0,136.8
301.0,136.6
303.0,136.4
305.0,60.8
307.0,65.0
309.0,72.7
311.0,74.6
313.0,74.6
315.0,74.5
317.0,64.9
319.0,45.9
321.0,56.8
323.0,64.2
325.0,68.1
327.0,69.8
329.0,79.1
331.0,84.8
333.0,93.8
335.0,99.5
337.0,105.3
339.0,106.1
341.0,106.0
343.0,100.8
345.0,68.7
347.0,49.9
349.0,49.8
351.0,49.8
353.0,49.8
355.0,43.5
357.0,49.3
359.0,49.2
361.0,57.7
363.0,84.4
365.0,83.2
367.0,89.0
369.0,94.8
371.0,105.5
373.0,113.9
375.0,115.6
377.0,121.2
379.0,127.5
381.0,127.2
383.0,89.0
385.0,59.1
387.0,68.8
389.0,71.1
391.0,70.6
393.0,67.3
395.0,57.1
397.0,51.4
399.0,61.3
401.0,61.2
403.0,61.2
405.0,68.0
407.0,68.1
409.0,68.1
411.0,68.1
413.0,74.7
415.0,81.3
417.0,80.5
419.0,61.3
421.0,62.3
423.0,62.3
425.0,67.3
427.0,68.5
429.0,43.7
431.0,43.7
433.0,43.7
435.0,43.7
437.0,43.7
439.0,43.6
441.0,43.6
443.0,43.6
445.0,43.6
447.0,43.6
449.0,43.6
451.0,49.4
453.0,50.6
455.0,50.6
457.0,39.4
459.0,42.7
461.0,42.7
463.0,42.7
465.0,42.7
467.0,48.1
469.0,55.4
471.0,67.9
473.0,79.0
475.0,91.0
477.0,94.3
479.0,76.3
481.0,53.3
483.0,58.3
485.0,64.5
487.0,69.5
489.0,74.7
491.0,81.0
493.0,91.4
495.0,100.0
497.0,107.0
499.0,106.7
501.0,106.7
