time,value
1,0.10
5,0.02
9,0.02
13,0.06
17,0.06
21,0.04
25,0.13
29,0.03
33,0.08
37,0.06
41,0.16
45,0.08
49,0.19
53,0.10
57,0.16
61,0.29
65,0.09
69,0.40
73,0.30
77,0.16
81,0.09
85,0.19
89,0.12
93,0.18
97,0.20
101,0.27
105,0.26
109,0.17
113,0.22
117,0.19
121,0.26
125,0.19
129,0.20
133,0.09
137,0.19
141,0.13
145,0.07
149,0.15
153,0.08
157,0.21
161,0.13
165,0.36
169,0.09
173,0.12
177,0.11
181,0.13
185,0.24
189,0.16
193,0.14
197,0.30
201,0.27
205,0.18
209,0.29
213,0.29
217,0.10
221,0.37
225,0.22
229,0.11
233,0.17
237,0.25
241,0.35
245,0.13
249,0.24
253,0.15
257,0.30
261,0.12
265,0.27
269,0.82
273,0.19
277,0.33
281,0.32
285,0.36
289,0.19
293,0.30
297,0.17
301,0.17
305,0.25
309,0.39
313,0.27
317,0.68
321,0.39
325,0.28
329,0.19
333,0.36
337,0.24
341,0.21
345,0.62
349,0.22
353,0.27
357,0.33
361,0.32
365,0.23
369,0.38
373,0.43
377,0.45
381,0.24
385,0.35
389,0.28
393,0.48
397,0.26
401,0.34
405,0.44
409,0.43
413,0.53
417,0.34
421,0.55
425,0.84
429,0.33
433,0.68
437,0.38
441,0.55
445,0.36
449,0.57
453,0.54
457,0.28
461,0.50
465,0.31
469,0.43
473,0.44
477,0.22
481,0.48
485,0.63
489,0.43
493,0.54
497,0.29
