time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,48.81,0.00,4,
5,0.00,0.00,0.00,0.00,50.82,0.00,4,
7,0.00,0.00,0.00,0.00,59.56,0.00,4,
9,0.00,0.00,0.00,0.00,61.69,0.00,4,4.00
11,0.00,0.00,0.00,0.00,63.42,0.00,4,
13,0.00,0.00,0.00,0.00,57.65,0.00,1,
15,0.00,0.00,0.00,0.00,49.29,0.00,1,
17,0.00,0.00,0.08,0.98,43.88,0.00,1,
19,0.85,3.42,0.25,2.98,45.60,0.00,1,1.08
21,1.32,5.29,0.50,4.98,42.20,1.00,1,
23,1.32,5.28,0.84,6.98,45.14,1.00,4,
25,1.62,5.28,1.00,8.98,50.29,1.00,4,
27,1.32,5.28,0.91,10.98,48.75,0.00,4,
29,3.55,8.91,1.20,12.98,46.44,0.00,4,2.80
31,3.86,10.16,1.61,14.98,45.89,2.00,4,
33,3.86,10.16,1.99,16.98,38.84,0.00,3,
35,5.48,11.78,2.51,18.98,35.01,0.00,3,
37,4.13,9.18,3.35,20.98,29.20,3.00,3,
39,1.65,5.82,2.11,11.41,21.73,2.00,3,2.77
41,4.73,10.54,1.64,6.23,25.02,3.00,3,
43,5.28,10.85,1.73,8.23,26.55,0.00,4,
45,6.82,17.20,2.39,10.23,34.59,1.00,4,
47,7.07,17.57,2.74,11.10,39.01,2.00,4,
49,4.55,11.54,1.48,10.39,41.67,1.00,4,3.26
51,2.89,11.54,1.41,9.31,44.20,1.00,4,
53,2.89,11.54,0.94,11.31,40.18,0.00,1,
55,2.89,11.54,1.30,13.31,35.60,1.00,1,
57,3.29,11.54,1.69,15.31,38.01,1.00,1,
59,3.04,11.54,2.14,17.31,34.65,1.00,1,1.40
61,4.23,11.54,2.64,19.31,31.08,0.00,1,
63,4.18,11.54,3.31,21.31,26.29,0.00,4,
65,5.86,11.54,3.98,23.31,24.02,0.00,4,
67,9.70,16.05,4.80,25.31,28.77,2.00,4,
69,8.52,11.83,4.84,27.31,27.31,1.00,4,1.14
71,9.32,12.97,5.63,29.31,26.22,1.00,4,
73,11.39,17.12,5.65,31.31,23.13,0.00,3,
75,12.93,16.97,6.48,33.31,25.25,2.00,3,
77,14.03,17.90,6.29,33.04,29.44,2.00,3,
79,5.70,6.86,6.71,35.04,26.45,3.00,3,2.92
81,1.54,4.77,3.03,11.05,25.44,3.00,3,
83,2.46,5.07,2.23,13.05,32.54,1.00,4,
85,2.20,5.24,2.66,15.05,45.21,1.00,4,
87,1.24,4.98,2.16,17.05,52.00,2.00,4,
89,1.24,4.98,1.92,19.05,52.10,1.00,4,3.38
91,1.24,4.98,1.75,21.05,46.39,0.00,4,
93,1.24,4.98,1.92,23.05,41.17,0.00,2,
95,1.11,4.44,2.13,25.05,39.96,0.00,2,
97,1.17,4.69,2.68,27.05,38.79,2.00,2,
99,1.40,5.30,1.10,4.92,39.23,1.00,2,1.64
101,4.39,10.45,1.19,6.20,37.42,0.00,2,
103,5.40,11.34,1.77,8.20,36.56,0.00,3,
105,5.63,11.27,2.44,10.20,35.56,0.00,3,
107,5.97,12.53,3.10,12.20,35.01,1.00,3,
109,8.48,16.98,3.61,12.56,33.30,2.00,3,1.76
111,9.27,17.33,3.64,14.56,31.37,2.00,3,
113,10.63,20.10,4.29,16.56,29.57,2.00,4,
115,12.69,23.04,4.79,18.56,27.04,1.00,4,
117,11.44,23.00,4.82,19.47,24.37,2.00,4,
119,12.57,30.18,5.02,19.64,26.14,1.00,4,2.28
121,14.07,39.15,5.41,19.00,25.74,1.00,4,
123,15.16,42.30,6.19,21.00,23.33,2.00,4,
125,16.56,41.17,6.43,23.00,21.75,2.00,4,
127,16.99,38.02,7.07,25.00,19.21,1.00,4,
129,14.98,30.07,7.62,27.00,18.28,0.00,4,1.61
131,14.98,30.07,8.67,29.00,15.43,0.00,4,
133,15.90,30.07,10.08,31.00,16.16,2.00,2,
135,16.40,30.07,11.09,33.00,17.46,1.00,2,
137,16.10,30.07,12.39,35.00,24.06,1.00,2,
139,16.33,30.07,13.32,37.00,24.77,2.00,2,1.72
141,13.25,30.07,13.90,39.00,25.49,1.00,2,
143,11.74,30.07,12.96,41.00,24.78,1.00,1,
145,11.74,30.07,14.10,43.00,24.57,1.00,1,
147,14.42,39.71,13.95,45.00,26.52,1.00,1,
149,17.61,44.07,14.37,41.24,26.57,2.00,1,1.73
151,18.50,44.05,14.52,40.67,26.38,2.00,1,
153,17.99,36.37,12.19,36.36,25.12,2.00,3,
155,15.20,23.40,12.65,38.36,22.33,1.00,3,
157,16.42,23.92,11.40,40.36,21.71,2.00,3,
159,21.47,33.57,11.04,40.65,23.05,3.00,3,2.67
161,18.17,38.15,10.62,42.65,26.90,3.00,3,
163,12.36,23.19,9.50,44.65,27.65,3.00,2,
165,9.97,23.19,8.98,46.65,30.19,0.00,2,
167,8.68,23.19,10.29,48.65,27.34,2.00,2,
169,9.30,23.19,9.91,50.65,22.54,1.00,2,1.73
171,11.29,23.19,11.06,52.65,20.51,1.00,2,
173,13.51,24.11,12.24,54.65,18.20,2.00,4,
175,15.35,24.49,12.96,56.65,18.00,1.00,4,
177,19.25,30.86,12.03,44.73,21.70,2.00,4,
179,16.84,36.37,13.14,45.07,22.66,4.00,4,2.10
181,15.21,36.02,10.38,32.70,19.85,2.00,4,
183,16.02,34.93,11.10,31.32,20.60,2.00,3,
185,16.35,30.89,9.10,29.45,22.22,1.00,3,
187,16.69,37.21,9.68,31.45,22.63,2.00,3,
189,13.60,24.06,8.51,28.81,24.26,2.00,3,2.54
191,13.21,23.84,9.04,29.85,24.20,3.00,3,
193,13.75,26.02,7.93,31.85,22.63,2.00,2,
195,14.94,30.78,7.93,33.85,21.11,1.00,2,
197,15.11,30.73,8.51,35.85,18.34,1.00,2,
199,19.31,36.70,8.86,37.85,17.58,1.00,2,2.14
201,17.58,29.39,8.62,39.85,18.74,0.00,2,
203,10.57,29.33,9.78,41.85,21.05,2.00,1,
205,11.33,29.33,10.17,43.85,23.70,0.00,1,
207,13.63,29.33,11.34,45.85,24.63,1.00,1,
209,15.01,29.32,12.30,45.38,25.10,1.00,1,1.30
211,13.32,21.57,9.52,35.61,26.30,1.00,1,
213,11.25,23.27,10.54,36.61,25.83,1.00,4,
215,11.25,23.26,9.95,28.03,25.88,1.00,4,
217,10.45,23.26,9.78,30.03,27.57,3.00,4,
219,11.33,23.26,9.31,27.01,26.45,2.00,4,2.11
221,12.63,23.26,7.39,29.01,22.51,1.00,4,
223,14.27,23.26,8.39,31.01,22.52,2.00,3,
225,14.95,23.26,8.77,33.01,25.35,2.00,3,
227,17.02,28.90,8.60,35.01,31.67,2.00,3,
229,14.82,31.22,6.15,30.01,37.39,4.00,3,3.39
231,4.73,13.77,4.03,24.98,41.44,3.00,3,
233,1.29,5.16,4.22,23.78,40.23,2.00,4,
235,4.54,7.41,2.76,15.37,41.08,1.00,4,
237,3.58,9.16,3.44,17.37,39.36,1.00,4,
239,2.79,5.16,4.32,19.37,37.93,2.00,4,2.76
241,3.06,5.45,4.34,21.37,35.80,2.00,4,
243,2.81,5.39,4.86,23.37,27.85,1.00,1,
245,7.39,11.30,5.41,25.37,27.71,1.00,1,
247,8.15,11.32,6.47,27.37,27.84,1.00,1,
249,8.17,11.40,5.36,23.61,26.31,1.00,1,1.74
251,9.72,11.58,6.33,25.61,25.29,1.00,1,
253,11.25,16.58,7.30,27.61,22.22,0.00,2,
255,13.03,23.71,8.64,29.61,20.92,0.00,2,
257,14.49,29.55,10.03,31.61,23.36,0.00,2,
259,14.45,29.37,11.53,33.61,21.50,2.00,2,1.49
261,11.95,17.01,10.63,35.61,24.53,2.00,2,
263,11.23,18.33,10.73,37.61,26.28,1.00,2,
265,11.21,18.33,11.83,39.61,25.17,2.00,2,
267,11.21,18.33,12.03,41.61,26.72,1.00,2,
269,11.21,18.33,12.80,43.61,28.49,1.00,2,1.80
271,11.77,18.33,13.77,45.61,27.90,1.00,2,
273,13.28,18.33,14.71,47.61,24.95,1.00,3,
275,14.23,18.33,15.56,49.61,22.13,1.00,3,
277,13.45,18.31,16.86,51.61,18.84,2.00,3,
279,12.60,15.99,13.36,34.79,15.60,2.00,3,1.66
281,13.39,21.48,13.02,36.79,12.86,1.00,3,
283,14.50,25.93,12.64,38.79,9.55,2.00,4,
285,18.14,28.81,13.19,40.79,12.44,2.00,4,
287,17.52,28.79,10.30,42.79,14.75,2.00,4,
289,9.56,28.78,10.35,45.76,12.23,3.00,4,2.62
291,8.42,28.37,6.89,23.69,18.21,2.00,4,
293,8.10,26.85,5.05,18.58,19.78,0.00,3,
295,7.89,24.75,5.88,20.58,27.03,1.00,3,
297,7.36,24.10,6.22,22.58,33.32,2.00,3,
299,7.36,24.10,5.61,24.58,35.06,0.00,3,2.43
301,7.36,24.10,6.11,26.58,33.72,0.00,3,
303,7.36,24.10,6.70,28.58,31.39,0.00,1,
305,7.36,24.10,7.37,30.58,31.23,0.00,1,
307,8.06,24.10,8.16,32.58,28.58,2.00,1,
309,7.61,21.41,8.85,34.58,25.90,1.00,1,1.45
311,3.90,10.27,6.77,36.58,23.78,1.00,1,
313,4.29,9.98,7.42,38.58,22.53,2.00,4,
315,5.92,11.06,5.62,40.58,26.32,0.00,4,
317,6.71,11.30,6.55,42.58,29.49,1.00,4,
319,7.55,11.21,7.10,44.58,28.68,1.00,4,1.60
321,8.02,11.21,7.43,46.58,27.82,0.00,4,
323,8.01,11.21,8.43,48.58,23.72,0.00,2,
325,8.63,13.66,9.43,50.58,22.53,1.00,2,
327,9.85,17.63,9.81,52.58,20.11,1.00,2,
329,5.86,10.88,6.90,19.67,14.94,2.00,2,1.45
331,6.33,10.87,5.08,19.90,15.30,1.00,2,
333,7.07,11.50,5.44,21.90,13.45,1.00,1,
335,7.87,14.54,6.16,23.90,17.81,0.00,1,
337,9.08,17.44,7.29,25.90,18.15,2.00,1,
339,8.46,17.41,6.22,27.90,23.46,1.00,1,1.83
341,8.46,17.41,6.21,29.90,29.73,0.00,1,
343,8.46,17.41,6.88,31.90,33.42,0.00,3,
345,8.44,17.41,7.54,33.90,40.39,1.00,3,
347,6.91,17.41,7.02,35.90,41.31,3.00,3,
