time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,42.27,0.00,8,
5,0.00,0.00,0.00,0.00,50.37,0.00,8,
7,0.00,0.00,0.00,0.00,58.01,0.00,8,
9,0.00,0.00,0.00,0.00,61.86,0.00,8,4.00
11,0.00,0.00,0.00,0.00,60.36,0.00,8,
13,0.00,0.00,0.00,0.00,58.28,0.00,7,
15,0.00,0.00,0.00,0.00,55.63,0.00,7,
17,0.00,0.00,0.03,0.41,49.62,0.00,7,
19,0.00,0.00,0.25,2.41,49.81,1.00,7,2.19
21,0.77,3.10,0.36,2.64,45.24,1.00,7,
23,1.58,5.20,0.65,4.64,38.92,1.00,1,
25,2.46,4.98,0.90,6.64,36.60,0.00,1,
27,1.21,4.86,1.48,8.64,33.91,2.00,1,
29,2.03,8.10,1.79,7.70,34.67,2.00,1,2.79
31,2.96,10.91,1.99,9.70,35.58,1.00,1,
33,4.12,10.88,2.75,11.70,34.77,2.00,8,
35,4.38,12.04,3.28,13.70,39.45,0.00,8,
37,5.84,17.88,4.11,15.70,38.88,2.00,8,
39,3.48,6.84,2.50,10.95,36.21,1.00,8,2.29
41,4.16,10.91,2.76,11.33,35.68,1.00,8,
43,4.75,10.83,3.41,13.33,35.70,1.00,1,
45,8.06,16.62,4.27,15.33,36.44,0.00,1,
47,10.01,16.89,5.43,17.33,34.08,2.00,1,
49,5.89,11.71,4.33,19.33,33.15,2.00,1,2.26
51,8.62,11.81,4.47,21.33,29.70,2.00,1,
53,10.09,15.43,4.75,23.33,27.45,2.00,2,
55,12.57,18.64,4.73,25.33,25.62,0.00,2,
57,15.43,25.28,5.74,27.33,23.46,2.00,2,
59,14.90,30.09,6.35,29.33,23.98,2.00,2,2.20
61,10.35,20.52,6.61,31.33,24.54,3.00,2,
63,7.40,24.87,5.88,33.33,21.11,1.00,5,
65,8.12,27.20,6.71,35.33,19.57,2.00,5,
67,11.38,29.60,6.60,37.33,18.86,1.00,5,
69,13.83,29.57,6.09,22.12,20.44,2.00,5,2.63
71,12.54,22.67,5.92,17.16,23.13,2.00,5,
73,6.87,11.24,5.52,16.77,25.44,2.00,2,
75,8.07,11.24,5.96,18.77,27.10,1.00,2,
77,8.61,11.14,6.80,20.77,33.47,1.00,2,
79,6.86,11.22,7.58,22.71,36.84,2.00,2,2.53
81,6.85,11.18,6.54,24.71,34.62,1.00,2,
83,6.85,11.18,7.17,26.71,28.05,0.00,5,
85,6.85,11.18,8.28,28.71,25.41,0.00,5,
87,7.40,11.19,9.64,30.71,23.09,2.00,5,
89,8.04,22.27,8.60,32.71,24.84,1.00,5,1.57
91,11.82,32.44,8.99,34.71,23.89,1.00,5,
93,12.68,35.31,10.09,36.71,26.51,2.00,7,
95,13.59,36.69,11.08,38.71,29.33,2.00,7,
97,15.41,41.68,11.09,40.71,30.02,1.00,7,
99,14.56,41.56,11.51,33.75,27.98,2.00,7,2.34
101,14.98,41.56,8.47,33.07,22.10,1.00,7,
103,15.78,26.68,9.61,35.07,20.23,1.00,6,
105,14.04,24.57,10.78,37.07,23.38,0.00,6,
107,18.28,33.35,12.12,39.07,20.46,2.00,6,
109,21.07,38.52,8.93,20.46,18.69,1.00,6,1.87
111,24.98,38.40,10.19,22.46,19.57,2.00,6,
113,19.64,37.12,10.26,24.46,19.94,1.00,1,
115,16.93,37.52,10.99,26.46,19.35,0.00,1,
117,19.51,37.43,12.25,28.46,20.72,2.00,1,
119,25.95,47.89,12.38,30.46,23.15,2.00,1,2.54
121,22.79,50.41,10.81,32.46,24.79,2.00,1,
123,19.90,50.39,10.87,34.46,24.81,2.00,1,
125,23.66,56.05,10.53,36.46,24.20,2.00,1,
127,14.72,31.94,10.33,38.46,23.20,1.00,1,
129,12.93,35.36,11.23,40.46,23.39,2.00,1,2.21
131,16.44,42.28,11.19,42.46,24.24,1.00,1,
133,18.11,43.96,11.97,44.46,21.59,2.00,5,
135,18.08,43.95,13.03,46.46,20.92,1.00,5,
137,20.30,43.95,14.37,48.46,23.46,1.00,5,
139,21.66,43.95,15.17,50.46,24.47,2.00,5,1.57
141,16.35,43.95,16.21,52.46,20.56,2.00,5,
143,16.80,43.95,16.94,54.46,20.04,2.00,2,
145,18.11,48.97,17.44,56.46,21.10,0.00,2,
147,20.99,55.18,18.77,58.46,20.59,2.00,2,
149,21.64,56.72,18.16,60.46,20.08,2.00,2,1.91
151,21.62,56.72,18.22,62.46,18.85,1.00,2,
153,24.31,56.72,19.67,64.46,16.77,2.00,7,
155,26.08,56.35,20.39,66.46,20.74,1.00,7,
157,16.14,34.51,21.57,68.46,19.59,2.00,7,
159,18.61,35.93,21.79,70.46,21.22,2.00,7,2.02
161,21.29,35.67,21.19,72.46,20.47,2.00,7,
163,14.24,26.55,20.08,74.46,19.44,1.00,1,
165,15.12,31.86,20.71,76.46,23.08,1.00,1,
167,17.13,39.87,21.52,78.46,25.69,2.00,1,
169,18.94,47.11,22.05,80.46,26.89,1.00,1,2.25
171,20.94,49.26,23.13,82.46,24.32,2.00,1,
173,22.41,55.17,24.01,84.46,25.91,1.00,6,
175,23.70,55.11,25.09,86.46,25.18,0.00,6,
177,12.97,30.47,26.59,88.46,20.41,2.00,6,
179,18.41,40.10,24.18,90.46,16.71,2.00,6,1.74
181,25.27,46.01,18.73,92.46,17.30,1.00,6,
183,30.02,48.30,17.60,94.46,17.87,2.00,5,
185,18.97,31.46,17.73,96.46,18.93,1.00,5,
187,21.51,34.38,17.45,98.46,19.01,2.00,5,
189,23.92,42.03,17.22,100.46,20.49,1.00,5,1.82
191,25.39,44.60,18.48,102.46,21.74,1.00,5,
193,25.59,33.10,19.56,104.46,18.47,1.00,2,
195,16.86,24.95,20.46,106.46,15.93,0.00,2,
197,19.77,29.44,22.13,108.46,16.94,2.00,2,
199,21.49,38.80,22.90,110.46,17.72,2.00,2,1.74
201,28.15,49.97,23.29,112.46,18.42,2.00,2,
203,29.87,50.31,23.26,114.46,18.64,2.00,1,
205,31.55,48.06,22.52,116.46,17.40,1.00,1,
207,25.33,44.27,23.29,118.46,19.75,1.00,1,
209,25.95,46.44,24.13,120.46,18.47,2.00,1,2.32
