time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,48.81,0.00,1
5,0.00,0.00,0.00,0.00,50.82,0.00,1
7,0.00,0.00,0.00,0.00,59.56,0.00,1
9,0.00,0.00,0.00,0.00,59.12,0.00,1
11,0.00,0.00,0.00,0.00,62.03,0.00,1
13,0.00,0.00,0.00,0.00,57.42,0.00,1
15,0.00,0.00,0.00,0.00,49.52,0.00,1
17,0.00,0.00,0.08,0.98,44.35,0.00,1
19,0.85,3.42,0.25,2.98,46.33,0.00,1
21,1.32,5.29,0.50,4.98,42.76,1.00,3
23,1.32,5.28,0.82,6.98,45.41,1.00,3
25,1.30,5.18,0.98,8.98,54.12,1.00,3
27,0.00,0.00,0.91,10.98,54.69,1.00,3
29,0.00,0.00,0.10,1.24,50.78,1.00,3
31,0.00,0.00,0.12,1.35,47.10,0.00,3
33,2.01,5.47,0.66,3.35,42.03,1.00,3
35,2.57,5.51,1.12,5.35,33.13,0.00,3
37,3.28,6.62,1.92,7.35,25.72,2.00,3
39,4.50,11.70,2.03,9.35,16.15,2.00,3
41,8.42,11.60,2.55,11.35,20.80,1.00,3
43,8.52,11.64,2.81,13.35,24.63,0.00,2
45,10.11,17.21,3.34,15.35,26.95,1.00,2
47,10.21,17.61,3.87,17.35,27.31,1.00,2
49,10.21,17.61,4.31,19.35,30.59,0.00,2
51,10.21,17.61,4.81,21.35,31.36,0.00,2
53,10.21,17.61,5.31,23.35,26.10,0.00,4
55,10.35,17.61,5.90,25.35,22.06,1.00,4
57,14.08,20.65,6.56,27.35,26.77,1.00,4
59,14.44,23.28,7.11,29.35,31.30,2.00,4
61,7.72,22.79,6.97,24.66,35.24,4.00,1
63,1.30,5.19,2.95,19.59,31.63,2.00,1
65,2.77,11.10,2.16,8.86,26.73,1.00,1
67,4.74,11.83,2.31,10.86,28.91,1.00,1
69,7.04,11.83,2.07,10.38,27.48,0.00,1
71,6.95,11.83,2.90,12.38,25.50,0.00,1
73,8.27,11.83,3.90,14.38,24.74,0.00,1
75,9.11,15.42,5.03,16.38,21.13,2.00,1
77,9.81,17.90,5.44,18.38,15.70,0.00,1
79,11.01,17.88,6.44,20.38,9.30,0.00,1
81,11.11,17.88,7.44,22.38,9.69,0.00,3
83,14.53,24.75,8.44,24.38,17.00,0.00,3
85,15.40,24.83,9.44,26.38,20.45,1.00,3
87,16.78,24.83,8.56,28.38,25.37,2.00,3
89,14.77,24.53,8.72,26.93,29.10,2.00,3
91,8.64,17.31,7.70,27.56,29.26,1.00,3
