time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,44.11,0.00,8,
5,0.00,0.00,0.00,0.00,52.62,0.00,8,
7,0.00,0.00,0.00,0.00,58.74,0.00,8,
9,0.00,0.00,0.00,0.00,60.31,0.00,8,4.00
11,0.00,0.00,0.00,0.00,59.12,0.00,8,
13,0.00,0.00,0.00,0.00,57.51,0.00,7,
15,0.00,0.00,0.00,0.00,53.66,0.00,7,
17,0.00,0.00,0.00,0.00,52.15,0.00,7,
19,0.00,0.00,0.14,1.07,50.29,1.00,7,2.77
21,1.03,4.12,0.42,3.07,47.96,1.00,7,
23,1.29,5.18,0.54,5.07,41.82,1.00,1,
25,1.21,4.86,0.65,7.07,41.65,1.00,1,
27,2.33,9.32,1.12,9.07,34.71,2.00,1,
29,0.91,3.64,1.08,6.10,28.89,1.00,1,3.00
31,2.31,4.86,1.37,5.16,33.61,2.00,1,
33,2.63,5.48,1.95,7.16,36.16,1.00,5,
35,3.14,7.16,2.30,9.16,36.62,1.00,5,
37,3.62,10.94,2.78,11.16,38.19,2.00,5,
39,4.11,10.88,2.55,13.16,38.53,0.00,5,2.57
41,4.66,10.88,3.35,15.16,37.15,0.00,5,
43,5.83,12.44,4.35,17.16,35.04,1.00,1,
45,6.01,13.14,4.97,19.16,33.49,0.00,1,
47,9.47,25.02,6.06,21.16,31.15,2.00,1,
49,12.00,25.22,6.41,23.16,32.70,2.00,1,2.21
51,6.72,17.87,7.02,25.16,31.08,2.00,1,
53,7.45,17.87,7.37,27.16,29.26,1.00,5,
55,9.83,23.72,7.63,29.16,27.03,1.00,5,
57,8.90,24.09,8.64,31.16,25.01,2.00,5,
59,8.14,24.09,8.95,33.16,21.57,3.00,5,2.25
61,8.91,24.09,9.30,35.16,19.01,1.00,5,
63,11.56,29.60,9.70,37.16,14.48,0.00,8,
65,12.72,30.62,10.65,39.16,21.19,1.00,8,
67,14.77,36.22,11.36,41.16,26.87,2.00,8,
69,15.09,36.04,6.27,34.17,32.96,2.00,8,2.73
71,15.99,35.76,6.01,23.97,34.43,1.00,8,
73,7.03,11.70,6.27,21.39,35.89,1.00,2,
75,7.03,11.70,5.35,23.39,35.95,1.00,2,
77,6.23,11.14,5.36,25.39,34.60,3.00,2,
79,4.71,11.14,4.72,27.39,31.07,1.00,2,1.99
81,6.60,15.26,4.71,29.39,27.37,1.00,2,
83,9.62,21.97,5.08,31.39,23.50,2.00,1,
85,11.77,23.74,5.80,33.39,24.76,0.00,1,
87,12.33,25.96,6.80,35.39,24.77,2.00,1,
89,11.80,29.90,6.80,37.39,23.15,2.00,1,2.87
91,5.06,14.56,6.75,39.39,26.07,2.00,1,
93,5.69,11.14,7.41,41.39,30.31,2.00,3,
