time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.72
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.96
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.74
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.78
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.39
21,0.00,0.00,0.00,0.00,1.07,0.00,0.00,0.36,0.64,1.07,42.70
23,0.00,0.00,0.00,0.00,3.07,0.00,0.00,1.02,1.84,3.07,38.70
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.84
27,1.44,0.00,0.72,1.44,1.63,0.00,0.00,0.54,0.98,1.63,21.63
29,3.80,0.00,1.90,3.80,3.63,0.00,0.00,1.21,2.18,3.63,20.06
31,10.34,0.00,5.17,10.34,5.63,0.00,0.00,1.88,3.38,5.63,19.67
33,10.22,0.00,5.11,10.22,7.63,0.00,0.00,2.54,4.58,7.63,26.31
35,10.22,0.00,5.11,10.22,9.63,0.00,0.00,3.21,5.78,9.63,22.33
37,10.22,0.00,5.11,10.22,11.63,0.00,0.00,3.88,6.98,11.63,18.07
39,12.48,0.00,6.24,12.48,13.63,0.00,0.00,4.54,8.18,13.63,14.85
41,17.26,0.00,8.63,17.26,15.63,0.00,0.00,5.21,9.38,15.63,19.59
43,17.20,0.00,8.60,17.20,17.63,0.00,0.00,5.88,10.58,17.63,22.51
45,17.20,0.00,8.60,17.20,19.63,0.00,0.57,6.73,11.89,19.63,21.11
47,17.20,4.19,10.70,17.20,21.63,0.00,2.57,8.07,13.49,21.63,16.90
49,17.20,5.27,11.24,17.20,23.63,0.00,4.57,9.40,15.09,23.63,17.90
51,17.20,5.27,11.23,17.20,25.63,0.00,6.57,10.73,16.69,25.63,13.64
53,17.20,8.12,12.66,17.20,27.63,0.00,8.57,12.07,18.29,27.63,10.13
55,18.22,11.13,14.68,18.22,29.63,0.00,10.57,13.40,19.89,29.63,8.07
57,23.45,11.10,17.27,23.45,31.63,0.00,12.57,14.73,21.49,31.63,18.41
59,20.72,11.10,15.91,20.72,29.68,0.00,14.57,14.75,20.72,29.68,20.40
61,0.00,11.10,5.55,11.10,23.43,0.00,16.57,13.33,17.37,23.43,20.92
63,0.00,11.10,5.55,11.10,9.01,0.00,18.57,9.19,9.12,18.57,25.04
65,0.00,11.10,5.55,11.10,3.63,0.00,20.57,8.07,6.29,20.57,25.27
67,0.00,11.10,5.55,11.10,0.00,0.00,22.57,7.52,4.51,22.57,25.19
69,0.00,11.10,5.55,11.10,1.71,0.00,24.57,8.76,5.94,24.57,22.49
71,0.00,11.10,5.55,11.10,3.71,0.00,26.57,10.10,7.54,26.57,18.27
