time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.52
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.21
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.20
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.41
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.10
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.47
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.10
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.11
17,0.00,1.08,0.54,1.08,0.00,0.00,1.89,0.63,0.63,1.89,47.15
19,0.00,4.79,2.40,4.79,0.00,0.00,3.89,1.30,1.30,3.89,38.38
21,0.00,4.67,2.34,4.67,0.00,0.04,5.89,1.98,1.98,5.89,33.78
23,0.00,4.67,2.34,4.67,0.00,0.00,7.89,2.63,2.63,7.89,34.19
25,0.00,4.67,2.34,4.67,0.83,0.00,9.89,3.57,3.57,9.89,27.20
27,1.58,4.67,3.13,4.67,2.83,0.00,11.89,4.90,4.90,11.89,36.39
29,0.00,4.67,2.34,4.67,4.83,0.00,13.89,6.24,6.24,13.89,33.11
31,5.58,4.67,5.13,5.58,0.52,0.00,15.89,5.47,5.47,15.89,27.88
33,10.68,4.67,7.67,10.68,2.52,0.00,17.89,6.80,6.80,17.89,21.52
35,10.65,4.67,7.66,10.65,4.52,0.00,19.89,8.13,8.13,19.89,27.14
37,7.68,4.67,6.18,7.68,6.52,0.00,21.89,9.47,9.47,21.89,28.68
39,0.00,4.67,2.34,4.67,8.52,0.00,23.89,10.80,10.80,23.89,31.07
41,0.00,4.67,2.34,4.67,5.37,1.69,25.89,10.98,10.98,25.89,32.39
43,1.58,4.67,3.13,4.67,0.00,3.69,27.89,10.52,10.52,27.89,34.69
45,5.75,4.67,5.21,5.75,0.00,5.69,29.89,11.86,11.86,29.89,36.27
47,5.66,4.67,5.17,5.66,0.00,7.69,31.89,13.19,13.19,31.89,31.80
49,5.66,4.67,5.17,5.66,0.56,9.69,33.89,14.71,14.71,33.89,25.66
51,11.05,4.67,7.86,11.05,2.56,11.69,35.89,16.71,16.71,35.89,25.81
53,17.74,4.67,11.21,17.74,4.56,13.69,37.89,18.71,18.71,37.89,21.86
55,18.37,4.67,11.52,18.37,6.56,15.69,39.89,20.71,20.71,39.89,15.23
57,24.13,4.67,14.40,24.13,8.56,17.69,41.89,22.71,22.71,41.89,15.56
59,27.93,4.67,16.30,27.93,10.56,19.69,43.89,24.71,24.71,43.89,16.33
61,36.89,4.67,20.78,36.89,12.56,21.69,45.89,26.71,26.71,45.89,14.98
63,36.93,4.67,20.80,36.93,14.56,23.69,47.89,28.71,28.71,47.89,16.66
65,36.93,4.58,20.76,36.93,16.56,25.69,49.89,30.71,30.71,49.89,18.18
67,36.93,8.41,22.67,36.93,18.56,27.69,51.89,32.71,32.71,51.89,18.11
69,37.69,0.00,18.85,37.69,20.56,19.82,4.83,15.07,15.07,20.56,20.86
71,43.86,0.00,21.93,43.86,13.46,21.82,0.00,11.76,11.76,21.82,21.16
73,47.34,0.00,23.67,47.34,15.46,18.48,0.00,11.31,11.31,18.48,23.17
75,18.88,0.00,9.44,18.88,17.46,15.49,0.00,10.98,10.98,17.46,28.60
77,0.58,0.00,0.29,0.58,5.77,17.49,0.00,7.75,7.75,17.49,24.31
79,8.39,0.00,4.20,8.39,7.77,19.49,0.00,9.09,9.09,19.49,20.39
81,18.45,0.00,9.22,18.45,9.77,21.49,0.00,10.42,10.42,21.49,15.02
83,23.84,0.00,11.92,23.84,11.77,23.49,0.00,11.75,11.75,23.49,18.67
85,26.33,0.00,13.16,26.33,13.77,25.49,0.00,13.09,13.09,25.49,23.18
87,30.62,0.00,15.31,30.62,15.77,27.49,0.00,14.42,14.42,27.49,27.64
89,30.56,0.00,15.28,30.56,17.77,13.83,0.59,10.73,10.73,17.77,31.87
91,16.49,2.86,9.67,16.49,16.99,15.83,2.59,11.80,11.80,16.99,37.57
93,0.00,4.75,2.38,4.75,11.69,17.83,4.59,11.37,11.37,17.83,38.46
95,0.00,4.73,2.37,4.73,13.69,0.00,6.59,6.76,6.76,13.69,39.54
97,0.00,4.73,2.37,4.73,2.30,0.00,8.59,3.63,3.63,8.59,42.34
99,0.00,4.73,2.37,4.73,4.30,0.13,10.59,5.01,5.01,10.59,43.74
101,0.00,4.73,2.37,4.73,0.00,2.13,12.59,4.91,4.91,12.59,34.95
103,3.01,4.73,3.87,4.73,0.00,4.13,14.59,6.24,6.24,14.59,26.05
