time,value
13,0.02
17,0.02
21,0.03
25,0.02
29,0.01
33,0.01
37,0.01
41,0.03
45,0.05
49,0.02
53,0.01
57,0.02
61,0.02
65,0.03
69,0.02
73,0.04
77,0.03
81,0.04
85,0.04
89,0.06
93,0.08
97,0.15
101,0.06
105,0.09
109,0.12
113,0.09
117,0.10
121,0.11
125,0.10
129,0.09
133,0.06
137,0.08
141,0.05
145,0.08
149,0.13
153,0.08
157,0.16
161,0.16
165,0.18
169,0.21
173,0.14
177,0.24
181,0.22
185,0.24
189,0.11
193,0.26
197,0.27
201,0.28
205,0.19
209,0.30
213,0.38
217,0.39
221,0.21
225,0.43
229,0.39
233,0.31
237,0.17
241,0.52
245,0.44
249,0.18
253,0.29
257,0.29
261,0.27
265,0.16
269,0.30
273,0.34
277,0.30
281,0.41
285,0.28
289,0.40
293,0.29
297,0.60
301,0.60
305,0.40
309,0.20
313,0.29
317,0.35
321,0.33
325,0.19
329,0.35
333,0.43
337,0.41
341,0.24
345,0.40
349,0.37
353,0.23
357,0.35
361,0.21
365,0.36
369,0.38
373,0.48
377,0.44
381,0.32
385,0.71
389,0.62
393,0.47
397,0.45
401,0.51
405,0.29
409,0.47
413,0.54
417,0.45
421,0.30
425,0.58
429,0.38
433,0.73
437,0.32
441,0.52
445,0.51
449,0.27
453,0.42
457,0.49
461,0.43
465,0.27
469,0.40
473,0.58
477,0.54
481,0.50
485,0.30
489,0.63
493,0.40
497,0.41
501,0.41
505,0.27
509,0.40
513,0.41
517,0.41
521,0.24
525,0.51
529,0.41
533,0.21
537,0.33
541,0.18
545,0.38
549,0.35
553,0.33
557,0.42
561,0.36
565,0.28
569,0.33
573,0.21
577,0.41
581,0.26
585,0.48
589,0.59
593,0.27
597,0.44
601,0.44
605,0.44
609,0.32
613,0.54
617,0.45
621,0.48
625,0.44
629,0.41
633,0.41
637,0.67
641,0.63
645,0.59
649,0.35
653,0.65
657,0.86
661,0.54
665,0.63
669,0.34
673,0.74
677,0.60
681,0.64
685,0.31
689,0.66
693,0.42
697,0.58
701,0.74
705,0.55
709,0.40
713,0.25
717,0.38
721,0.48
725,0.36
729,0.70
733,0.60
737,0.68
741,0.62
745,0.26
749,0.41
753,0.49
757,0.73
761,0.44
765,0.49
769,0.36
773,0.42
777,0.24
781,0.37
785,0.43
789,0.63
793,0.54
797,0.31
801,0.48
805,0.36
809,0.61
813,0.54
817,0.42
821,0.77
825,0.91
829,0.92
833,0.50
837,0.53
841,0.47
845,0.31
849,0.47
853,0.50
857,0.63
861,0.55
865,0.37
869,0.47
873,0.37
877,0.56
881,0.37
885,0.46
889,0.51
893,0.45
897,0.44
901,0.57
905,0.64
909,0.42
913,0.55
917,0.64
921,0.90
925,0.37
929,0.53
933,0.65
937,0.60
941,0.52
945,0.25
949,0.43
953,0.51
957,0.46
961,0.25
965,0.59
969,0.92
973,0.52
977,0.39
981,0.36
985,0.37
989,0.22
993,0.36
997,0.49
