time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,38.13,8,
5,0.00,0.00,0.00,0.00,50.36,8,
7,0.00,0.00,0.00,0.00,61.35,8,
9,0.00,0.00,0.00,0.00,60.13,8,4.00
11,0.00,0.00,0.00,0.00,56.07,8,
13,0.00,0.00,0.00,0.00,43.69,1,
15,0.00,0.00,0.00,0.00,36.73,1,
17,0.00,0.00,0.17,1.66,44.41,1,
19,0.00,0.00,0.20,2.36,25.36,1,2.96
21,0.00,0.00,0.00,0.00,27.82,1,
23,0.24,0.95,0.15,1.81,34.26,2,
25,0.74,2.96,0.32,3.81,52.16,2,
27,0.00,0.00,0.00,0.00,53.73,2,
29,0.00,0.00,0.00,0.00,51.82,2,2.11
31,0.00,0.00,0.00,0.00,42.52,2,
33,0.00,0.00,0.03,0.31,28.37,1,
35,0.97,3.88,0.29,2.31,34.74,1,
37,0.52,1.60,0.77,4.31,39.82,1,
39,1.47,5.88,0.80,5.82,47.72,1,3.36
41,1.45,5.81,0.50,5.74,49.51,1,
43,1.45,5.81,0.64,7.74,43.84,2,
45,1.43,5.71,0.83,9.74,38.73,2,
47,0.45,1.82,1.30,11.74,36.48,2,
49,1.73,5.54,1.15,4.25,31.30,2,2.10
51,3.88,5.59,1.29,6.25,26.86,2,
53,4.37,7.77,1.93,8.25,22.50,8,
55,6.30,16.78,2.60,10.25,21.77,8,
57,5.87,18.10,2.38,11.33,26.08,8,
59,2.83,5.93,2.20,11.87,27.34,8,2.19
61,2.72,10.86,2.81,13.87,27.64,8,
63,3.32,11.39,2.61,15.87,29.45,5,
65,4.06,11.39,3.27,17.87,34.81,5,
67,3.39,8.77,3.01,19.87,37.62,5,
69,1.20,4.80,2.60,10.45,35.70,5,3.04
71,1.20,4.80,1.27,11.74,27.66,5,
73,1.94,4.80,1.58,13.74,20.43,2,
75,2.34,5.71,1.88,15.74,18.23,2,
77,4.29,11.43,1.19,8.26,16.72,2,
79,4.19,11.22,1.69,10.26,14.94,2,2.23
81,4.19,11.22,1.73,12.26,13.33,2,
83,4.19,11.22,2.23,14.26,12.66,5,
85,4.17,11.22,2.85,16.26,31.33,5,
87,2.92,11.22,3.23,18.26,32.05,5,
89,2.81,11.22,1.69,20.26,32.63,5,2.34
91,2.81,11.22,1.96,22.26,32.40,5,
93,2.81,11.22,2.29,24.26,28.26,7,
95,3.65,11.22,2.63,26.26,34.23,7,
97,2.16,8.65,2.19,24.15,36.16,7,
99,0.23,0.91,2.56,26.15,32.11,7,2.47
101,1.35,5.40,0.77,6.10,31.29,7,
103,2.02,5.26,0.68,4.43,28.77,2,
105,2.39,5.26,1.19,6.43,29.70,2,
107,2.39,5.26,1.44,8.43,27.61,2,
109,3.30,7.94,1.59,10.43,31.31,2,2.54
111,4.10,11.13,1.93,12.43,33.19,2,
113,4.09,11.11,2.31,14.43,35.15,6,
115,4.07,11.11,2.66,16.43,38.15,6,
117,2.78,11.11,2.93,18.43,41.18,6,
119,2.78,11.11,1.97,18.71,35.72,6,2.22
121,2.78,11.11,2.02,20.71,28.74,6,
123,3.26,11.11,2.59,22.71,21.28,1,
125,5.66,11.11,3.16,24.71,18.14,1,
127,4.95,11.11,3.53,26.71,18.78,1,
129,2.78,11.11,3.70,28.71,20.69,1,3.04
131,2.78,11.11,3.41,30.71,21.84,1,
133,2.78,11.11,3.39,32.71,24.67,8,
135,2.78,11.11,3.77,34.71,39.07,8,
137,2.11,8.46,3.28,36.71,54.63,8,
139,0.00,0.00,2.98,31.11,47.69,8,3.59
141,0.00,0.00,0.00,0.00,50.44,8,
143,0.00,0.00,0.06,0.70,44.88,1,
145,0.00,0.00,0.04,0.48,47.43,1,
147,0.00,0.00,0.31,2.48,46.64,1,
149,0.00,0.00,0.51,3.24,40.88,1,2.50
151,0.08,0.31,0.53,5.24,36.54,1,
153,3.10,8.21,0.43,2.85,30.57,5,
155,4.66,12.31,0.96,4.85,29.44,5,
157,5.00,10.01,1.37,6.85,26.07,5,
159,2.48,5.00,1.95,8.85,27.78,5,2.70
161,2.61,5.46,2.03,10.85,29.66,5,
163,4.27,11.63,2.60,12.85,31.47,6,
165,4.37,12.10,3.04,14.85,41.72,6,
167,3.09,12.10,3.34,16.85,38.96,6,
169,3.03,12.10,1.36,14.61,32.83,6,2.56
171,3.03,12.10,1.53,16.61,24.78,6,
173,3.73,12.10,1.88,18.61,21.60,5,
175,4.49,12.10,2.43,20.61,24.66,5,
177,4.48,12.10,3.26,22.61,28.38,5,
179,4.48,12.10,3.24,24.61,28.66,5,2.32
181,5.08,12.10,3.26,26.61,26.95,5,
183,5.85,12.10,3.76,28.61,25.00,8,
185,5.84,12.10,4.39,30.61,31.74,8,
187,7.16,17.38,5.06,32.61,31.33,8,
189,5.46,10.58,4.88,29.16,32.82,8,2.58
191,2.81,5.82,3.39,20.35,31.47,8,
193,3.12,5.82,3.28,22.35,32.10,1,
195,2.81,5.82,3.83,24.35,34.97,1,
197,2.81,5.82,4.09,26.35,30.27,1,
199,2.81,5.82,4.53,28.35,32.98,1,2.63
201,3.13,5.82,5.00,30.35,30.48,1,
203,4.79,8.01,5.11,32.35,28.41,2,
205,5.91,12.60,5.77,34.35,29.61,2,
207,5.89,12.53,6.57,36.35,28.43,2,
209,5.89,12.53,7.18,38.35,27.27,2,1.61
211,5.89,12.53,7.90,40.35,24.32,2,
213,5.89,12.53,8.95,42.35,23.49,7,
215,5.89,12.53,9.58,44.35,19.84,7,
217,5.02,9.04,10.56,46.35,16.61,7,
