time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,50.40
15,0.00,0.00,0.00,0.00,0.00,62.80
17,0.00,0.00,0.00,0.00,0.00,63.00
19,0.00,0.00,0.00,0.00,0.00,59.43
21,0.00,0.00,0.00,0.00,0.00,57.77
23,0.00,0.00,0.00,0.00,0.00,51.17
25,0.00,0.00,0.00,0.00,0.00,42.93
27,0.00,0.00,0.00,1.16,0.00,30.37
29,3.64,0.00,0.00,3.16,0.00,18.40
31,4.86,0.00,0.00,5.16,0.85,16.15
33,4.86,5.02,0.00,7.16,2.85,14.22
35,7.16,4.77,0.17,9.16,4.85,14.32
37,10.94,4.47,2.17,11.16,6.85,28.45
39,7.84,0.00,4.17,13.16,8.85,49.60
41,0.00,0.00,6.17,0.00,0.00,52.80
43,0.00,0.00,0.00,0.00,0.00,53.50
45,0.00,0.00,0.00,0.00,0.00,45.65
47,0.00,0.00,0.73,0.00,0.00,33.75
49,1.06,0.00,2.73,0.00,0.00,35.40
51,1.22,0.00,4.73,0.00,0.00,34.92
53,0.00,0.00,6.73,0.00,0.00,33.35
55,3.98,0.00,8.73,0.00,0.00,30.10
57,10.86,0.00,10.73,0.00,0.00,32.80
59,7.27,0.00,4.55,0.00,0.00,44.53
61,0.00,0.00,6.55,0.00,0.00,41.20
63,0.27,0.00,0.00,1.89,0.00,31.57
65,4.83,0.00,0.00,3.89,0.00,24.57
67,4.65,0.00,0.00,5.89,0.00,28.30
69,11.02,0.00,0.00,7.89,0.00,37.52
71,7.82,0.00,0.00,9.89,0.00,43.90
73,0.00,0.00,0.00,7.71,0.00,52.90
75,0.00,0.00,0.00,2.87,0.00,54.80
77,0.00,0.00,0.00,0.00,0.00,61.93
79,0.00,0.00,0.00,0.00,0.00,51.60
81,0.00,0.00,0.00,1.62,0.00,39.05
83,0.00,0.00,0.00,1.66,0.00,31.15
85,4.05,0.00,0.00,3.66,0.00,22.35
87,4.80,0.00,0.00,5.66,0.00,11.45
89,4.80,0.00,0.00,7.66,0.00,2.90
91,7.91,0.00,0.00,9.66,0.00,0.05
93,11.27,0.00,0.00,11.66,0.00,0.00
95,11.24,0.00,0.00,13.66,0.00,0.00
97,11.24,0.00,0.00,15.66,0.00,0.00
99,11.24,0.00,0.00,17.66,0.00,0.00
101,11.24,0.00,0.00,19.66,0.00,0.00
103,11.24,0.00,0.00,21.66,0.00,0.00
105,11.24,0.00,0.00,23.66,0.00,0.00
107,11.24,0.00,0.00,25.66,0.00,0.00
109,11.24,0.00,0.00,27.66,0.00,0.00
111,11.24,0.00,0.00,29.66,0.00,0.00
113,11.24,0.00,0.00,31.66,0.00,0.00
115,11.24,0.00,0.00,33.66,0.00,0.00
117,11.24,0.00,0.00,35.66,0.00,0.00
119,11.24,0.00,0.00,37.66,0.00,16.50
121,11.24,0.00,0.00,39.66,0.00,19.37
123,11.24,0.00,0.00,41.66,0.00,22.03
125,11.24,0.00,0.00,43.66,0.00,22.33
127,11.24,0.00,0.00,45.66,0.00,30.77
129,11.24,0.00,0.00,47.66,0.00,25.57
131,11.24,0.00,0.00,49.66,0.00,20.05
133,11.24,0.00,0.00,51.66,0.20,19.97
135,8.67,4.10,0.00,53.66,2.20,22.20
137,0.00,5.53,0.00,48.12,4.20,17.95
139,0.00,5.53,0.00,0.00,6.20,8.55
141,0.00,5.53,0.76,0.00,8.20,1.35
143,1.25,5.53,2.76,0.00,10.20,0.00
145,0.00,5.53,4.76,0.00,12.20,0.00
147,0.00,5.53,6.76,0.00,14.20,0.00
149,0.00,5.53,8.76,0.00,16.20,24.40
151,0.00,5.53,10.76,0.00,18.20,29.20
153,0.00,5.53,12.76,0.00,20.20,32.55
