time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,43.06,0,
3,0.00,0.00,0.00,0.00,54.43,7,
5,0.00,0.00,0.00,0.00,62.75,7,
7,0.00,0.00,0.00,0.00,59.12,7,
9,0.00,0.00,0.00,0.00,61.99,7,4.00
11,0.00,0.00,0.00,0.00,58.01,7,
13,0.00,0.00,0.00,0.00,52.68,2,
15,0.00,0.00,0.00,0.00,49.58,2,
17,0.20,0.80,0.27,1.65,47.70,2,
19,2.13,4.79,0.75,3.65,45.82,2,1.59
21,2.26,4.67,1.16,5.65,45.14,2,
23,2.25,4.67,1.66,7.65,42.67,5,
25,2.18,4.67,2.26,9.65,42.38,5,
27,1.17,4.67,2.35,11.64,41.58,5,
29,3.15,6.38,2.46,13.64,37.91,5,1.33
31,6.38,12.21,2.99,15.64,35.45,5,
33,7.01,12.10,3.86,17.64,31.16,2,
35,9.13,12.48,5.12,19.64,28.68,2,
37,13.38,17.09,5.74,21.64,26.64,2,
39,15.52,20.57,6.73,23.64,24.55,2,1.21
41,14.17,21.88,8.51,25.64,23.27,2,
43,16.58,24.79,9.67,27.64,20.68,4,
45,17.93,24.76,10.60,29.64,18.13,4,
47,19.21,24.76,11.17,31.64,17.54,4,
49,17.21,24.51,12.08,33.64,19.51,4,1.60
51,14.67,30.08,12.47,35.64,19.67,4,
53,15.52,30.89,13.32,37.64,17.96,1,
55,20.65,30.89,13.15,39.64,18.80,1,
57,21.97,30.89,14.65,41.64,20.15,1,
59,21.90,30.88,13.64,43.64,20.01,1,1.83
61,19.01,28.60,13.33,45.64,20.02,1,
63,18.42,35.20,13.99,47.64,21.49,8,
65,18.40,35.11,14.17,49.64,23.70,8,
67,21.34,35.11,15.67,51.64,24.68,8,
69,24.41,39.03,14.90,53.64,24.94,8,1.33
71,22.00,29.55,16.03,55.64,24.93,8,
73,15.13,24.15,17.07,57.64,20.58,5,
75,16.20,24.15,18.47,59.64,18.83,5,
77,18.15,31.29,18.66,61.64,20.86,5,
79,21.55,37.00,19.22,63.64,21.66,5,1.48
81,16.74,36.93,19.92,65.64,22.81,5,
83,18.46,36.93,20.99,67.64,26.31,1,
85,19.48,36.93,19.44,69.64,27.78,1,
87,19.47,36.93,20.87,71.64,26.79,1,
89,19.47,36.93,21.00,73.64,27.30,1,1.75
91,19.40,36.66,21.51,75.64,25.86,1,
93,13.35,30.97,22.38,77.64,22.25,6,
95,17.31,40.14,23.21,79.64,18.21,6,
97,21.09,47.40,24.30,81.64,16.56,6,
99,23.49,49.98,25.36,83.64,14.50,6,1.26
101,27.43,49.97,25.46,85.64,14.48,6,
103,30.26,54.34,22.08,87.64,12.99,1,
105,33.15,55.41,23.58,89.64,13.21,1,
107,34.25,53.55,24.18,91.64,14.26,1,
109,27.37,36.49,24.85,93.64,16.33,1,1.06
111,29.50,36.38,24.29,95.64,15.83,1,
113,25.53,36.38,25.58,97.64,12.14,2,
115,27.95,38.11,25.45,99.64,13.79,2,
117,29.22,38.01,27.29,101.64,13.74,2,
119,31.23,43.43,27.65,103.64,16.45,2,1.32
121,30.68,43.24,27.35,105.64,19.17,2,
123,24.79,43.24,26.28,107.64,17.04,5,
125,26.93,43.24,25.89,109.64,15.56,5,
127,28.99,43.24,27.72,111.64,17.35,5,
129,30.71,43.24,28.12,113.64,17.92,5,1.21
131,32.04,46.18,28.77,115.64,19.66,5,
133,35.04,50.03,29.56,117.64,17.92,4,
135,31.29,37.82,30.85,119.64,17.67,4,
137,25.75,37.82,32.35,121.64,20.58,4,
139,27.10,37.82,32.55,123.64,18.96,4,1.46
141,29.01,37.73,32.51,125.64,20.09,4,
143,25.09,35.56,32.50,127.64,20.59,7,
145,26.30,37.36,32.89,129.64,19.34,7,
147,28.68,41.07,34.73,131.64,16.79,7,
149,31.89,41.00,28.25,64.89,13.94,7,1.37
151,36.57,45.14,25.91,47.32,13.86,7,
153,35.99,47.47,23.86,49.32,11.58,2,
155,29.75,47.46,25.30,51.32,9.84,2,
157,33.81,47.46,27.13,53.32,9.47,2,
159,36.05,47.46,23.19,51.75,9.45,2,1.23
161,38.17,47.85,20.99,53.75,9.72,2,
163,38.42,49.20,22.57,55.75,10.44,4,
165,30.93,49.19,23.21,57.75,10.01,4,
167,31.23,49.19,24.16,59.75,11.02,4,
169,31.60,49.19,23.89,61.75,11.17,4,1.66
171,33.01,49.19,22.33,63.75,11.79,4,
173,35.58,49.12,22.30,65.75,14.71,5,
175,38.00,46.67,23.25,67.75,14.66,5,
177,35.10,44.75,22.09,69.75,16.50,5,
179,30.93,44.73,22.70,61.07,16.89,5,1.38
181,32.21,44.73,23.01,49.65,15.51,5,
183,32.63,42.03,23.21,48.93,15.00,2,
185,23.41,39.17,24.71,50.93,14.63,2,
187,28.71,44.14,25.24,52.93,14.66,2,
189,30.61,43.45,26.30,54.93,16.16,2,0.97
191,33.23,42.31,25.46,56.93,15.99,2,
193,29.28,36.92,25.26,58.93,15.45,3,
195,26.41,36.92,23.82,60.93,17.58,3,
197,26.37,36.92,25.00,62.93,17.80,3,
199,26.37,36.92,23.94,64.93,18.03,3,2.17
201,26.35,36.82,23.97,66.93,17.19,3,
203,23.32,31.59,20.57,68.93,17.61,1,
205,26.12,31.59,19.66,70.93,20.38,1,
207,26.37,31.59,20.77,72.93,19.53,1,
209,25.68,31.58,21.11,59.66,18.51,1,2.09
211,19.75,29.77,21.40,61.36,20.62,1,
213,15.11,29.77,19.14,63.36,20.33,4,
215,15.11,29.77,15.35,65.36,19.57,4,
217,15.20,29.77,14.55,67.36,18.35,4,
219,16.67,29.76,15.85,68.98,24.41,4,2.41
221,12.93,18.41,15.81,67.23,26.39,4,
223,13.13,19.07,15.70,63.11,23.78,1,
225,14.72,19.07,13.47,40.06,22.30,1,
227,17.29,28.94,15.14,42.06,21.31,1,
229,17.83,31.40,15.07,44.06,22.39,1,2.13
231,13.83,23.24,16.24,46.06,22.77,1,
233,14.00,25.13,17.19,48.06,23.81,2,
235,16.07,30.18,18.06,50.06,22.26,2,
237,16.99,30.08,17.19,52.06,23.33,2,
239,21.31,30.08,18.77,54.06,24.77,2,2.06
241,15.51,23.87,19.03,56.06,24.06,2,
243,10.20,23.87,16.08,58.06,21.55,1,
245,10.78,24.62,16.22,60.06,22.88,1,
247,16.31,35.05,17.14,62.06,22.38,1,
249,19.60,36.89,16.92,64.06,21.55,1,2.17
251,21.04,36.69,18.12,66.06,22.35,1,
253,9.52,14.20,19.47,68.06,21.03,2,
255,11.94,20.21,19.44,70.06,18.07,2,
257,14.85,27.47,21.10,72.06,18.85,2,
259,18.28,28.86,19.50,74.06,19.02,2,1.99
261,20.49,34.90,18.93,76.06,19.54,2,
263,13.95,24.30,18.96,78.06,21.45,6,
265,16.15,24.30,20.06,80.06,20.52,6,
267,17.64,24.30,20.87,82.06,23.94,6,
269,18.43,23.61,19.07,84.06,23.91,6,2.19
271,11.75,18.89,17.81,86.06,24.41,6,
273,13.07,24.17,18.88,88.06,21.93,5,
275,13.04,24.04,19.68,90.06,24.95,5,
277,13.88,24.04,21.02,92.06,24.00,5,
279,12.58,24.04,20.41,92.62,23.57,5,1.85
281,12.39,24.04,14.11,61.39,22.92,5,
283,13.09,24.04,14.35,63.39,22.93,2,
285,14.27,28.79,15.06,65.39,24.06,2,
287,15.71,30.01,16.56,67.39,21.91,2,
289,14.77,30.01,17.10,69.39,18.85,2,1.46
291,13.94,30.01,17.15,71.39,18.89,2,
293,16.11,30.01,17.24,73.39,18.48,5,
295,17.37,30.01,17.41,75.39,18.81,5,
297,18.12,30.01,18.57,77.39,19.42,5,
299,16.25,30.01,19.24,79.39,18.77,5,1.61
301,15.03,30.01,19.23,81.39,20.93,5,
303,15.03,30.01,19.02,83.39,18.98,4,
305,15.48,30.01,20.16,85.39,19.52,4,
307,16.88,30.01,21.18,87.39,28.01,4,
309,16.94,34.80,15.13,56.15,29.92,4,2.06
311,12.56,36.08,14.31,58.15,31.34,4,
313,12.40,35.44,14.66,60.15,30.20,7,
315,14.21,40.76,15.03,62.15,32.02,7,
317,16.42,40.05,16.45,64.15,31.23,7,
319,16.17,38.44,13.73,58.36,28.11,7,1.53
321,15.81,37.00,10.19,51.78,24.78,7,
323,13.24,18.23,10.32,38.42,22.80,2,
325,13.52,24.53,9.97,21.92,22.06,2,
327,18.46,34.68,11.47,23.92,21.06,2,
329,19.99,42.30,9.75,24.51,21.63,2,1.50
331,23.01,42.08,10.33,26.51,20.34,2,
333,24.44,42.08,10.21,28.51,15.91,1,
335,26.52,42.08,9.78,30.51,14.73,1,
337,29.97,48.27,10.56,32.51,12.45,1,
339,32.90,60.41,11.50,34.51,15.55,1,2.19
341,30.98,71.21,12.33,36.51,19.16,1,
343,31.65,72.37,12.10,38.51,19.15,4,
345,33.01,72.37,11.64,40.51,20.60,4,
347,34.68,74.48,13.14,42.51,20.35,4,
349,33.06,78.62,13.99,44.51,20.30,4,1.90
351,34.34,83.80,14.44,46.51,19.61,4,
353,28.07,90.47,15.48,48.51,15.84,1,
355,31.92,99.66,16.82,50.51,14.95,1,
357,34.79,99.61,18.32,52.51,12.29,1,
359,34.99,97.67,19.00,54.51,13.59,1,1.93
361,25.37,50.24,20.12,56.51,17.46,1,
363,27.46,55.41,21.43,58.51,20.65,5,
365,29.33,61.04,22.64,60.51,22.33,5,
367,29.90,66.28,19.16,62.51,23.92,5,
369,18.05,28.41,16.28,43.55,21.62,5,2.21
371,11.45,28.41,14.39,45.55,19.21,5,
373,11.45,28.41,15.64,47.55,16.13,6,
375,12.47,32.49,16.88,49.55,16.37,6,
377,14.08,38.95,18.32,51.55,16.55,6,
379,16.20,45.20,18.14,53.08,19.29,6,2.19
381,18.36,47.97,13.70,43.70,24.14,6,
383,20.29,47.87,12.63,45.70,23.36,7,
385,20.77,45.24,13.43,47.70,26.31,7,
