time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,41.30,1
7,0.00,0.00,0.00,0.00,51.50,1
9,0.00,0.00,0.00,0.00,57.85,2
11,0.00,0.00,0.00,0.00,57.35,2
13,0.00,0.00,0.00,0.00,58.95,2
15,0.00,0.00,0.00,0.00,59.80,2
17,0.00,0.00,0.09,1.11,41.50,4
19,0.00,0.00,0.00,0.00,52.25,4
21,0.00,0.00,0.00,0.00,59.90,4
23,0.00,0.00,0.00,0.00,59.75,4
25,0.00,0.00,0.00,0.00,44.60,1
27,0.00,0.00,0.00,0.00,28.20,1
29,0.00,0.00,0.08,1.01,14.50,1
31,0.82,3.28,0.31,3.01,0.00,1
33,1.28,5.10,0.42,5.01,21.55,2
35,1.27,5.09,0.58,7.01,32.37,2
37,1.25,5.00,0.75,9.01,59.83,2
39,0.05,0.22,0.92,11.01,61.97,2
41,0.00,0.00,0.00,0.00,56.07,1
43,0.00,0.00,0.00,0.00,39.47,1
45,0.00,0.00,0.05,0.58,43.25,1
47,0.00,0.00,0.22,2.58,42.97,1
49,0.83,3.33,0.18,2.11,37.93,2
51,1.41,5.64,0.34,4.11,40.62,2
53,1.39,5.54,0.51,6.11,47.29,2
55,0.12,0.48,0.81,8.11,48.16,2
57,0.00,0.00,0.08,1.00,54.46,1
59,0.00,0.00,0.00,0.00,50.76,1
61,0.00,0.00,0.00,0.00,47.48,1
63,0.00,0.00,0.13,1.59,39.68,1
65,0.37,1.50,0.22,1.92,33.38,1
67,2.45,5.44,0.86,3.92,26.39,2
69,4.06,5.86,1.75,5.92,25.01,2
71,4.17,5.66,2.03,7.92,20.60,2
73,5.39,9.90,2.70,9.92,21.45,2
75,6.57,10.37,3.51,11.92,18.29,1
77,4.49,6.65,3.32,11.11,12.51,1
79,5.80,11.88,2.73,13.11,9.51,1
81,5.75,11.70,3.51,15.11,12.00,1
83,4.79,7.84,4.34,17.11,14.60,3
85,4.24,5.66,4.55,19.11,22.92,3
87,4.24,5.66,4.26,21.11,25.07,3
89,4.20,5.66,4.76,23.11,36.60,3
91,1.65,5.66,5.38,25.11,35.67,4
93,2.53,5.66,2.55,27.11,37.09,4
95,2.65,5.66,2.88,29.11,36.86,4
97,2.63,5.56,3.34,31.11,40.70,4
99,1.30,4.96,3.94,33.11,37.70,1
101,3.21,7.66,1.37,11.46,36.98,1
103,4.26,12.15,2.05,13.46,36.21,1
105,4.24,12.09,2.70,15.46,34.38,1
107,4.24,12.09,3.14,17.46,27.73,3
109,4.24,12.09,3.72,19.46,24.15,3
111,6.10,14.47,4.27,21.46,23.21,3
113,9.02,18.41,5.19,23.46,26.69,3
115,9.57,18.68,6.19,25.46,28.54,3
117,11.81,23.20,5.62,27.46,28.01,3
119,7.60,18.36,6.40,29.46,27.17,3
121,8.04,18.36,7.45,31.46,23.39,1
123,10.00,18.36,7.67,33.46,22.57,1
125,11.58,22.46,8.84,35.46,22.93,1
127,14.14,31.92,10.13,37.46,21.60,1
129,16.24,35.91,10.09,39.46,20.33,1
131,16.15,35.68,10.84,41.46,19.71,1
133,11.14,18.36,12.00,43.46,17.15,1
135,9.01,18.36,12.98,45.46,13.74,1
137,9.92,18.36,13.75,47.46,7.77,2
139,11.94,19.37,14.36,49.46,4.34,2
141,12.16,19.35,15.31,51.46,6.12,2
143,12.14,19.33,16.64,53.46,12.31,2
145,9.41,18.95,16.30,45.79,16.55,4
147,8.86,18.95,13.23,38.75,18.27,4
149,8.84,18.95,10.23,40.40,20.57,4
151,8.74,18.93,11.23,42.40,23.88,4
153,6.17,8.09,7.89,29.99,24.23,4
155,5.16,9.17,8.44,31.99,24.74,3
157,5.89,12.07,7.85,33.99,28.67,3
159,5.88,12.05,8.59,35.99,29.57,3
161,6.58,14.90,9.42,37.99,34.07,3
163,7.46,18.65,10.36,39.99,35.21,2
