time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,48.17,13
5,0.00,0.00,0.00,0.00,0.00,56.82,13
7,0.00,0.00,0.00,0.00,0.00,60.05,13
9,0.00,0.00,0.00,0.00,0.00,57.33,13
11,0.00,0.00,0.00,0.00,0.00,54.17,13
13,0.00,0.00,0.00,0.00,0.00,50.38,10
15,0.00,0.00,0.00,0.00,0.00,51.38,10
17,0.00,0.00,0.23,0.34,1.05,54.61,10
19,0.00,0.00,0.25,0.59,3.05,57.53,10
21,0.00,0.00,0.00,0.00,0.00,51.55,10
23,0.00,0.00,0.02,0.04,0.20,43.41,11
25,0.00,0.00,0.18,0.43,2.20,48.07,11
27,0.00,0.00,0.11,0.14,1.29,52.95,11
29,0.00,0.00,0.34,0.50,3.30,55.33,11
31,0.00,0.00,0.06,0.14,0.73,51.69,11
33,0.00,0.00,0.04,0.05,0.48,51.80,3
35,0.00,0.00,0.00,0.00,0.00,51.78,3
37,0.00,0.00,0.13,0.06,1.57,46.16,3
39,0.00,0.00,0.20,0.30,1.02,44.49,3
41,0.46,1.84,0.25,0.16,2.65,40.05,3
43,1.41,5.63,0.52,0.48,4.65,33.94,4
45,1.62,5.47,0.86,0.94,6.65,47.38,4
47,0.06,0.24,0.85,0.60,8.65,48.06,4
49,1.59,3.52,0.19,0.25,1.50,47.85,4
51,3.87,11.19,0.53,0.77,3.50,47.72,4
53,3.85,11.11,0.86,1.28,5.50,42.88,5
55,3.78,11.11,1.28,1.86,7.50,45.29,5
57,2.78,11.11,1.96,2.72,9.50,40.68,5
59,3.95,13.17,1.59,2.77,10.80,39.58,5
61,5.56,17.45,2.26,3.52,12.80,31.31,5
63,5.46,17.38,2.92,4.31,14.80,23.47,2
65,8.23,17.38,4.05,5.48,16.80,21.21,2
67,9.94,17.36,5.22,6.70,18.80,23.25,2
69,7.19,16.84,5.36,7.47,20.80,24.31,2
71,7.18,16.81,4.17,4.03,15.92,25.39,2
73,7.18,16.81,3.61,3.89,17.92,28.91,11
75,7.99,16.81,4.36,4.90,19.92,35.36,11
77,7.17,16.77,3.24,2.55,14.30,37.77,11
79,4.18,11.92,3.84,3.18,16.30,39.77,11
81,3.40,11.92,2.88,2.81,18.30,39.66,11
83,4.25,11.92,2.17,1.59,20.30,39.41,4
85,4.24,11.92,2.25,1.74,22.30,41.84,4
87,3.98,10.87,2.70,2.04,24.30,42.38,4
89,1.26,5.03,2.99,2.47,25.88,43.26,4
91,2.90,11.62,1.47,1.38,10.74,46.11,4
93,2.92,11.69,1.36,1.20,12.74,45.94,5
95,2.92,11.69,1.30,1.11,14.74,46.34,5
97,2.26,9.05,1.56,1.29,16.74,45.71,5
99,0.47,1.58,1.29,1.24,10.38,45.18,5
101,1.34,5.37,1.58,1.84,6.01,40.88,5
103,2.61,5.28,1.69,2.12,8.01,36.14,3
105,6.33,17.46,2.03,2.71,10.01,32.19,3
107,10.03,28.80,2.69,3.47,12.01,29.60,3
109,12.59,29.35,3.55,4.67,14.01,27.05,3
111,15.21,33.93,4.40,5.62,16.01,26.84,3
113,12.90,23.93,5.19,6.46,18.01,26.13,5
115,13.34,30.73,6.30,8.03,20.01,25.34,5
117,17.81,40.05,7.42,9.43,22.01,27.52,5
119,22.79,50.40,8.36,10.35,24.01,28.08,5
121,26.42,60.43,8.98,11.39,26.01,28.86,5
123,27.17,63.48,9.66,11.72,28.01,25.52,8
125,27.25,63.79,10.00,12.51,30.01,20.21,8
127,29.70,69.84,9.84,11.97,28.48,17.67,8
129,25.08,65.65,10.19,13.06,25.21,15.33,8
131,15.48,29.68,10.43,13.42,27.21,12.01,8
133,16.89,29.49,9.29,13.26,29.21,14.33,6
135,19.95,35.56,10.35,14.54,31.21,18.78,6
137,24.08,47.47,10.54,13.64,28.69,24.55,6
139,26.00,55.23,9.93,13.63,27.88,28.07,6
141,28.03,63.43,9.35,11.88,25.43,30.69,6
143,22.47,63.54,8.56,11.59,24.22,29.97,7
145,20.39,63.52,9.31,11.63,25.30,30.37,7
147,20.77,67.24,9.26,9.80,27.30,27.72,7
149,23.05,79.48,10.43,11.10,29.30,27.18,7
151,28.60,87.94,9.94,11.69,31.30,22.57,7
153,19.82,43.08,10.99,12.94,33.30,18.45,2
155,18.30,35.87,12.04,14.19,35.30,19.53,2
157,21.11,41.05,13.21,15.49,37.30,19.70,2
159,25.51,50.55,11.47,15.00,39.30,20.13,2
161,27.19,51.25,12.54,16.02,41.30,17.75,2
163,32.56,62.97,14.07,17.67,43.30,15.59,1
165,42.98,67.60,15.52,19.15,45.30,16.04,1
167,42.91,69.05,16.27,18.99,45.32,15.76,1
169,31.87,76.71,16.98,20.24,47.32,14.49,1
171,32.26,85.86,16.01,19.86,42.24,12.66,1
173,35.14,93.20,16.41,19.84,41.36,12.26,5
175,38.73,96.62,17.61,20.97,41.81,13.29,5
177,42.30,103.92,17.20,18.35,42.71,13.97,5
179,43.46,108.76,17.23,18.84,38.50,14.30,5
181,45.19,114.19,17.56,19.57,40.50,13.70,5
183,47.92,119.65,18.18,19.19,42.50,13.00,6
185,53.90,127.58,17.19,18.91,44.50,13.64,6
187,56.87,129.62,17.85,18.61,46.50,14.59,6
189,61.91,141.52,18.80,19.08,48.50,16.80,6
191,65.51,148.16,17.53,18.27,50.50,17.39,6
193,69.94,157.50,18.99,19.82,52.50,16.35,16
195,73.20,161.35,19.96,20.23,54.50,14.85,16
197,76.39,161.17,18.98,17.78,56.50,15.95,16
199,81.48,159.27,19.02,18.66,43.05,14.21,16
201,46.14,135.01,19.15,18.33,42.94,15.08,16
203,41.23,135.61,17.91,18.65,44.94,14.70,5
205,43.45,135.61,19.25,20.08,46.94,13.21,5
207,46.47,135.61,20.86,21.72,48.94,14.86,5
209,48.06,135.44,21.33,22.51,48.51,17.51,5
211,49.03,132.41,21.67,23.21,50.51,18.90,5
213,48.16,124.33,20.50,22.43,52.51,21.14,2
215,38.21,97.74,21.69,23.76,54.51,19.85,2
217,33.41,105.34,23.55,25.57,56.51,17.56,2
219,36.15,109.94,25.13,27.39,58.51,15.62,2
221,41.62,117.75,25.98,27.41,60.51,14.08,2
223,49.54,132.54,27.68,29.17,62.51,10.43,1
225,55.83,141.78,29.55,31.17,64.51,8.34,1
227,62.22,147.28,31.02,32.05,66.51,10.14,1
229,66.37,147.99,32.30,33.74,68.51,8.41,1
231,70.23,151.72,32.75,33.41,70.51,8.32,1
233,71.53,163.43,30.95,33.15,72.51,8.01,9
235,73.39,166.10,32.51,34.32,74.51,9.47,9
237,74.21,166.09,33.90,35.61,76.51,9.69,9
239,77.04,167.11,33.62,34.00,78.51,10.67,9
241,80.38,175.97,35.15,35.29,80.51,12.24,9
243,81.84,179.84,36.61,36.34,82.51,11.89,2
245,85.60,192.84,37.86,37.82,84.51,10.49,2
247,83.88,183.70,39.29,38.82,86.51,10.48,2
249,62.48,187.00,39.00,39.84,88.51,11.22,2
251,63.14,192.31,37.92,39.29,90.51,11.62,2
253,66.03,196.88,38.09,39.23,92.51,11.33,6
255,67.89,196.54,39.31,40.39,94.51,12.86,6
257,60.37,152.57,40.13,40.46,96.51,12.85,6
