time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.10
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.63
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.47
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.97
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.60
19,0.00,0.00,0.00,0.00,1.86,0.00,0.00,0.62,0.37,1.86,30.35
21,0.00,0.00,0.00,0.00,3.86,0.22,0.00,1.36,0.90,3.86,19.52
23,7.71,0.00,3.85,7.71,5.86,2.22,0.00,2.69,2.50,5.86,30.38
25,15.05,0.00,7.53,15.05,7.86,4.22,0.00,4.03,4.10,7.86,27.95
27,15.27,0.00,7.63,15.27,0.00,6.22,0.00,2.07,3.73,6.22,42.48
29,2.84,0.00,1.42,2.84,0.00,8.22,0.00,2.74,4.93,8.22,35.56
31,5.48,0.00,2.74,5.48,0.00,7.89,0.00,2.63,4.73,7.89,29.36
33,11.44,0.00,5.72,11.44,0.00,9.89,0.00,3.30,5.93,9.89,29.30
35,11.42,1.25,6.33,11.42,0.00,11.89,1.53,4.47,7.44,11.89,24.77
37,11.42,5.60,8.51,11.42,0.00,13.89,3.53,5.81,9.04,13.89,23.56
39,11.42,5.80,8.61,11.42,0.00,15.89,5.53,7.14,10.64,15.89,23.59
41,11.42,11.52,11.47,11.52,0.00,17.89,7.53,8.47,12.24,17.89,22.74
43,16.80,11.30,14.05,16.80,0.00,19.89,9.53,9.81,13.84,19.89,26.17
45,8.61,11.30,9.95,11.30,0.00,15.87,11.53,9.13,11.83,15.87,24.06
47,0.00,11.30,5.65,11.30,0.00,7.35,13.53,6.96,7.11,13.53,24.18
49,0.00,11.30,5.65,11.30,1.43,6.08,15.53,7.68,7.04,15.53,18.80
51,0.00,11.30,5.65,11.30,3.43,0.00,17.53,6.98,4.19,17.53,8.37
53,0.00,11.30,5.65,11.30,1.74,0.00,19.53,7.09,4.25,19.53,2.37
55,0.00,13.74,6.87,13.74,0.00,0.00,21.53,7.18,4.31,21.53,0.10
57,0.00,17.79,8.90,17.79,0.00,0.00,23.53,7.84,4.71,23.53,0.00
59,0.00,17.74,8.87,17.74,0.00,0.00,25.53,8.51,5.11,25.53,0.00
61,0.00,17.74,8.87,17.74,0.00,0.00,27.53,9.18,5.51,27.53,0.00
63,0.00,17.74,8.87,17.74,0.00,0.00,29.53,9.84,5.91,29.53,0.00
65,0.00,17.74,8.87,17.74,0.00,0.00,31.53,10.51,6.31,31.53,2.00
67,0.00,17.72,8.86,17.72,0.00,0.00,33.53,11.18,6.71,33.53,23.60
69,0.00,5.95,2.97,5.95,0.00,0.00,30.67,10.22,6.13,30.67,48.90
71,0.00,0.00,0.00,0.00,0.00,0.00,17.56,5.85,3.51,17.56,58.00
