time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,60.99,4
5,0.00,0.00,0.00,0.00,59.54,4
7,0.00,0.00,0.00,0.00,57.42,4
9,0.00,0.00,0.00,0.00,57.64,4
11,0.00,0.00,0.00,0.00,58.04,4
13,0.00,0.00,0.00,0.00,54.68,2
15,0.00,0.00,0.00,0.00,52.57,2
17,0.00,0.00,0.05,0.55,51.72,2
19,0.00,0.00,0.05,0.60,44.37,2
21,0.00,0.00,0.32,2.60,36.95,2
23,0.77,3.06,0.38,4.60,35.10,11
25,2.70,10.81,0.55,6.60,34.61,11
27,4.12,16.48,0.69,6.56,37.60,11
29,1.74,6.94,1.09,8.56,43.76,11
31,1.42,5.69,1.07,5.70,46.73,11
33,1.42,5.68,0.86,7.70,46.87,8
35,1.42,5.68,0.81,9.70,45.24,8
37,1.42,5.68,0.99,11.70,41.91,8
39,1.42,5.68,1.49,13.70,42.59,8
41,1.42,5.68,1.66,15.70,37.26,8
43,1.42,5.68,1.58,17.70,37.48,1
45,1.42,5.68,2.01,19.70,44.15,1
47,1.42,5.68,2.63,21.70,48.22,1
49,2.07,5.68,2.53,23.70,48.77,1
51,2.49,5.68,2.43,25.70,48.48,1
53,2.49,5.68,2.88,27.70,42.65,3
55,2.40,5.59,3.16,29.70,43.45,3
57,0.12,0.48,3.77,31.70,35.51,3
59,0.65,1.56,0.58,4.72,31.31,3
61,4.26,8.38,1.08,6.72,30.15,3
63,6.46,16.89,1.51,8.72,31.17,12
65,7.81,17.24,2.14,10.72,36.13,12
67,7.64,17.20,2.58,10.25,40.40,12
69,2.36,4.94,2.15,11.13,40.20,12
71,1.13,4.51,1.95,11.11,37.04,12
73,1.13,4.51,1.41,13.11,34.38,1
75,3.00,10.96,1.55,15.11,36.66,1
77,2.58,8.77,1.98,17.11,39.87,1
79,1.42,5.69,1.41,7.46,39.61,1
81,1.85,6.27,1.77,9.46,40.58,1
83,4.46,12.69,1.78,11.46,42.38,7
85,4.39,12.52,2.28,13.46,43.41,7
87,4.17,10.32,1.57,11.20,42.77,7
89,2.42,5.03,1.98,11.32,42.77,7
91,3.46,9.28,1.75,10.75,37.83,7
93,4.06,11.70,2.29,12.75,36.49,4
95,4.90,11.69,2.77,14.75,35.07,4
97,7.14,16.30,3.60,16.75,33.32,4
99,8.49,18.03,3.50,18.75,32.52,4
101,10.91,20.79,4.04,20.75,30.88,4
103,11.48,23.08,4.83,22.75,27.81,1
105,11.48,23.07,5.57,24.75,26.86,1
107,12.75,28.15,6.80,26.75,27.21,1
109,13.34,29.78,6.57,28.75,28.58,1
111,7.71,17.99,7.16,30.75,25.99,1
113,10.11,17.99,7.78,32.75,24.73,5
115,14.57,18.26,8.31,34.75,28.69,5
117,14.61,18.09,9.22,36.75,31.75,5
119,11.83,18.09,9.65,30.44,32.23,5
121,10.12,18.09,10.27,28.86,31.45,5
123,10.12,18.09,9.31,30.86,26.51,7
125,12.74,18.09,10.62,32.86,21.84,7
