time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.79,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.50,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.80,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.16,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.16,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.83,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.18,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.06,0.11,0.18,34.84,0.00
17,0.00,1.78,0.89,1.78,0.00,0.00,2.18,0.73,1.31,2.18,40.15,0.00
19,0.00,4.60,2.30,4.60,0.00,0.00,4.18,1.39,2.51,4.18,43.38,0.00
21,0.00,4.55,2.27,4.55,0.00,0.00,6.18,2.06,3.71,6.18,44.08,0.00
23,0.00,4.55,2.27,4.55,0.00,0.00,8.18,2.73,4.91,8.18,41.20,0.00
25,0.00,4.46,2.23,4.46,1.51,0.00,10.18,3.90,6.41,10.18,45.41,0.00
27,1.59,0.19,0.89,1.59,3.51,0.00,12.18,5.23,8.01,12.18,47.85,1.00
29,0.21,0.00,0.11,0.21,5.51,0.00,0.00,1.84,1.10,5.51,40.01,0.00
31,0.00,0.00,0.00,0.00,7.51,0.81,0.00,2.77,1.66,7.51,30.68,0.00
33,12.29,0.00,6.15,12.29,9.51,2.81,0.00,4.11,2.46,9.51,31.45,0.00
35,20.87,0.00,10.43,20.87,11.51,4.81,0.00,5.44,3.26,11.51,30.54,0.00
37,23.56,0.00,11.78,23.56,13.51,6.81,0.00,6.77,4.06,13.51,27.11,0.00
39,23.53,0.00,11.77,23.53,15.51,8.81,0.00,8.11,4.86,15.51,30.88,0.00
41,23.53,0.00,11.77,23.53,17.51,10.81,0.22,9.51,5.80,17.51,31.91,1.00
43,23.53,0.00,11.77,23.53,19.51,12.81,0.66,10.99,6.86,19.51,34.39,1.00
45,23.53,0.00,11.77,23.53,21.51,14.81,0.00,12.11,7.26,21.51,31.47,0.00
47,23.53,1.36,12.45,23.53,23.51,16.81,0.87,13.73,8.58,23.51,27.98,0.00
49,23.53,4.99,14.26,23.53,25.51,18.81,2.87,15.73,10.58,25.51,19.71,0.00
51,23.53,4.93,14.23,23.53,27.51,20.81,4.87,17.73,12.58,27.51,13.27,0.00
53,23.89,5.66,14.77,23.89,29.51,22.81,6.87,19.73,14.58,29.51,5.15,0.00
55,29.91,11.53,20.72,29.91,31.51,24.81,8.87,21.73,16.58,31.51,0.92,0.00
57,29.69,21.47,25.58,29.69,33.51,26.81,10.87,23.73,18.58,33.51,5.28,1.00
59,29.69,25.10,27.39,29.69,25.96,28.81,12.87,22.55,18.67,28.81,7.24,0.00
61,29.68,25.07,27.38,29.68,27.96,30.81,14.87,24.55,20.67,30.81,13.09,0.00
63,29.04,25.07,27.06,29.04,29.96,32.81,16.87,26.55,22.67,32.81,13.68,0.00
65,27.16,25.07,26.11,27.16,31.96,34.81,18.87,28.55,24.67,34.81,12.54,0.00
67,24.94,25.07,25.01,25.07,33.96,36.81,20.87,30.55,26.67,36.81,16.66,1.00
69,23.82,25.07,24.45,25.07,35.96,16.94,22.87,25.25,24.30,35.96,21.50,1.00
71,1.13,25.07,13.10,25.07,36.23,18.94,24.87,26.68,25.95,36.23,23.49,1.00
73,0.00,25.07,12.54,25.07,2.21,20.94,26.87,16.67,20.75,26.87,22.51,1.00
75,0.00,25.07,12.54,25.07,4.21,0.00,28.87,11.03,18.16,28.87,22.22,1.00
77,0.00,25.07,12.54,25.07,2.31,0.00,30.87,11.06,18.98,30.87,16.87,1.00
79,0.00,25.07,12.54,25.07,0.00,0.00,32.87,10.96,19.72,32.87,17.24,0.00
81,0.00,29.40,14.70,29.40,0.00,0.00,34.87,11.62,20.92,34.87,15.92,0.00
83,0.00,35.08,17.54,35.08,0.00,0.00,36.87,12.29,22.12,36.87,15.74,0.00
85,0.00,37.14,18.57,37.14,0.00,0.00,38.87,12.96,23.32,38.87,13.23,0.00
87,0.00,37.12,18.56,37.12,0.00,0.00,40.87,13.62,24.52,40.87,9.28,0.00
89,0.00,37.12,18.56,37.12,0.00,0.00,42.87,14.29,25.72,42.87,5.95,1.00
91,3.15,37.12,20.14,37.12,0.00,2.00,38.45,13.48,23.47,38.45,10.27,1.00
93,4.49,41.17,22.83,41.17,0.00,4.00,39.54,14.51,24.52,39.54,11.15,1.00
95,4.48,36.27,20.38,36.27,0.00,6.00,38.78,14.93,24.47,38.78,17.26,1.00
97,4.48,0.00,2.24,4.48,0.00,8.00,17.31,8.43,11.98,17.31,17.13,1.00
99,4.48,0.00,2.24,4.48,0.00,10.00,15.96,8.65,11.57,15.96,0.00,1.00
101,4.48,0.00,2.24,4.48,0.00,12.00,7.40,6.47,6.84,12.00,0.00,1.00
103,4.48,0.00,2.24,4.48,0.00,14.00,0.00,4.67,2.80,14.00,0.00,0.00
105,4.48,0.00,2.24,4.48,0.00,16.00,0.00,5.33,3.20,16.00,0.00,0.00
107,4.48,0.00,2.24,4.48,0.00,18.00,0.00,6.00,3.60,18.00,23.00,0.00
109,4.48,0.00,2.24,4.48,0.00,20.00,0.00,6.67,4.00,20.00,27.41,0.00
111,4.48,0.00,2.24,4.48,0.00,22.00,0.00,7.33,4.40,22.00,31.53,0.00
113,4.48,0.00,2.24,4.48,0.00,24.00,0.00,8.00,4.80,24.00,43.64,0.00
115,4.48,0.00,2.24,4.48,0.00,26.00,0.00,8.67,5.20,26.00,48.34,0.00
117,4.48,0.00,2.24,4.48,0.00,28.00,0.00,9.33,5.60,28.00,43.80,0.00
119,4.48,0.00,2.24,4.48,0.00,30.00,0.00,10.00,6.00,30.00,43.08,0.00
121,4.48,0.00,2.24,4.48,0.00,32.00,0.41,10.80,6.64,32.00,35.40,0.00
123,4.48,1.66,3.07,4.48,0.00,34.00,2.41,12.13,8.24,34.00,29.50,0.00
125,4.48,5.01,4.75,5.01,0.00,36.00,4.41,13.47,9.84,36.00,24.68,0.00
127,4.39,9.58,6.99,9.58,0.00,38.00,6.41,14.80,11.44,38.00,23.40,0.00
129,0.00,15.46,7.73,15.46,0.00,40.00,8.41,16.13,13.04,40.00,21.15,1.00
131,0.00,17.91,8.96,17.91,0.00,1.15,10.41,3.85,6.47,10.41,14.86,1.00
133,0.00,17.90,8.95,17.90,0.00,0.00,12.41,4.14,7.45,12.41,9.45,0.00
