time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.34,0.00,0,
3,0.00,0.00,0.00,0.00,58.52,0.00,3,
5,0.00,0.00,0.00,0.00,63.53,0.00,3,
7,0.00,0.00,0.00,0.00,60.14,0.00,3,
9,0.00,0.00,0.00,0.00,59.56,0.00,3,4.00
11,0.00,0.00,0.00,0.00,56.24,0.00,3,
13,0.00,0.00,0.00,0.00,52.80,0.00,1,
15,0.00,0.00,0.01,0.08,49.93,0.00,1,
17,0.57,2.29,0.24,2.08,48.76,1.00,1,
19,1.48,4.70,0.41,4.08,43.82,1.00,1,2.00
21,2.27,4.67,0.82,6.08,41.77,0.00,1,
23,3.24,4.67,1.48,8.08,39.35,1.00,4,
25,3.72,5.32,2.00,10.08,39.03,1.00,4,
27,4.87,5.31,2.96,12.08,41.67,2.00,4,
29,4.83,5.31,3.39,14.08,38.80,1.00,4,1.85
31,4.83,5.31,4.08,16.08,34.21,0.00,4,
33,6.67,11.85,5.14,18.08,32.08,1.00,1,
35,8.34,17.99,6.21,20.08,34.65,0.00,1,
37,9.57,17.92,7.40,22.08,32.14,2.00,1,
39,9.74,17.92,7.81,24.08,30.70,1.00,1,1.27
41,11.39,17.92,9.05,26.08,31.44,2.00,1,
43,14.03,23.91,10.13,28.08,30.25,1.00,2,
45,14.44,24.30,11.16,30.08,27.85,0.00,2,
47,13.75,24.30,12.50,32.08,24.37,2.00,2,
49,10.72,21.62,11.29,34.08,24.06,2.00,2,1.80
51,10.97,23.22,10.22,36.08,21.65,2.00,2,
53,15.21,27.96,10.94,38.08,18.54,2.00,1,
55,15.99,29.62,11.14,40.08,17.12,0.00,1,
57,16.87,29.62,12.96,42.08,15.05,2.00,1,
59,18.69,29.62,13.45,44.08,17.09,1.00,1,1.22
61,20.43,29.89,14.45,46.08,16.67,1.00,1,
63,23.25,41.18,15.03,48.08,16.86,0.00,2,
65,23.35,41.57,16.69,50.08,19.83,0.00,2,
67,25.81,41.57,18.36,52.08,22.46,2.00,2,
