time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.34,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.21,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.12,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.82,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.25,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.65,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.61,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.01,0.03,49.33,0.00
17,0.00,1.33,0.67,1.33,0.00,0.00,2.03,0.68,0.68,2.03,46.39,0.00
19,0.00,4.77,2.38,4.77,0.00,0.04,4.03,1.36,1.36,4.03,40.17,1.00
21,0.00,4.67,2.34,4.67,0.00,0.00,6.03,2.01,2.01,6.03,39.54,0.00
23,0.00,4.67,2.34,4.67,1.88,0.00,8.03,3.30,3.30,8.03,30.88,0.00
25,0.88,4.58,2.73,4.58,3.88,0.00,10.03,4.64,4.64,10.03,44.43,1.00
27,1.14,0.00,0.57,1.14,0.00,0.00,12.03,4.01,4.01,12.03,40.50,1.00
29,10.81,0.00,5.41,10.81,1.73,0.00,0.00,0.58,0.58,1.73,36.93,0.00
31,10.65,0.00,5.32,10.65,3.73,0.00,0.00,1.24,1.24,3.73,29.76,0.00
33,13.89,0.00,6.95,13.89,5.73,0.00,0.00,1.91,1.91,5.73,30.10,0.00
35,20.42,0.00,10.21,20.42,7.73,1.25,0.00,2.99,2.99,7.73,29.76,0.00
37,23.73,0.00,11.86,23.73,9.73,3.25,0.00,4.33,4.33,9.73,29.28,0.00
39,23.71,0.00,11.85,23.71,11.73,5.25,0.00,5.66,5.66,11.73,27.29,0.00
41,27.70,0.00,13.85,27.70,13.73,7.25,0.00,6.99,6.99,13.73,23.58,0.00
43,34.42,0.00,17.21,34.42,15.73,9.25,0.00,8.33,8.33,15.73,17.37,0.00
45,36.41,0.00,18.21,36.41,17.73,11.25,0.00,9.66,9.66,17.73,14.51,0.00
47,42.16,0.00,21.08,42.16,19.73,13.25,0.00,10.99,10.99,19.73,13.66,0.00
49,51.01,0.00,25.50,51.01,21.73,15.25,0.00,12.33,12.33,21.73,15.40,0.00
51,56.06,0.00,28.03,56.06,23.73,17.25,0.00,13.66,13.66,23.73,12.51,0.00
53,61.28,0.00,30.64,61.28,25.73,19.25,0.40,15.13,15.13,25.73,8.49,0.00
55,61.15,0.00,30.57,61.15,27.73,21.25,2.40,17.13,17.13,27.73,8.80,0.00
