time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,36.03,1
3,0.00,0.00,0.00,0.00,47.00,1
5,0.00,0.00,0.00,0.00,56.60,1
7,0.00,0.00,0.00,0.00,59.99,1
9,0.00,0.00,0.00,0.00,54.65,1
11,0.00,0.00,0.00,0.00,50.95,1
13,0.00,0.00,0.10,1.25,46.32,1
15,0.00,0.00,0.27,3.25,48.31,1
17,0.00,0.00,0.00,0.00,44.21,1
19,0.00,0.00,0.03,0.40,49.98,1
21,0.00,0.00,0.00,0.00,50.63,1
23,0.00,0.00,0.05,0.63,44.36,3
25,0.16,0.64,0.01,0.12,36.44,3
27,1.41,5.63,0.18,2.12,40.96,3
29,0.00,0.00,0.41,4.12,40.94,3
31,0.38,1.51,0.15,1.80,39.13,3
33,1.12,4.49,0.32,3.80,41.24,3
35,2.76,11.04,0.66,5.80,37.19,3
37,2.87,11.49,0.99,7.80,33.75,3
39,2.87,11.49,1.36,9.80,30.48,3
41,3.56,14.22,1.76,11.80,25.45,2
43,5.19,17.78,2.15,13.80,21.31,2
45,6.96,22.40,2.65,15.80,20.50,2
47,6.07,24.03,3.15,17.80,22.76,2
49,7.15,28.61,3.10,19.80,24.96,2
51,7.56,30.22,3.75,21.80,23.01,4
53,7.56,30.22,4.10,23.80,19.15,4
55,8.90,35.61,4.60,25.80,17.55,4
57,11.26,45.03,5.10,27.80,10.27,4
59,12.63,50.52,5.69,29.80,10.65,1
61,13.90,55.27,6.29,31.80,10.46,1
63,16.36,55.19,6.96,33.80,11.98,1
65,18.50,61.95,7.62,35.80,16.07,1
67,18.51,62.01,5.14,34.08,22.19,1
69,19.82,67.23,5.00,27.86,23.71,1
71,19.97,67.83,5.34,25.98,21.21,1
73,20.60,67.63,5.90,25.29,18.61,1
75,8.47,12.05,6.33,27.29,16.32,1
77,9.89,15.80,7.12,29.29,15.86,1
79,11.73,18.08,7.63,31.29,19.38,1
81,12.08,18.22,8.80,33.29,21.24,1
83,12.08,18.22,9.15,35.29,20.63,1
85,12.08,18.22,9.64,37.29,19.60,1
87,12.08,18.22,10.47,39.29,17.14,3
89,12.54,18.22,11.28,41.29,16.08,3
91,13.88,19.71,12.15,43.29,14.47,3
93,15.80,24.11,13.32,45.29,14.29,3
95,15.56,24.03,14.15,43.99,13.44,3
97,17.17,27.40,12.20,36.89,12.16,3
99,15.53,38.08,10.13,27.99,15.11,3
101,18.41,45.22,10.88,29.99,14.44,2
103,18.90,45.16,10.85,31.99,11.62,2
105,18.90,45.16,11.68,33.99,10.34,2
107,20.77,49.93,12.79,35.99,9.64,2
109,22.99,55.98,10.93,36.49,10.69,2
111,23.56,57.69,11.94,36.40,11.17,4
113,23.50,57.68,11.30,35.57,8.80,4
115,24.11,57.68,10.91,37.57,13.45,4
117,23.18,57.68,11.91,39.57,16.18,4
119,20.28,57.68,11.80,38.21,17.85,1
121,15.74,57.68,10.53,40.21,15.68,1
123,17.04,62.26,11.36,42.21,17.21,1
125,20.08,69.24,12.23,44.21,16.19,1
127,20.36,70.51,12.15,43.95,15.64,1
129,22.21,73.45,13.33,44.07,19.93,1
131,25.67,79.20,14.47,43.75,22.69,1
133,28.60,87.35,15.84,44.22,23.38,1
135,29.62,89.04,17.14,43.79,20.71,1
137,32.68,99.06,17.31,43.81,18.42,1
139,37.20,113.54,15.79,45.81,18.13,1
141,41.17,121.76,17.09,47.81,16.08,1
143,42.59,121.54,17.83,49.81,16.37,1
145,44.38,121.20,17.86,51.81,16.96,1
147,46.73,125.26,19.02,53.81,17.06,1
149,36.99,86.44,20.13,55.81,16.55,1
151,18.05,29.99,21.36,57.81,14.99,1
153,18.05,29.99,22.64,59.81,12.71,1
155,19.23,29.99,22.73,61.81,11.68,3
157,19.65,29.99,24.06,63.81,10.52,3
159,19.57,29.99,25.16,65.81,11.57,3
161,19.83,36.03,26.52,67.81,13.71,3
163,16.76,35.78,19.08,69.81,14.48,2
165,14.60,35.78,18.46,71.81,14.17,2
167,16.46,35.78,18.90,73.81,16.42,2
169,18.80,35.78,20.02,75.81,18.68,2
171,18.75,35.78,18.61,77.81,19.42,2
173,19.63,39.31,19.11,79.81,18.74,2
175,19.21,35.78,19.81,81.81,14.60,4
177,20.83,35.78,17.90,83.81,13.56,4
179,22.58,35.78,19.21,85.81,13.89,4
181,21.06,35.78,19.36,87.81,13.94,4
183,25.42,39.35,11.19,40.06,13.31,1
185,25.29,44.57,10.99,34.41,17.18,1
187,19.35,32.03,11.61,36.25,21.14,1
189,10.72,18.04,11.04,38.25,22.14,1
191,10.01,18.01,11.04,40.25,22.04,1
193,11.47,18.01,11.82,42.25,21.76,1
195,13.07,24.57,12.34,44.25,21.44,1
197,13.00,24.31,12.63,46.25,21.02,1
199,13.67,24.31,13.56,48.25,20.41,1
201,14.37,24.31,14.74,50.25,20.65,1
203,14.36,24.31,15.64,52.25,21.33,1
205,14.36,24.31,16.88,54.25,19.95,1
207,16.05,31.07,17.78,56.25,18.15,1
209,17.41,30.82,19.11,58.25,17.52,1
211,18.79,30.82,20.08,60.25,14.54,1
213,21.85,30.82,21.25,62.25,9.93,1
215,24.49,33.00,22.54,64.25,7.06,1
217,26.48,38.46,23.72,66.25,7.88,1
219,28.74,43.30,24.94,68.25,6.06,3
221,30.78,49.11,26.31,70.25,5.68,3
