time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,38.30,1
7,0.00,0.00,0.00,0.00,49.60,1
9,0.00,0.00,0.00,0.00,55.55,1
11,0.00,0.00,0.00,0.00,58.50,1
13,0.00,0.00,0.00,0.00,48.63,1
15,0.00,0.00,0.00,0.00,48.05,1
17,0.00,0.00,0.15,1.81,46.66,1
19,0.19,0.75,0.32,3.81,44.94,1
21,0.77,3.10,0.48,5.81,48.19,1
23,1.64,6.57,0.65,7.81,42.04,3
25,2.64,10.55,0.82,9.81,32.20,3
27,2.64,10.54,1.08,11.81,25.61,3
29,4.37,15.54,0.84,8.85,18.45,3
31,3.42,9.32,1.17,10.85,19.94,3
33,2.41,8.17,1.19,7.52,21.80,3
35,3.92,10.36,1.43,7.19,24.37,3
37,3.89,10.35,1.23,9.19,28.94,3
39,3.89,10.35,1.57,11.19,30.18,2
41,3.89,10.35,2.04,13.19,28.57,2
43,3.89,10.35,2.54,15.19,28.46,2
45,5.27,15.85,3.04,17.19,25.31,2
47,5.64,17.34,2.90,19.19,17.62,2
49,6.88,17.34,3.28,21.19,15.67,2
51,7.22,17.34,3.80,23.19,16.73,2
53,8.85,17.34,4.47,25.19,17.28,2
55,8.79,17.34,5.13,27.19,13.03,2
57,8.79,17.34,5.81,29.19,14.51,2
59,8.79,17.34,6.47,31.19,19.89,4
61,8.79,17.34,7.13,33.19,19.75,4
63,8.79,17.34,7.80,35.19,19.63,4
65,9.47,23.41,8.47,37.19,17.79,4
67,7.32,23.46,7.65,39.19,15.39,4
69,7.32,23.46,7.02,41.19,17.26,4
71,9.72,28.46,7.56,43.19,18.04,4
73,10.63,30.25,8.43,45.19,17.37,4
75,11.93,30.25,9.43,47.19,15.20,4
77,11.89,30.25,10.43,49.19,10.65,4
79,12.25,31.69,11.55,51.19,6.98,1
81,16.12,41.82,12.83,53.19,4.88,1
83,18.00,42.69,14.16,55.19,6.03,1
85,17.52,42.69,15.63,57.19,6.38,1
87,16.37,42.69,13.69,56.45,8.62,1
89,16.37,42.69,12.18,46.49,12.52,1
91,13.53,31.32,11.52,40.27,12.61,1
93,10.13,17.74,9.97,42.27,11.12,1
95,10.23,17.74,10.15,44.27,11.41,1
97,11.79,23.85,10.84,46.27,9.50,1
99,11.73,23.63,10.09,48.27,13.65,1
101,11.73,23.63,10.76,50.27,12.09,1
103,12.40,23.63,11.46,52.27,8.97,3
105,14.25,23.63,12.30,54.27,7.59,3
107,14.20,23.63,13.14,56.27,11.40,3
109,12.30,23.63,14.14,58.27,17.15,3
111,7.39,23.63,11.63,51.60,18.96,3
113,5.91,23.63,9.25,46.07,19.80,3
115,5.91,23.63,7.62,48.07,20.52,3
117,5.91,23.63,8.12,50.07,21.32,2
119,5.91,23.63,8.72,52.07,25.71,2
121,5.91,23.63,9.19,54.07,32.10,2
123,5.91,23.63,9.69,56.07,35.43,2
125,4.60,18.41,9.20,47.00,38.26,2
127,1.30,5.21,5.62,47.35,40.73,2
129,1.30,5.21,3.52,22.07,34.79,2
131,2.01,8.03,2.26,24.07,31.20,2
133,3.05,11.01,2.92,26.07,27.49,2
135,2.75,10.98,3.26,28.07,21.59,4
137,2.75,10.98,3.26,30.07,19.49,4
139,3.11,10.98,3.79,32.07,23.62,4
141,4.61,7.89,3.60,34.07,30.96,4
143,1.26,4.30,2.09,14.70,39.46,4
145,1.07,4.30,0.77,7.50,42.58,4
147,1.07,4.30,0.79,9.50,40.74,4
149,1.07,4.30,0.96,11.50,34.43,4
151,2.18,8.74,1.27,13.50,31.93,4
153,2.69,10.78,1.64,15.50,27.88,1
155,2.69,10.77,2.16,17.50,23.63,1
157,3.70,10.77,2.81,19.50,27.49,1
159,5.15,10.77,3.47,21.50,21.20,1
161,5.12,10.77,4.24,23.50,18.94,1
163,5.12,10.77,4.83,25.50,18.46,1
