time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.30
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.80
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.10
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.60
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.30
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.70
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.50
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.80
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.20
19,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.62,1.11,1.85,55.65
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.75
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.15
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.07
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.40
31,0.00,0.00,0.00,0.00,1.36,0.00,1.54,0.97,1.12,1.54,32.45
33,1.71,3.02,2.37,3.02,3.36,0.00,3.54,2.30,2.72,3.54,39.40
35,0.00,5.59,2.80,5.59,0.00,0.00,5.54,1.85,1.11,5.54,44.33
37,0.00,5.57,2.78,5.57,0.00,0.00,7.54,2.51,1.51,7.54,42.67
39,0.00,5.57,2.78,5.57,0.00,0.00,9.54,3.18,1.91,9.54,35.62
41,0.00,5.47,2.74,5.47,0.00,0.32,11.54,3.96,2.37,11.54,35.93
43,1.52,0.24,0.88,1.52,0.00,2.32,13.54,5.29,3.17,13.54,21.60
45,4.52,0.00,2.26,4.52,0.00,4.32,0.00,1.44,0.86,4.32,19.57
47,8.94,0.00,4.47,8.94,1.58,6.32,0.00,2.63,2.21,6.32,17.40
49,10.50,0.00,5.25,10.50,3.58,8.32,0.00,3.97,3.81,8.32,23.27
51,16.97,0.00,8.49,16.97,5.58,10.32,0.00,5.30,5.41,10.32,35.30
53,8.65,0.00,4.33,8.65,7.58,0.00,0.00,2.53,4.55,7.58,43.63
55,0.00,0.00,0.00,0.00,6.52,0.00,0.00,2.17,3.91,6.52,35.73
57,2.05,0.00,1.02,2.05,8.52,0.00,0.00,2.84,5.11,8.52,27.93
59,0.00,0.00,0.00,0.00,10.52,0.00,0.00,3.51,6.31,10.52,36.22
61,0.00,2.53,1.26,2.53,12.52,0.00,1.33,4.62,7.78,12.52,38.53
63,0.00,4.58,2.29,4.58,14.52,0.00,3.33,5.95,9.38,14.52,36.80
65,0.00,4.26,2.13,4.26,16.52,0.00,5.33,7.28,10.98,16.52,38.82
67,0.00,0.00,0.00,0.00,18.52,0.00,7.33,8.62,12.58,18.52,42.10
69,0.00,0.00,0.00,0.00,20.52,0.00,1.94,7.49,12.70,20.52,40.18
71,0.00,0.00,0.00,0.00,22.52,0.00,0.00,7.51,13.51,22.52,36.03
73,0.00,0.00,0.00,0.00,24.52,0.00,0.00,8.17,14.71,24.52,37.79
75,0.00,0.00,0.00,0.00,1.99,0.00,1.47,1.15,1.49,1.99,35.45
77,0.00,7.27,3.63,7.27,3.99,0.00,3.47,2.48,3.09,3.99,33.48
79,0.00,11.54,5.77,11.54,0.00,0.00,5.47,1.82,1.09,5.47,34.76
81,0.00,11.47,5.73,11.47,0.36,0.00,7.47,2.61,1.71,7.47,33.81
83,1.29,11.47,6.38,11.47,2.36,0.08,9.47,3.97,3.32,9.47,27.61
85,1.42,11.47,6.44,11.47,4.36,2.08,11.47,5.97,5.32,11.47,20.09
87,7.81,11.47,9.64,11.47,6.36,4.08,13.47,7.97,7.32,13.47,15.53
89,19.09,11.47,15.28,19.09,8.36,6.08,15.47,9.97,9.32,15.47,16.11
91,23.99,11.47,17.73,23.99,10.36,8.08,17.47,11.97,11.32,17.47,12.00
93,23.94,11.47,17.71,23.94,12.36,10.08,19.47,13.97,13.32,19.47,15.02
95,24.31,17.17,20.74,24.31,0.00,12.08,21.47,11.18,6.71,21.47,17.39
97,30.69,18.29,24.49,30.69,0.00,14.08,23.47,12.52,7.51,23.47,21.56
99,16.43,18.29,17.36,18.29,0.00,14.37,25.47,13.28,7.97,25.47,17.61
101,0.90,18.29,9.59,18.29,0.00,14.41,27.47,13.96,8.37,27.47,11.65
103,7.97,19.71,13.84,19.71,0.00,16.41,29.47,15.29,9.17,29.47,9.16
105,11.98,24.06,18.02,24.06,0.00,18.41,29.62,16.01,9.61,29.62,8.75
107,11.91,2.24,7.08,11.91,0.00,20.41,13.34,11.25,6.75,20.41,8.43
109,11.91,0.00,5.96,11.91,0.00,22.41,5.10,9.17,5.50,22.41,1.60
111,11.91,8.94,10.43,11.91,0.00,24.41,7.10,10.50,6.30,24.41,0.00
113,11.91,11.77,11.84,11.91,0.00,26.41,9.10,11.84,7.10,26.41,0.00
115,11.91,11.75,11.83,11.91,0.00,28.41,11.10,13.17,7.90,28.41,16.90
117,11.91,11.75,11.83,11.91,0.00,30.41,13.10,14.50,8.70,30.41,19.92
119,11.91,11.75,11.83,11.91,0.00,32.41,15.10,15.84,9.50,32.41,21.78
121,11.91,11.75,11.83,11.91,0.00,34.41,17.10,17.17,10.30,34.41,21.48
123,11.91,11.75,11.83,11.91,0.00,36.41,19.10,18.50,11.10,36.41,17.37
125,11.91,11.75,11.83,11.91,0.00,38.41,21.10,19.84,11.90,38.41,15.60
127,11.91,11.75,11.83,11.91,0.00,40.41,23.10,21.17,12.70,40.41,17.02
129,11.91,13.88,12.90,13.88,0.00,42.41,25.10,22.50,13.50,42.41,15.69
131,11.91,23.12,17.51,23.12,0.00,44.41,27.10,23.84,14.30,44.41,23.60
133,11.91,23.99,17.95,23.99,0.00,46.41,29.10,25.17,15.10,46.41,26.99
135,11.91,23.99,17.95,23.99,0.00,48.41,31.10,26.50,15.90,48.41,24.35
137,11.91,23.99,17.95,23.99,0.00,50.41,33.10,27.84,16.70,50.41,22.22
139,11.91,23.99,17.95,23.99,0.00,52.41,35.10,29.17,17.50,52.41,18.09
141,16.88,23.99,20.44,23.99,0.00,54.41,37.10,30.50,18.30,54.41,13.25
143,26.15,23.99,25.07,26.15,1.89,56.41,39.10,32.47,20.24,56.41,7.97
145,31.39,23.99,27.69,31.39,3.89,58.41,41.10,34.47,22.24,58.41,4.12
147,39.72,23.99,31.86,39.72,5.89,60.41,43.10,36.47,24.24,60.41,6.49
149,45.05,23.99,34.52,45.05,7.89,54.56,45.10,35.85,24.67,54.56,12.27
151,50.67,23.99,37.33,50.67,9.89,12.41,47.10,23.14,17.84,47.10,16.40
153,50.40,23.99,37.20,50.40,11.89,7.32,49.10,22.77,18.42,49.10,21.90
155,14.83,23.99,19.41,23.99,10.66,9.32,51.10,23.69,18.48,51.10,21.12
157,0.00,23.99,12.00,23.99,8.84,11.32,53.10,24.42,18.19,53.10,23.14
159,9.23,23.99,16.61,23.99,10.84,13.32,55.10,26.42,20.19,55.10,22.28
161,15.02,20.11,17.57,20.11,12.84,15.32,53.90,27.35,21.55,53.90,22.19
163,17.42,0.00,8.71,17.42,14.84,17.32,35.26,22.47,19.42,35.26,18.73
165,19.22,0.00,9.61,19.22,16.84,19.32,35.07,23.74,20.98,35.07,16.35
167,24.09,0.29,12.19,24.09,18.84,21.32,6.17,15.44,16.80,21.32,10.75
169,28.07,5.30,16.68,28.07,20.84,23.32,8.17,17.44,18.80,23.32,14.96
171,34.13,5.13,19.63,34.13,22.84,25.32,10.17,19.44,20.80,25.32,16.93
173,35.79,5.13,20.46,35.79,24.84,0.00,12.17,12.34,17.34,24.84,22.79
175,35.56,5.13,20.34,35.56,23.53,0.00,14.17,12.57,16.95,23.53,25.03
177,1.72,5.13,3.42,5.13,14.06,0.00,16.17,10.08,11.67,16.17,26.60
179,0.00,5.13,2.56,5.13,10.17,0.00,18.17,9.45,9.74,18.17,30.80
181,0.00,5.13,2.56,5.13,9.66,0.00,20.17,9.94,9.83,20.17,35.50
183,0.00,5.13,2.56,5.13,4.25,0.00,22.17,8.81,6.99,22.17,36.64
185,0.00,5.13,2.56,5.13,0.59,0.00,24.17,8.25,5.19,24.17,36.83
187,0.00,5.13,2.56,5.13,2.59,0.00,26.17,9.59,6.79,26.17,39.48
189,0.00,5.13,2.56,5.13,2.34,0.00,28.17,10.17,7.04,28.17,39.07
191,0.00,5.13,2.56,5.13,4.34,0.08,30.17,11.53,8.66,30.17,32.43
193,1.57,5.13,3.35,5.13,6.34,2.08,32.17,13.53,10.66,32.17,25.07
195,2.15,5.13,3.64,5.13,8.34,4.08,34.17,15.53,12.66,34.17,23.86
197,12.91,5.13,9.02,12.91,10.34,6.08,36.17,17.53,14.66,36.17,19.33
199,16.43,5.13,10.78,16.43,12.34,8.08,38.17,19.53,16.66,38.17,14.19
201,21.58,5.13,13.36,21.58,14.34,10.08,40.17,21.53,18.66,40.17,10.83
203,23.75,5.13,14.44,23.75,16.34,12.08,42.17,23.53,20.66,42.17,12.28
205,29.94,5.13,17.53,29.94,18.34,14.08,44.17,25.53,22.66,44.17,12.86
207,29.77,5.13,17.45,29.77,11.22,16.08,46.17,24.49,19.18,46.17,20.21
209,29.76,8.06,18.91,29.76,13.22,18.08,48.17,26.49,21.18,48.17,26.65
211,14.60,12.00,13.30,14.60,15.22,0.00,50.17,21.80,19.17,50.17,35.15
213,0.00,11.96,5.98,11.96,12.38,0.00,52.17,21.52,17.86,52.17,35.94
215,0.00,11.96,5.98,11.96,10.82,0.00,54.17,21.66,17.33,54.17,34.54
217,0.00,11.96,5.98,11.96,0.00,0.00,56.17,18.72,11.23,56.17,28.96
219,0.00,18.05,9.03,18.05,0.00,0.00,58.17,19.39,11.63,58.17,22.11
221,0.00,19.58,9.79,19.58,0.00,0.00,60.17,20.06,12.03,60.17,17.19
223,0.00,25.78,12.89,25.78,0.00,0.00,62.17,20.72,12.43,62.17,21.87
225,0.00,31.39,15.70,31.39,0.00,0.00,64.17,21.39,12.83,64.17,23.56
227,0.00,32.53,16.26,32.53,0.89,0.00,66.17,22.35,13.77,66.17,22.23
229,0.00,32.52,16.26,32.52,0.00,0.83,68.17,23.00,13.80,68.17,20.34
231,0.00,32.52,16.26,32.52,0.00,2.83,70.17,24.33,14.60,70.17,22.47
233,0.61,32.52,16.57,32.52,0.00,4.83,72.17,25.67,15.40,72.17,19.48
235,11.45,32.52,21.99,32.52,0.00,6.83,74.17,27.00,16.20,74.17,15.48
237,12.15,32.52,22.34,32.52,0.00,8.83,30.65,13.16,7.90,30.65,15.65
239,22.55,20.84,21.69,22.55,1.14,10.83,21.82,11.26,7.22,21.82,12.70
241,23.72,0.00,11.86,23.72,3.14,12.83,20.62,12.20,8.58,20.62,7.61
243,23.72,5.11,14.41,23.72,5.14,14.83,22.62,14.20,10.58,22.62,3.00
245,25.74,12.29,19.02,25.74,7.14,16.83,24.62,16.20,12.58,24.62,0.26
247,29.91,19.19,24.55,29.91,9.14,18.83,26.62,18.20,14.58,26.62,0.00
249,29.84,18.94,24.39,29.84,11.14,20.83,28.62,20.20,16.58,28.62,0.00
251,29.84,18.94,24.39,29.84,13.14,22.83,30.62,22.20,18.58,30.62,0.00
253,29.84,18.94,24.39,29.84,15.14,24.83,32.62,24.20,20.58,32.62,0.00
255,29.84,18.94,24.39,29.84,17.14,26.83,34.62,26.20,22.58,34.62,0.00
257,29.84,18.94,24.39,29.84,19.14,28.83,36.62,28.20,24.58,36.62,0.68
259,29.84,18.92,24.38,29.84,21.14,30.83,38.62,30.20,26.58,38.62,9.42
261,29.84,6.37,18.11,29.84,23.14,32.83,37.07,31.01,27.86,37.07,13.60
263,29.84,0.00,14.92,29.84,25.14,34.83,24.43,28.13,26.94,34.83,12.30
265,29.84,0.00,14.92,29.84,27.14,36.83,0.00,21.32,23.65,36.83,14.33
267,29.84,0.00,14.92,29.84,29.14,38.83,0.00,22.66,25.25,38.83,25.42
269,28.07,0.00,14.03,28.07,31.14,0.00,0.00,10.38,18.69,31.14,35.70
271,0.00,0.00,0.00,0.00,33.14,0.00,0.00,11.05,19.89,33.14,39.88
273,0.00,0.00,0.00,0.00,33.78,0.00,0.00,11.26,20.27,33.78,42.87
275,0.00,0.00,0.00,0.00,28.10,0.00,0.00,9.37,16.86,28.10,49.80
277,0.00,0.00,0.00,0.00,3.15,0.00,0.00,1.05,1.89,3.15,50.37
279,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.97
281,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.20
283,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.34,0.62,1.03,33.77
285,1.22,0.00,0.61,1.22,3.03,0.00,0.00,1.01,1.82,3.03,39.62
287,10.12,0.00,5.06,10.12,5.03,0.00,0.00,1.68,3.02,5.03,36.12
289,10.39,0.00,5.20,10.39,5.57,0.00,0.00,1.86,3.34,5.57,27.27
291,14.52,0.00,7.26,14.52,7.57,0.00,0.00,2.52,4.54,7.57,27.06
293,15.91,0.00,7.95,15.91,9.57,0.00,0.00,3.19,5.74,9.57,22.68
295,15.90,4.14,10.02,15.90,11.57,0.00,1.26,4.28,7.19,11.57,23.62
297,15.90,5.19,10.54,15.90,13.57,0.00,3.26,5.61,8.79,13.57,21.92
299,15.90,5.58,10.74,15.90,15.57,0.00,5.26,6.94,10.39,15.57,19.88
301,15.90,12.28,14.09,15.90,17.57,0.00,7.26,8.28,11.99,17.57,16.17
303,15.90,12.04,13.97,15.90,19.57,0.00,9.26,9.61,13.59,19.57,17.71
305,15.90,12.04,13.97,15.90,21.57,0.00,11.26,10.94,15.19,21.57,18.11
307,20.16,12.04,16.10,20.16,23.57,1.59,13.26,12.81,17.11,23.57,16.52
309,25.08,12.04,18.56,25.08,25.57,3.59,15.26,14.81,19.11,25.57,13.90
311,28.28,12.04,20.16,28.28,27.57,5.59,17.26,16.81,21.11,27.57,15.80
313,28.25,12.04,20.15,28.25,29.57,7.59,19.26,18.81,23.11,29.57,21.55
315,30.12,12.04,21.08,30.12,31.57,9.59,21.26,20.81,25.11,31.57,21.83
317,35.15,12.04,23.60,35.15,33.57,11.59,23.26,22.81,27.11,33.57,22.28
319,34.73,12.04,23.39,34.73,28.43,13.59,25.26,22.43,24.83,28.43,25.29
321,0.00,12.04,6.02,12.04,11.51,15.59,27.26,18.12,15.48,27.26,27.80
323,0.00,12.04,6.02,12.04,13.51,8.56,29.26,17.11,15.67,29.26,27.20
325,0.00,12.04,6.02,12.04,0.00,10.56,31.26,13.94,8.36,31.26,29.22
327,0.00,12.04,6.02,12.04,1.54,7.94,33.26,14.25,9.16,33.26,26.52
329,0.00,12.04,6.02,12.04,3.54,4.84,35.26,14.54,10.14,35.26,31.08
331,0.00,12.04,6.02,12.04,3.17,6.84,37.26,15.75,10.72,37.26,35.41
333,0.00,12.04,6.02,12.04,5.17,0.00,39.26,14.81,10.95,39.26,33.76
335,0.00,12.04,6.02,12.04,1.95,0.00,41.26,14.40,9.42,41.26,33.12
337,0.00,12.04,6.02,12.04,3.95,0.00,43.26,15.74,11.02,43.26,35.89
339,0.00,12.04,6.02,12.04,3.71,0.00,45.26,16.32,11.28,45.26,34.66
341,0.00,12.04,6.02,12.04,1.20,0.00,47.26,16.15,10.17,47.26,35.93
343,0.00,12.04,6.02,12.04,3.20,0.01,49.26,17.49,11.77,49.26,32.85
345,0.00,12.04,6.02,12.04,2.96,2.01,51.26,18.74,12.43,51.26,30.42
347,1.47,12.04,6.76,12.04,2.17,4.01,53.26,19.81,12.76,53.26,24.31
349,10.32,12.04,11.18,12.04,4.17,6.01,55.26,21.81,14.76,55.26,16.54
351,15.37,12.04,13.71,15.37,6.17,8.01,57.26,23.81,16.76,57.26,11.07
353,24.43,12.04,18.23,24.43,8.17,10.01,59.26,25.81,18.76,59.26,13.30
355,28.41,12.04,20.23,28.41,10.17,12.01,61.26,27.81,20.76,61.26,13.26
357,32.56,12.04,22.30,32.56,12.17,0.00,63.26,25.14,19.96,63.26,15.83
359,20.86,12.04,16.45,20.86,9.71,0.70,65.26,25.22,19.02,65.26,20.17
361,0.00,12.04,6.02,12.04,8.99,2.70,67.26,26.32,19.39,67.26,12.30
363,6.10,12.04,9.07,12.04,10.99,4.70,69.26,28.32,21.39,69.26,5.07
365,14.84,12.04,13.44,14.84,12.99,6.70,71.26,30.32,23.39,71.26,9.43
367,17.39,9.85,13.62,17.39,14.99,8.70,73.26,32.32,25.39,73.26,13.88
369,17.38,0.00,8.69,17.38,16.99,10.70,70.82,32.84,26.50,70.82,17.26
371,17.38,0.00,8.69,17.38,18.99,12.70,4.80,12.16,14.90,18.99,15.90
373,17.38,0.00,8.69,17.38,20.99,14.70,0.00,11.90,15.54,20.99,14.50
375,17.38,0.00,8.69,17.38,22.99,16.70,0.00,13.23,17.14,22.99,25.78
377,17.38,0.00,8.69,17.38,24.99,18.70,0.00,14.56,18.74,24.99,28.96
379,17.38,0.00,8.69,17.38,26.99,20.70,0.00,15.90,20.34,26.99,31.96
381,22.17,0.00,11.08,22.17,28.99,22.70,0.00,17.23,21.94,28.99,29.26
383,23.41,0.00,11.70,23.41,30.99,24.70,0.00,18.56,23.54,30.99,26.56
385,23.41,0.00,11.70,23.41,32.99,26.70,0.00,19.90,25.14,32.99,22.46
387,24.13,0.00,12.06,24.13,34.99,28.70,0.00,21.23,26.74,34.99,17.25
389,32.86,0.00,16.43,32.86,36.99,30.70,0.00,22.56,28.34,36.99,13.37
391,36.52,0.00,18.26,36.52,38.99,32.70,0.00,23.90,29.94,38.99,9.27
393,43.09,0.00,21.54,43.09,40.99,34.70,0.00,25.23,31.54,40.99,6.49
395,62.88,0.00,31.44,62.88,42.99,36.70,0.00,26.56,33.14,42.99,3.61
397,68.40,0.00,34.20,68.40,44.99,38.70,0.00,27.90,34.74,44.99,2.19
399,68.17,0.00,34.08,68.17,42.84,40.70,0.18,27.91,33.88,42.84,2.39
401,72.91,0.00,36.46,72.91,44.84,42.70,2.18,29.91,35.88,44.84,7.76
403,74.19,0.00,37.10,74.19,23.00,44.70,4.18,23.96,23.58,44.70,19.13
