time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.13
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.16
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.65
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.44
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.37
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.42
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.67
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.84
17,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.21,0.21,0.63,61.03
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.14
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.17
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.18
25,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.17,0.17,0.50,34.28
27,3.82,0.00,1.91,3.82,0.00,2.50,0.00,0.83,0.83,2.50,26.29
29,5.12,0.00,2.56,5.12,0.00,4.50,0.00,1.50,1.50,4.50,19.13
31,8.33,0.00,4.17,8.33,0.58,6.50,0.00,2.36,2.36,6.50,20.67
33,11.09,0.00,5.55,11.09,2.58,8.50,0.00,3.69,3.69,8.50,18.56
35,11.07,0.00,5.53,11.07,4.58,10.50,0.00,5.03,5.03,10.50,15.98
37,17.09,0.00,8.55,17.09,6.58,12.50,0.00,6.36,6.36,12.50,24.83
39,17.83,0.00,8.91,17.83,8.58,14.50,0.00,7.69,7.69,14.50,23.48
41,17.82,0.00,8.91,17.82,10.58,16.50,0.00,9.03,9.03,16.50,19.17
43,17.82,0.00,8.91,17.82,12.58,18.50,0.00,10.36,10.36,18.50,13.61
45,17.82,0.00,8.91,17.82,14.58,20.50,0.00,11.69,11.69,20.50,10.16
47,24.10,0.00,12.05,24.10,16.58,22.50,0.00,13.03,13.03,22.50,18.80
49,19.98,0.00,9.99,19.98,18.58,0.00,0.00,6.19,6.19,18.58,33.83
51,0.00,0.00,0.00,0.00,14.96,1.56,0.00,5.51,5.51,14.96,45.46
53,0.00,0.00,0.00,0.00,7.00,3.56,0.00,3.52,3.52,7.00,43.43
55,1.86,0.00,0.93,1.86,0.00,5.56,0.00,1.85,1.85,5.56,40.36
57,5.72,0.00,2.86,5.72,0.00,7.56,0.00,2.52,2.52,7.56,39.94
59,5.66,0.00,2.83,5.66,0.00,9.56,0.00,3.19,3.19,9.56,32.46
61,5.66,0.00,2.83,5.66,0.00,11.56,0.00,3.85,3.85,11.56,27.83
63,5.99,0.00,3.00,5.99,1.07,13.56,0.00,4.88,4.88,13.56,29.27
65,16.20,0.00,8.10,16.20,3.07,15.56,0.00,6.21,6.21,15.56,28.02
67,17.66,0.00,8.83,17.66,5.07,17.56,0.00,7.54,7.54,17.56,24.32
69,17.66,0.00,8.83,17.66,7.07,19.56,0.00,8.88,8.88,19.56,20.84
71,18.02,0.00,9.01,18.02,9.07,21.56,0.00,10.21,10.21,21.56,21.11
73,24.16,0.00,12.08,24.16,11.07,23.56,0.00,11.54,11.54,23.56,15.65
75,23.95,0.00,11.98,23.95,13.07,25.56,0.00,12.88,12.88,25.56,11.03
