time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,50.14,0.00,1
5,0.00,0.00,0.00,0.00,52.94,0.00,1
7,0.00,0.00,0.00,0.00,56.28,0.00,1
9,0.00,0.00,0.00,0.00,61.84,0.00,1
11,0.00,0.00,0.00,0.00,61.39,0.00,1
13,0.00,0.00,0.00,0.00,54.42,0.00,1
15,0.00,0.00,0.00,0.00,49.25,0.00,1
17,0.00,0.00,0.11,1.30,46.62,0.00,1
19,1.05,4.20,0.28,3.30,45.68,0.00,1
21,1.32,5.28,0.51,5.30,47.91,1.00,3
23,1.32,5.28,0.75,7.30,48.09,1.00,3
25,1.60,5.18,1.06,9.30,51.27,1.00,3
27,0.00,0.00,1.03,11.30,50.28,1.00,3
29,0.00,0.00,0.42,3.11,45.37,1.00,3
31,2.27,5.74,0.67,3.44,37.49,1.00,3
33,2.81,5.51,1.29,5.44,29.42,1.00,3
35,3.87,9.78,1.93,7.44,24.94,1.00,3
37,6.58,11.60,2.34,9.44,26.28,2.00,3
39,8.54,11.65,2.66,11.44,27.22,1.00,3
41,10.11,17.20,3.12,13.44,27.68,1.00,3
43,10.21,17.61,3.48,15.44,33.07,1.00,2
45,10.21,17.61,3.93,17.44,32.47,0.00,2
47,10.21,17.61,4.43,19.44,26.75,0.00,2
49,10.21,17.61,4.99,21.44,25.96,1.00,2
51,13.28,19.49,5.63,23.44,24.62,0.00,2
53,16.19,23.33,6.47,25.44,21.95,0.00,4
55,17.52,23.26,7.47,27.44,17.62,0.00,4
57,18.05,23.26,8.47,29.44,19.78,1.00,4
59,19.25,28.33,9.28,31.44,25.79,2.00,4
61,16.31,30.16,9.47,27.69,27.40,4.00,4
63,7.86,19.05,5.80,23.71,25.34,3.00,4
65,5.86,11.83,5.17,14.55,26.21,2.00,4
67,6.86,17.23,5.01,16.55,21.17,2.00,1
69,7.09,17.88,4.76,18.55,21.17,1.00,1
71,8.29,17.88,5.38,20.55,24.29,0.00,1
73,10.48,22.98,6.33,22.55,25.74,1.00,1
75,11.37,24.83,5.43,22.09,24.14,0.00,1
77,12.14,24.83,6.43,24.09,25.02,0.00,1
79,12.85,24.83,7.43,26.09,25.05,0.00,1
81,12.84,24.83,8.43,28.09,24.74,0.00,1
83,12.84,24.83,9.43,30.09,23.77,0.00,3
