time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.75,0
3,0.00,0.00,0.00,0.00,53.03,5
5,0.00,0.00,0.00,0.00,54.11,5
7,0.00,0.00,0.00,0.00,58.52,5
9,0.00,0.00,0.00,0.00,58.99,5
11,0.00,0.00,0.00,0.00,59.25,5
13,0.00,0.00,0.00,0.00,54.26,6
15,0.00,0.00,0.04,0.51,43.77,6
17,0.14,0.54,0.07,0.88,31.95,6
19,1.21,4.82,0.35,2.88,25.00,6
21,4.08,13.22,0.74,4.88,19.44,6
23,5.64,17.81,1.27,6.88,16.88,5
25,6.42,17.73,2.03,8.88,28.96,5
27,8.04,17.70,2.87,10.88,34.65,5
29,5.36,10.78,3.58,11.37,36.52,5
31,3.88,10.78,3.92,12.50,37.53,5
33,3.88,10.78,3.78,14.50,38.11,2
35,3.89,10.78,3.66,16.50,42.28,2
37,3.38,8.80,4.41,18.50,39.01,2
39,1.19,4.74,2.41,15.56,33.02,2
41,1.60,4.74,2.03,8.59,34.16,2
43,6.80,10.61,2.84,10.59,31.88,4
45,7.90,11.36,3.17,12.59,32.98,4
47,5.32,11.30,4.08,14.59,31.24,4
49,4.91,11.30,2.96,13.00,30.49,4
51,7.57,11.93,3.80,15.00,30.45,4
53,9.20,15.61,4.63,17.00,29.81,2
55,11.29,24.09,5.59,19.00,30.41,2
57,11.39,23.93,6.59,21.00,29.03,2
59,11.87,17.94,6.88,23.00,28.62,2
61,10.18,18.77,7.30,25.00,27.19,2
63,11.71,24.88,7.03,27.00,23.51,1
65,11.67,24.74,8.07,29.00,25.07,1
67,11.91,27.26,9.23,31.00,26.18,1
69,12.38,34.01,6.19,29.29,26.69,1
71,13.31,36.85,4.11,17.55,29.06,1
73,7.64,16.40,4.82,19.55,28.36,4
75,5.44,16.40,5.32,21.55,30.76,4
77,4.16,16.40,5.63,23.55,29.43,4
79,6.72,16.40,3.94,15.91,28.44,4
81,10.08,18.21,4.76,17.91,25.76,4
83,10.35,18.17,5.76,19.91,25.62,5
85,14.17,26.85,6.87,21.91,25.86,5
87,15.00,30.38,6.04,22.39,22.60,5
89,14.62,30.34,6.71,24.39,18.04,5
91,10.88,35.92,6.14,26.39,14.86,5
93,13.08,40.76,5.91,28.39,14.61,2
95,14.95,46.25,6.10,30.39,19.66,2
97,16.85,49.26,6.85,32.39,19.68,2
99,18.19,49.24,7.82,34.39,18.77,2
101,18.16,49.24,8.83,36.43,17.66,2
103,18.16,49.23,8.40,27.66,14.84,6
105,11.30,21.81,8.74,29.66,11.47,6
107,5.85,11.94,8.97,31.66,10.96,6
109,5.85,11.94,9.58,33.66,12.07,6
111,6.76,15.57,9.65,35.66,13.71,6
113,7.40,18.12,9.98,37.66,18.72,5
115,7.39,18.11,10.90,39.66,24.02,5
117,8.01,18.07,12.07,41.66,25.86,5
119,7.80,12.87,11.00,43.66,29.02,5
121,7.04,16.70,9.75,45.66,33.96,5
123,7.04,16.68,9.67,47.66,32.88,2
125,7.04,16.68,10.50,49.66,31.97,2
127,7.03,16.66,11.00,51.66,30.96,2
129,4.45,11.47,12.07,53.66,32.50,2
131,6.81,11.47,11.02,55.66,31.14,2
133,7.63,15.13,10.23,57.66,30.61,6
135,8.12,17.17,10.97,59.66,31.34,6
137,6.90,17.16,11.42,61.66,32.47,6
139,7.85,20.29,10.76,63.66,32.45,6
141,8.78,23.62,11.57,65.66,32.15,6
143,10.46,23.58,12.20,67.66,29.77,1
145,10.40,23.58,12.91,69.66,28.85,1
147,10.59,23.58,13.55,71.66,32.77,1
149,12.10,24.51,8.01,58.78,32.98,1
151,2.48,5.07,3.53,20.56,35.41,1
153,1.63,5.06,3.47,15.60,35.60,6
155,1.24,4.97,2.40,9.05,36.96,6
157,1.48,5.71,3.50,11.05,36.70,6
159,4.16,14.14,2.60,9.52,34.02,6
161,5.53,17.50,3.27,11.52,33.20,6
163,6.10,19.82,3.58,13.52,31.24,1
165,9.38,26.49,4.25,15.52,31.73,1
167,11.94,39.97,4.92,17.52,33.99,1
169,12.34,49.36,4.47,19.52,35.93,1
171,14.17,49.12,4.17,21.52,34.65,1
173,15.38,49.01,3.93,23.52,31.86,1
175,5.04,11.23,4.60,25.52,31.92,1
177,5.40,12.24,5.18,27.52,30.40,1
179,6.87,17.35,5.98,29.52,28.93,1
181,6.83,17.21,6.05,31.52,26.55,1
183,7.76,18.29,7.03,33.52,25.15,2
185,9.81,23.77,7.19,35.52,28.47,2
187,12.80,23.62,5.67,17.51,26.94,2
189,15.32,23.41,6.90,19.51,28.64,2
191,8.66,29.93,5.05,16.10,32.15,2
193,8.68,30.00,5.03,17.93,31.45,1
195,9.12,31.78,4.41,19.93,28.69,1
197,12.29,40.24,5.52,21.93,28.57,1
199,14.28,47.72,6.24,23.93,29.38,1
201,15.57,51.98,6.69,25.93,28.67,1
203,20.93,63.09,7.69,27.93,27.70,3
205,23.18,67.98,8.04,29.93,25.99,3
207,22.64,67.88,9.20,31.93,23.27,3
209,20.94,49.58,8.04,33.93,19.94,3
211,9.76,19.45,8.65,35.93,19.08,3
213,14.27,25.52,9.46,37.93,18.10,2
215,19.48,36.94,10.38,39.93,17.34,2
217,23.94,46.45,11.36,41.93,15.44,2
219,26.77,48.58,10.93,43.93,15.95,2
221,27.24,48.57,11.55,45.93,15.14,2
223,20.01,48.94,11.49,47.93,12.97,1
225,20.74,55.21,12.23,49.93,14.45,1
227,22.34,55.01,12.34,51.93,16.34,1
229,21.90,55.01,12.95,53.93,19.23,1
231,24.49,55.01,13.24,55.93,20.10,1
233,25.27,55.01,12.02,57.93,23.32,8
235,25.13,54.51,12.77,59.93,21.95,8
237,23.87,52.41,13.50,61.93,21.41,8
239,15.17,29.96,10.93,36.89,22.39,8
241,14.78,34.30,10.01,38.89,23.67,8
243,18.77,44.64,11.01,40.89,21.46,1
245,19.88,44.39,12.01,42.89,20.97,1
247,21.00,48.94,12.93,43.38,20.51,1
249,23.53,56.29,14.09,45.38,19.80,1
251,19.78,57.70,14.57,47.38,19.80,1
253,17.61,60.64,12.10,39.92,20.80,2
255,18.60,64.57,12.34,41.35,22.54,2
257,20.90,64.53,12.52,38.33,20.58,2
259,22.01,64.91,13.86,40.33,19.87,2
261,24.45,71.51,14.88,37.47,23.45,2
263,28.32,76.05,16.26,39.13,23.15,1
265,32.00,84.97,17.67,41.13,23.73,1
267,35.94,90.60,15.58,40.99,25.49,1
269,36.76,90.42,16.85,42.99,25.70,1
271,31.10,91.59,16.00,44.99,25.17,1
273,26.37,95.66,16.36,46.99,21.90,2
275,26.93,94.90,17.15,48.99,16.67,2
277,30.88,103.26,17.59,48.42,13.34,2
279,34.05,105.07,18.99,50.42,13.05,2
281,30.66,88.34,19.56,52.42,13.83,2
283,27.13,69.58,20.25,54.42,12.71,3
285,32.47,76.42,20.42,56.42,14.35,3
287,37.03,84.07,18.77,58.42,17.22,3
289,39.02,92.29,13.89,34.08,24.24,3
291,38.31,101.72,,,22.99,3
293,38.55,102.71,,,22.17,6
