time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,45.54,4,
5,0.00,0.00,0.00,0.00,56.57,4,
7,0.00,0.00,0.00,0.00,60.68,4,
9,0.00,0.00,0.00,0.00,57.16,4,4.00
11,0.00,0.00,0.00,0.00,50.75,4,
13,0.00,0.00,0.00,0.00,36.72,4,
15,0.00,0.00,0.10,1.24,40.49,4,
17,0.00,0.00,0.00,0.00,41.93,4,
19,0.37,1.49,0.00,0.00,42.47,4,2.60
21,1.34,5.35,0.14,1.73,46.10,4,
23,1.31,5.25,0.31,3.73,45.60,4,
25,1.31,5.25,0.48,5.73,43.62,4,
27,1.31,5.25,0.66,7.73,36.21,4,
29,1.58,6.32,0.96,9.73,27.50,4,0.82
31,3.34,13.37,1.38,11.73,18.82,4,
33,5.98,23.92,1.97,13.73,12.33,2,
35,6.58,25.67,2.22,15.73,9.07,2,
37,8.95,30.05,2.72,17.73,13.61,2,
39,9.41,32.05,2.19,11.83,21.47,2,3.45
41,7.25,23.40,2.49,11.38,29.84,2,
43,1.40,5.58,2.16,11.43,32.97,2,
45,1.40,5.58,2.29,13.09,34.46,2,
47,1.40,5.58,1.88,15.09,35.98,2,
49,1.40,5.58,1.42,17.09,37.41,2,2.79
51,2.53,10.11,1.59,19.09,33.77,2,
53,3.40,13.58,2.07,21.09,30.28,4,
55,4.87,17.37,2.57,23.09,29.99,4,
57,5.56,17.32,3.07,25.09,25.66,4,
59,6.90,22.70,3.68,27.09,24.95,4,-0.21
61,7.16,23.73,4.11,29.09,23.30,4,
63,8.33,23.73,4.57,31.09,21.20,3,
65,9.06,23.73,5.07,33.09,26.15,3,
67,10.16,23.73,5.64,35.09,25.60,3,
69,7.66,23.73,5.24,37.09,22.55,3,2.58
71,5.93,23.73,5.45,39.09,22.97,3,
73,5.93,23.73,5.85,41.09,23.32,3,
75,5.93,23.73,6.17,43.09,20.54,3,
77,6.83,23.73,6.51,45.09,18.50,3,
79,7.33,23.73,7.16,47.09,21.48,3,2.18
81,8.14,23.73,7.66,49.09,24.85,3,
83,10.15,30.32,7.98,51.09,27.01,1,
85,10.17,30.40,8.74,53.09,25.73,1,
87,10.17,30.40,9.58,55.09,21.67,1,
89,10.21,30.39,9.18,42.34,22.20,1,2.19
91,7.90,20.60,7.32,39.86,16.55,1,
93,4.81,8.24,7.75,35.17,14.75,2,
95,5.74,11.96,6.32,19.38,23.68,2,
97,4.89,8.58,7.66,21.38,28.62,2,
99,6.49,15.68,7.25,23.38,27.23,2,2.01
101,7.03,17.84,7.60,25.38,25.93,2,
103,8.63,20.83,8.60,27.38,23.28,1,
105,10.08,25.19,9.60,29.38,25.07,1,
107,10.85,33.13,10.60,31.38,25.36,1,
109,13.38,43.25,8.89,33.38,24.80,1,2.09
111,13.70,44.25,9.46,35.38,22.17,1,
113,11.13,28.35,9.85,37.38,15.83,3,
115,8.14,17.24,10.80,39.38,16.67,3,
117,10.23,22.41,12.25,41.38,13.11,3,
119,11.71,21.76,10.77,43.38,15.86,3,1.98
121,8.93,18.28,11.59,45.38,16.57,3,
123,11.96,25.01,12.48,47.38,20.67,4,
125,11.84,24.78,13.65,49.38,26.27,4,
127,11.14,24.78,14.82,51.38,23.12,4,
129,8.51,24.41,4.72,22.01,19.14,4,1.89
131,10.73,27.58,4.71,24.01,13.46,4,
133,12.97,29.23,5.35,26.01,8.74,2,
135,12.66,27.31,5.64,28.01,7.38,2,
137,12.86,28.19,6.43,30.01,11.31,2,
139,10.44,31.31,4.51,32.01,17.93,2,2.16
141,9.18,31.27,5.10,34.01,17.66,2,
143,9.18,31.27,4.70,36.01,22.22,1,
145,9.15,31.27,4.96,38.01,28.24,1,
147,7.82,31.27,5.46,40.01,28.15,1,
149,7.81,31.25,4.75,41.64,29.85,1,3.13
151,4.91,18.09,4.41,32.79,29.88,1,
153,2.73,10.90,4.30,24.45,32.02,2,
155,3.34,12.73,2.81,19.46,35.74,2,
157,5.57,12.37,3.63,21.46,36.99,2,
159,2.85,5.48,3.15,23.46,35.98,2,2.88
161,2.71,5.48,2.80,25.46,32.18,2,
163,3.76,5.48,3.37,27.46,31.65,4,
165,4.05,5.54,3.96,29.46,40.25,4,
167,1.36,4.94,4.66,31.46,40.69,4,
169,2.11,5.52,1.16,6.00,35.90,4,2.55
171,3.27,7.55,1.28,8.00,31.50,4,
173,4.15,11.09,1.84,10.00,27.17,2,
175,6.18,19.18,2.28,12.00,27.24,2,
177,9.64,30.06,3.04,14.00,27.21,2,
179,11.08,33.26,3.12,16.00,23.86,2,2.33
181,11.80,36.13,2.92,18.00,23.93,2,
183,12.04,33.16,3.41,20.00,21.86,4,
185,8.22,14.73,3.99,22.00,25.10,4,
187,5.40,18.31,4.82,24.00,23.77,4,
189,8.19,24.62,3.79,26.00,21.50,4,2.86
191,4.08,10.79,3.98,28.00,22.11,4,
193,4.34,10.77,4.67,30.00,21.46,3,
195,5.25,10.77,5.09,32.00,28.53,3,
197,6.82,17.85,5.76,34.00,32.58,3,
199,9.46,22.22,3.19,18.72,35.36,3,2.92
201,7.85,15.88,2.56,13.02,33.88,3,
203,3.88,10.82,2.91,15.02,31.73,2,
205,3.88,10.82,3.60,17.02,31.56,2,
207,5.29,10.82,3.70,19.02,27.91,2,
209,7.48,14.34,3.65,21.02,26.28,2,1.91
211,8.24,17.44,4.29,23.02,22.71,2,
213,9.28,17.42,5.26,25.02,21.78,1,
215,9.87,17.54,5.95,27.02,19.28,1,
217,10.30,19.18,7.22,29.02,17.66,1,
219,9.83,23.24,6.98,26.21,17.02,1,1.96
221,7.20,17.98,5.74,16.27,16.77,1,
223,7.16,17.84,5.29,18.27,18.02,3,
225,11.05,22.80,6.21,20.27,25.61,3,
227,10.04,24.56,7.37,22.27,28.34,3,
229,7.17,24.18,4.80,24.27,29.47,3,2.91
231,6.80,22.69,5.09,26.27,32.71,3,
233,6.12,19.96,5.65,28.27,32.30,2,
235,5.72,18.38,6.43,30.27,33.50,2,
237,7.41,25.13,6.99,32.27,30.04,2,
239,9.02,24.47,7.92,34.27,30.07,2,2.22
241,5.80,10.91,6.56,36.27,28.64,2,
243,8.13,15.58,6.78,38.27,24.48,1,
245,12.67,17.45,6.95,40.27,21.47,1,
247,14.89,18.76,8.11,42.27,20.39,1,
249,10.91,17.66,7.98,44.27,19.09,1,2.15
251,8.67,17.66,7.25,46.27,18.13,1,
253,9.72,17.66,7.12,48.27,20.78,4,
255,10.18,18.15,7.32,50.27,25.38,4,
257,10.17,18.14,7.81,52.27,29.80,4,
259,7.23,18.14,4.75,17.95,33.05,4,3.01
261,6.96,18.14,5.46,19.95,30.83,4,
