time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,44.40,3
3,0.00,0.00,0.00,0.00,49.73,3
5,0.00,0.00,0.00,0.00,55.10,5
7,0.00,0.00,0.00,0.00,59.11,5
9,0.00,0.00,0.00,0.00,60.17,5
11,0.00,0.00,0.00,0.00,59.44,5
13,0.00,0.00,0.00,0.00,58.15,5
15,0.00,0.00,0.06,0.53,54.42,1
17,0.00,0.00,0.02,0.14,44.87,1
19,0.07,0.28,0.37,1.91,39.69,1
21,1.49,4.95,0.79,3.91,35.76,1
23,2.30,4.75,1.36,5.91,32.48,6
25,4.21,12.09,2.04,7.91,29.92,6
27,6.02,19.34,2.76,9.91,27.13,6
29,8.25,22.63,3.74,11.91,30.37,6
31,9.57,22.59,4.11,13.47,28.69,6
33,9.76,22.21,4.96,15.47,27.22,8
35,7.06,11.88,6.18,17.47,25.74,8
37,10.11,18.57,5.28,19.47,27.01,8
39,12.96,28.23,6.21,21.47,25.38,8
41,12.28,31.67,5.18,16.10,24.68,8
43,9.85,23.28,5.77,18.10,20.18,8
45,5.30,16.00,6.50,20.10,20.19,8
47,10.48,21.92,7.50,22.10,21.90,8
49,12.95,23.70,8.50,24.10,21.32,1
51,12.93,23.69,8.80,26.10,21.36,1
53,12.93,23.69,10.16,28.10,21.62,1
55,12.54,23.68,11.56,30.10,24.10,1
57,6.24,10.49,10.50,32.10,28.82,6
59,3.99,10.49,10.17,34.10,30.95,6
61,5.66,15.16,9.14,36.10,36.15,6
63,7.30,16.35,4.40,18.80,37.98,6
65,5.31,12.76,4.32,20.80,35.24,8
67,3.19,12.76,3.40,17.63,33.31,8
69,3.19,12.76,2.80,19.63,38.97,8
71,2.55,9.91,1.25,17.03,38.67,8
73,0.82,3.29,1.37,13.03,34.70,6
75,0.98,2.64,1.46,5.83,28.23,6
77,5.40,12.08,1.76,7.83,24.82,6
79,7.52,18.67,1.83,7.95,23.18,6
81,2.81,11.26,1.72,6.65,31.01,6
83,0.00,0.00,1.54,8.14,38.94,5
85,0.00,0.00,0.89,6.97,45.95,5
87,0.93,3.73,1.09,6.85,46.10,5
89,1.89,4.90,1.52,8.85,49.96,5
91,1.29,4.93,1.95,10.85,51.83,5
93,1.23,4.91,1.89,12.85,47.58,5
95,1.23,4.91,1.59,14.85,44.87,2
97,1.23,4.91,1.97,16.85,38.82,2
99,1.23,4.91,2.15,18.85,29.38,2
101,3.42,4.83,2.84,20.85,29.84,2
103,2.39,5.11,3.98,22.85,32.39,1
105,3.66,9.53,2.39,7.18,34.26,1
107,4.40,10.89,2.68,9.18,34.41,1
109,5.19,10.89,3.39,11.18,35.16,1
111,4.54,8.38,4.11,13.18,33.81,2
113,2.89,5.67,3.69,13.34,31.90,2
115,4.25,10.71,2.92,15.34,31.66,2
117,5.04,13.74,3.85,17.34,33.89,2
119,6.82,17.50,2.68,19.34,34.60,5
121,8.21,22.92,3.60,21.34,34.88,5
123,9.95,18.12,3.74,23.34,34.07,5
125,6.16,11.65,4.67,25.34,34.13,5
127,7.85,12.86,5.76,27.34,30.56,7
129,7.70,19.87,4.78,14.90,24.10,7
131,9.05,23.42,5.49,16.90,17.00,7
133,12.66,31.29,6.63,18.90,17.12,7
135,20.35,49.36,5.93,20.52,19.21,7
137,23.73,49.11,6.52,18.18,18.92,2
139,24.19,48.71,7.12,20.18,22.16,2
141,24.77,48.12,8.09,22.18,25.64,2
143,19.40,33.91,9.45,24.18,25.62,2
145,14.15,31.70,9.37,18.12,27.42,2
147,14.36,25.19,9.29,20.12,28.38,2
149,11.10,35.41,9.78,22.12,26.11,7
151,11.19,35.75,8.92,24.12,23.41,7
153,12.42,40.67,7.99,26.12,23.64,7
155,13.61,45.46,8.75,26.12,23.99,7
157,14.30,48.19,9.54,28.12,24.95,7
159,20.06,53.66,7.40,30.12,25.24,7
161,22.78,53.44,8.15,31.68,25.57,7
163,12.63,16.21,7.94,33.68,26.93,7
165,9.62,17.30,8.10,35.68,27.00,7
167,11.02,22.92,8.95,37.68,27.73,7
169,10.99,22.78,8.68,39.68,28.21,8
171,12.28,22.78,9.62,41.68,29.80,8
173,13.00,24.26,10.83,43.68,29.52,8
175,14.69,31.05,11.62,45.68,27.67,8
177,16.48,36.31,11.53,38.54,29.98,8
179,17.66,35.93,11.91,40.54,27.72,8
181,9.08,23.79,11.18,42.54,28.97,8
183,8.90,23.79,11.31,44.54,24.26,8
185,11.25,27.17,12.04,46.54,22.57,1
187,15.47,31.06,11.86,48.54,23.90,1
189,18.02,33.27,11.96,50.54,26.74,1
191,19.43,37.36,12.89,52.54,27.58,1
193,17.12,37.65,10.60,41.19,27.65,1
195,19.97,43.67,7.42,43.19,29.53,1
197,19.01,38.76,7.62,45.19,27.72,1
199,9.32,37.29,7.80,47.19,25.12,1
201,11.25,41.95,7.29,49.19,22.57,1
203,12.68,43.58,7.88,51.19,20.46,1
205,15.02,43.58,8.65,53.19,19.51,6
207,16.49,43.58,9.33,55.19,23.80,6
