time,value
5,0.02
9,0.02
13,0.06
17,0.03
21,0.09
25,0.06
29,0.06
33,0.11
37,0.13
41,0.14
45,0.08
49,0.16
53,0.19
57,0.09
61,0.18
65,0.16
69,0.06
73,0.14
77,0.08
81,0.17
85,0.22
89,0.09
93,0.18
97,0.21
101,0.24
105,0.23
109,0.13
113,0.50
117,0.35
121,0.48
125,0.25
129,0.44
133,0.22
137,0.50
141,0.25
145,0.23
149,0.26
153,0.30
157,0.31
161,0.26
165,0.24
169,0.24
173,0.35
177,0.45
181,0.18
185,0.30
189,0.16
193,0.48
197,0.15
201,0.32
205,0.30
209,0.14
213,0.23
217,0.23
221,0.12
225,0.08
229,0.15
233,0.12
237,0.31
241,0.22
245,0.25
249,0.27
253,0.13
257,0.18
261,0.20
265,0.33
269,0.22
273,0.40
277,0.21
281,0.20
285,0.36
289,0.24
293,0.23
297,0.43
301,0.30
305,1.01
309,0.74
313,0.20
317,0.69
321,0.50
325,0.43
329,0.47
333,0.26
337,0.43
341,0.53
345,0.55
349,0.59
353,0.48
357,0.27
361,0.40
365,0.64
369,0.40
373,0.65
377,0.32
381,0.43
385,0.28
389,0.41
393,0.31
397,0.62
401,0.39
405,0.32
409,0.55
413,0.22
417,0.26
421,0.59
425,0.38
429,0.46
433,0.51
437,0.88
441,0.43
445,0.23
449,0.28
453,0.51
457,0.17
461,0.31
465,0.41
469,0.70
473,0.23
477,0.32
481,0.35
485,0.58
489,0.79
493,0.26
497,0.43
